Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2036,2.47813e-05,0.989726,2.85714e-05,0.261329,0.22172,0.3,7.4,10.7,68.7,220.9,79,1.85083e-05,0.983428,2.25371e-05,0.106153,0.382723,0.3,4.7,8.0,59.7,206.6,22,1.28338e-05,0.91809,1.59657e-05,0.172371,0.624732,0.8,4.2,13.9,64.8,223.6,100,2744936201
55606,1943,2.42604e-05,0.989884,2.77029e-05,0.165337,0.254235,0.1,4.7,12.3,64.2,225.5,90,1.8008e-05,0.982986,2.24229e-05,0.162931,0.413272,0.3,4.6,8.2,60.5,211.6,28,1.20251e-05,0.925724,1.41143e-05,0.106753,0.671159,0.2,6.5,12.5,63.8,220.7,100,2744936201
55608,1974,2.49595e-05,0.989888,2.74971e-05,0.149562,0.266115,0.0,4.3,11.2,63.7,217.3,96,1.99452e-05,0.983157,2.136e-05,0.146841,0.452028,0.4,4.1,9.3,61.0,212.0,20,1.16962e-05,1.1435,1.41029e-05,0.111504,0.687851,0.2,6.6,12.2,64.4,224.6,100,2744936201
55610,1970,2.47356e-05,0.989785,2.632e-05,0.156801,0.270474,0.2,4.4,7.3,64.3,211.5,98,1.85905e-05,0.983316,2.17143e-05,0.129493,0.423579,0.2,4.3,8.6,60.3,216.0,23,1.21576e-05,1.17575,1.55314e-05,0.103935,0.650052,0.0,6.0,11.6,65.3,222.9,100,2744936201
55612,1998,2.44386e-05,0.989739,2.81829e-05,0.18406,0.243934,0.1,5.3,10.3,64.2,222.9,94,1.87573e-05,0.985635,2.42743e-05,0.153851,0.368906,0.4,4.5,7.8,61.5,212.5,26,1.16893e-05,1.12506,1.24343e-05,0.100661,0.737173,0.1,7.0,12.3,66.9,220.8,100,2744936201
55614,1974,2.38355e-05,0.989679,2.62629e-05,0.131365,0.282715,0.2,3.6,9.5,62.1,214.2,102,1.9719e-05,0.98627,2.21829e-05,0.107507,0.41072,0.1,5.1,6.2,61.3,207.0,23,1.16391e-05,1.22369,1.30514e-05,0.120084,0.721214,0.3,6.9,13.7,66.2,224.1,100,2744936201
55616,1948,2.44637e-05,0.989815,2.66629e-05,0.209716,0.272326,0.4,6.2,10.1,63.1,220.5,96,1.92347e-05,0.983854,2.30514e-05,0.104198,0.401443,0.1,3.6,10.2,61.5,214.8,33,1.11296e-05,1.18269,1.22514e-05,0.117389,0.744334,0.2,7.0,14.2,68.7,218.9,100,2744936201
55618,2024,2.43838e-05,0.989537,2.78629e-05,0.212606,0.230834,0.5,4.7,8.4,63.1,221.8,93,2.04912e-05,0.984795,2.21371e-05,0.120927,0.43742,0.2,3.8,8.1,59.2,212.5,23,1.01702e-05,1.11903,1.13829e-05,0.113115,0.758219,0.3,5.9,13.4,66.9,222.3,100,2744936201
55620,1987,2.45962e-05,0.989499,2.61257e-05,0.153284,0.306557,0.2,4.4,10.5,66.6,222.4,101,1.99909e-05,0.985535,2.33943e-05,0.134183,0.382648,0.1,5.2,10.9,60.9,217.0,29,9.77956e-06,1.13582,1.26971e-05,0.140536,0.730772,0.3,6.3,12.6,69.0,223.4,100,2744936201
55622,1966,2.40708e-05,0.989416,2.744e-05,0.196286,0.266619,0.2,5.5,11.1,65.6,219.4,98,2.0546e-05,0.986521,2.28686e-05,0.15645,0.425975,0.1,5.2,9.9,61.8,215.1,22,1.0803e-05,1.16159,1.152e-05,0.094677,0.765225,0.0,6.4,12.6,67.7,221.5,100,2744936201
