Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2033,2.32119e-05,0.990758,2.60914e-05,0.288068,0.258325,0.6,4.3,9.2,67.0,205.3,47,2.03838e-05,0.987437,2.20571e-05,0.122069,0.414889,0.0,5.1,10.2,70.3,206.5,33,1.555e-05,0.885865,1.72e-05,0.111138,0.560333,0.0,4.5,15.5,63.8,204.0,100,19765032
55606,1967,2.29743e-05,0.990806,2.51314e-05,0.168772,0.294877,0.4,4.8,8.7,63.0,203.8,46,2.04569e-05,0.988762,2.352e-05,0.145893,0.380576,0.0,4.9,10.6,67.8,205.3,27,1.40514e-05,0.884588,1.45371e-05,0.118002,0.622134,0.0,4.3,14.1,66.1,208.6,100,19765032
55608,1975,2.32758e-05,0.990903,2.57257e-05,0.183346,0.292858,0.2,5.7,9.1,63.6,210.0,47,2.07973e-05,0.988864,2.33714e-05,0.14848,0.373501,0.0,5.2,10.3,72.2,206.1,20,1.30006e-05,0.832038,1.48686e-05,0.134408,0.60851,0.0,5.8,13.3,65.4,203.9,100,19765032
55610,2007,2.34974e-05,0.99071,2.60686e-05,0.262264,0.260898,0.5,4.5,8.2,60.4,206.8,42,1.9205e-05,0.986418,2.26629e-05,0.116295,0.404261,0.0,4.0,9.3,68.9,208.3,22,1.09583e-05,0.807001,1.30857e-05,0.0895391,0.662433,0.0,6.1,12.9,67.9,204.9,100,19765032
55612,1965,2.32096e-05,0.990833,2.59543e-05,0.168206,0.267806,0.1,4.8,9.9,64.4,210.0,45,1.93352e-05,0.987726,2.32229e-05,0.13008,0.388251,0.0,4.6,10.3,69.9,205.7,28,1.01999e-05,0.804925,1.16e-05,0.100659,0.716092,0.0,6.6,11.7,68.3,205.1,100,19765032
55614,1973,2.392e-05,0.990647,2.62971e-05,0.411499,0.277189,0.7,5.5,9.2,65.8,205.7,53,1.89583e-05,0.985123,2.096e-05,0.183166,0.445626,0.0,6.3,9.4,68.0,198.6,23,1.02593e-05,0.807455,1.392e-05,0.103043,0.66133,0.0,6.7,11.6,67.9,206.9,100,19765032
55616,2015,2.39612e-05,0.990604,2.64e-05,0.166071,0.266774,0.3,4.9,8.8,64.5,208.5,54,1.92393e-05,0.983306,2.2e-05,0.137994,0.410018,0.0,5.3,9.3,71.5,201.9,21,9.4803e-06,0.820277,1.25943e-05,0.0826575,0.70687,0.0,6.6,13.0,66.8,204.6,100,19765032
55618,1966,2.33878e-05,0.990766,2.56914e-05,0.188652,0.284007,0.4,5.8,7.6,65.1,212.1,50,1.96733e-05,0.982701,2.29829e-05,0.11281,0.3824,0.0,4.7,10.3,71.7,204.1,21,1.00034e-05,1.1455,1.22514e-05,0.0794924,0.722784,0.0,7.5,11.9,64.7,204.4,100,19765032
55620,1981,2.29834e-05,0.990889,2.58286e-05,0.258429,0.29501,0.3,5.5,9.3,62.8,201.0,46,1.87504e-05,0.982146,2.04571e-05,0.142055,0.456662,0.0,5.8,10.6,68.2,200.0,20,9.40491e-06,1.05909,1.048e-05,0.0802015,0.760987,0.0,7.6,12.1,65.5,202.8,100,19765032
55622,2027,2.31548e-05,0.990975,2.62857e-05,0.189201,0.285251,0.4,5.1,8.9,65.6,206.5,42,1.93649e-05,0.981603,2.09143e-05,0.114356,0.438022,0.0,5.1,10.2,64.6,204.2,26,8.11422e-06,1.03054,8.89143e-06,0.0728596,0.806201,0.0,8.2,12.6,64.3,206.8,100,19765032
