Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2016,2.32667e-05,0.991154,2.62629e-05,0.211368,0.305775,0.2,4.7,8.5,68.4,202.2,50,2.06442e-05,0.97807,2.44686e-05,0.181925,0.372531,0.2,5.3,10.5,68.9,207.7,21,1.44375e-05,1.15587,1.512e-05,0.0969587,0.634964,0.0,7.3,8.8,67.5,207.8,100,1969432208
55606,1980,2.37487e-05,0.991292,2.53029e-05,0.200033,0.301101,0.1,4.1,7.9,62.5,204.1,44,2.09595e-05,0.974334,2.31657e-05,0.168201,0.411493,0.2,4.9,9.0,69.9,209.7,27,1.22536e-05,0.927661,1.47886e-05,0.0683673,0.640711,0.0,5.9,7.8,60.8,216.5,100,1969432208
55608,1990,2.3221e-05,0.991366,2.69143e-05,0.155007,0.293328,0.0,3.6,9.1,66.8,202.3,44,2.03221e-05,0.972003,2.26057e-05,0.142001,0.441628,0.2,4.6,9.4,70.3,209.6,20,1.26625e-05,0.887943,1.47886e-05,0.0755685,0.652817,0.0,6.4,8.6,59.9,216.2,100,1969432208
55610,2005,2.34426e-05,0.991554,2.59771e-05,0.334131,0.296592,0.2,3.7,8.0,63.1,203.7,50,2.10691e-05,0.973824,2.22971e-05,0.151673,0.422291,0.2,5.0,9.2,68.5,203.0,27,1.13055e-05,1.20197,1.45029e-05,0.0893437,0.683256,0.0,5.9,8.0,63.3,217.3,100,1969432208
55612,2009,2.34609e-05,0.991645,2.632e-05,0.246003,0.299504,0.2,4.6,9.2,69.5,205.6,51,2.05505e-05,0.970907,2.29714e-05,0.137327,0.438089,0.3,4.4,10.0,69.6,207.7,27,1.05882e-05,1.17245,1.33029e-05,0.0685861,0.705248,0.0,6.2,8.9,63.4,215.2,100,1969432208
55614,1998,2.39223e-05,0.991786,2.67771e-05,0.243797,0.285414,0.2,3.9,9.5,67.9,209.1,46,2.01896e-05,0.96802,2.37143e-05,0.172429,0.41132,0.2,5.0,9.7,68.3,215.3,32,8.73101e-06,0.919035,1.024e-05,0.0508249,0.770972,0.0,4.6,8.1,68.2,212.4,100,1969432208
55616,1981,2.25608e-05,0.991737,2.688e-05,0.187466,0.270778,0.1,5.1,6.8,66.9,205.9,45,1.99566e-05,0.965946,2.35543e-05,0.14097,0.403392,0.2,4.9,9.0,68.4,204.1,22,9.20617e-06,0.886584,9.55429e-06,0.050856,0.789336,0.0,5.0,8.0,71.0,211.6,100,1969432208
55618,2012,2.33946e-05,0.9917,2.54743e-05,0.192818,0.319412,0.3,3.9,8.3,64.1,197.1,49,1.99178e-05,0.967703,2.41029e-05,0.145662,0.385886,0.1,5.0,9.8,70.6,213.5,28,7.4289e-06,0.860012,8.51429e-06,0.0374678,0.805462,0.0,4.7,8.5,73.1,212.3,100,1969432208
55620,1979,2.30771e-05,0.991692,2.712e-05,0.306234,0.262585,0.2,3.5,9.0,65.0,202.2,45,1.9237e-05,0.966665,2.34171e-05,0.12024,0.41033,0.1,5.2,10.0,66.4,210.8,18,7.83552e-06,0.864459,8.34286e-06,0.0449379,0.815012,0.0,5.3,7.7,75.4,216.8,100,1969432208
55622,1988,2.38858e-05,0.991861,2.52343e-05,0.267451,0.294796,0.2,3.8,9.0,68.1,194.6,42,2.13547e-05,0.967843,2.23771e-05,0.129191,0.444127,0.2,4.4,9.9,69.8,212.3,30,7.21645e-06,1.21567,7.53143e-06,0.0550231,0.839018,0.0,5.8,6.9,72.5,215.3,100,1969432208
55624,1957,2.31662e-05,0.991951,2.57943e-05,0.141253,0.30615,0.2,3.1,7.9,66.2,205.5,41,2.08612e-05,0.967009,2.34286e-05,0.141378,0.401244,0.1,4.9,10.1,66.0,208.6,26,7.49743e-06,1.18253,8.66286e-06,0.0354182,0.811478,0.0,5.3,7.1,70.5,210.6,100,1969432208
55626,1999,2.37441e-05,0.991838,2.62743e-05,0.283717,0.282715,0.2,3.8,8.6,68.3,203.2,49,1.97738e-05,0.96672,2.26286e-05,0.143489,0.421087,0.1,5.8,8.5,65.9,203.1,26,6.77099e-06,1.20964,7.66857e-06,0.0484454,0.830557,0.0,5.5,6.7,71.2,209.6,100,1969432208
