Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2009,2.39749e-05,0.99027,2.64457e-05,0.157346,0.301023,0.1,4.9,8.9,65.3,201.8,52,2.14141e-05,0.986356,2.56571e-05,0.107237,0.332339,0.0,5.0,9.2,73.3,200.4,28,6.55397e-06,0.894745,8.42286e-06,0.0212664,0.84242,0.0,0.6,8.2,81.5,205.4,100,3089348718
55606,1967,2.36802e-05,0.990437,2.64114e-05,0.16313,0.29952,0.1,5.0,9.7,67.3,193.7,49,2.03175e-05,0.986276,2.55886e-05,0.0745392,0.325013,0.0,3.6,9.6,70.1,207.6,30,7.69846e-06,0.905348,8.59429e-06,0.027031,0.821915,0.0,1.0,8.5,81.2,204.8,100,3089348718
55608,1964,2.31936e-05,0.990517,2.62857e-05,0.123036,0.291601,0.3,2.9,9.5,64.4,202.5,46,2.22935e-05,0.987135,2.504e-05,0.142916,0.370616,0.1,4.6,9.7,72.8,198.8,17,6.94232e-06,0.898375,8.17143e-06,0.0280702,0.846376,0.0,1.1,9.0,82.0,202.4,100,3089348718
55610,1982,2.57133e-05,0.990265,2.60114e-05,0.172434,0.321933,0.4,4.3,9.2,65.6,207.8,53,2.14597e-05,0.986697,2.26057e-05,0.087402,0.417226,0.0,3.6,8.7,73.9,201.2,25,6.55397e-06,1.24619,8.61714e-06,0.0130161,0.827141,0.0,0.4,8.8,82.3,201.8,100,3089348718
55612,2001,2.42604e-05,0.990244,2.67314e-05,0.144071,0.304739,0.2,4.4,9.6,68.9,198.9,45,1.92781e-05,0.985723,2.37371e-05,0.0808598,0.38968,0.0,4.1,7.6,69.9,205.2,27,6.11993e-06,1.15987,6.92571e-06,0.0180314,0.871759,0.0,0.5,8.6,83.4,203.1,100,3089348718
55614,1995,2.3671e-05,0.990368,2.65943e-05,0.25095,0.282157,0.3,4.7,8.4,63.6,197.1,51,2.11673e-05,0.985607,2.31429e-05,0.0906135,0.417657,0.0,4.1,7.5,69.6,202.5,27,5.52827e-06,0.930222,6.53714e-06,0.00655332,0.866633,0.0,0.1,8.3,82.7,204.1,100,3089348718
55616,1993,2.31228e-05,0.990331,2.68229e-05,0.143381,0.304393,0.2,3.8,9.6,65.5,201.6,56,2.17521e-05,0.984798,2.26971e-05,0.137489,0.420956,0.2,4.3,8.9,70.1,202.6,24,6.18618e-06,1.20673,7.6e-06,0.0103084,0.857667,0.0,0.6,9.1,81.6,200.0,100,3089348718
55618,1968,2.41005e-05,0.990402,2.69829e-05,0.298578,0.279858,0.5,4.6,9.4,64.6,201.2,48,1.9671e-05,0.983222,2.15771e-05,0.0725711,0.452579,0.0,3.7,9.3,67.4,197.4,22,6.29126e-06,1.19681,6.84571e-06,0.0107182,0.870487,0.0,0.4,8.7,80.4,199.3,100,3089348718
55620,1978,2.40366e-05,0.990392,2.72114e-05,0.132715,0.273846,0.0,4.7,8.1,64.4,201.1,49,2.14757e-05,0.983943,2.31429e-05,0.11635,0.414266,0.2,4.5,8.4,72.5,198.9,27,5.50999e-06,1.19058,6.82286e-06,0.00845926,0.861224,0.0,0.3,8.5,80.5,199.7,100,3089348718
55622,2027,2.34951e-05,0.990334,2.69714e-05,0.136736,0.265625,0.1,4.8,9.0,59.9,202.1,47,2.07813e-05,0.983632,2.44229e-05,0.112526,0.34719,0.1,4.5,8.6,73.9,195.5,28,5.66533e-06,1.18748,6.29714e-06,0.0114209,0.879414,0.0,0.9,9.0,79.4,198.9,100,3089348718
