Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1948,2.49252e-05,0.990304,2.832e-05,0.258226,0.243228,0.5,6.7,9.1,62.5,214.5,43,1.82204e-05,0.977057,2.304e-05,0.146286,0.392554,0.0,7.2,9.7,57.6,205.5,28,1.22444e-05,0.870434,1.504e-05,0.149108,0.627199,0.5,9.8,6.6,57.0,198.1,100,779824581
55606,2026,2.42741e-05,0.990149,2.776e-05,0.260368,0.231488,0.7,7.9,10.3,58.6,215.2,51,2.0747e-05,0.975104,2.12343e-05,0.142561,0.454558,0.0,7.6,11.2,61.4,206.6,26,1.33181e-05,1.09321,1.576e-05,0.0770025,0.617947,0.0,8.4,4.1,59.9,197.7,100,779824581
55608,1999,2.43198e-05,0.990068,2.704e-05,0.23289,0.239296,0.6,6.2,9.6,60.9,213.5,46,1.93489e-05,0.979413,2.16571e-05,0.177288,0.433866,0.2,6.2,12.3,60.8,210.7,19,1.35511e-05,1.13041,1.37143e-05,0.0786407,0.680329,0.0,8.3,4.7,58.1,198.1,100,779824581
55610,1974,2.51194e-05,0.990356,2.696e-05,0.273123,0.261848,0.5,5.8,9.0,60.3,216.2,49,1.94563e-05,0.980585,2.19086e-05,0.174235,0.434534,0.1,6.9,11.9,61.2,205.3,28,1.21828e-05,1.15774,1.496e-05,0.0818539,0.659589,0.0,8.8,4.1,62.5,202.1,100,779824581
55612,1980,2.43884e-05,0.990517,2.72457e-05,0.321998,0.260355,0.6,6.0,10.6,60.7,215.6,53,1.75374e-05,0.977449,2.112e-05,0.195689,0.481415,0.1,7.6,12.2,59.5,206.0,30,1.25505e-05,1.14582,1.28686e-05,0.0709754,0.71209,0.0,8.8,3.9,63.3,195.4,100,779824581
55614,2001,2.41051e-05,0.990578,2.77143e-05,0.21254,0.255083,0.3,5.5,10.4,63.6,212.5,50,1.90817e-05,0.978168,2.27429e-05,0.145709,0.430818,0.1,5.4,12.3,59.3,210.1,26,1.19429e-05,1.13977,1.51657e-05,0.0854403,0.64338,0.0,8.7,4.8,62.0,194.1,100,779824581
55616,1999,2.40343e-05,0.990776,2.76571e-05,0.380851,0.276623,1.0,7.8,10.4,63.5,210.4,50,1.86659e-05,0.976665,1.90629e-05,0.140315,0.516189,0.0,7.4,12.9,61.4,207.9,25,1.22444e-05,0.942509,1.35543e-05,0.0676375,0.696362,0.0,6.7,4.1,59.9,196.7,100,779824581
55618,1986,2.46008e-05,0.990679,2.80343e-05,0.2586,0.263674,0.4,6.6,9.7,59.8,221.2,45,1.88989e-05,0.974511,2.01829e-05,0.126651,0.495794,0.0,5.5,11.8,61.5,210.6,25,1.08601e-05,0.867367,1.38743e-05,0.0819152,0.701677,0.0,7.8,4.6,63.0,194.5,100,779824581
55620,1961,2.47767e-05,0.990636,2.66743e-05,0.174869,0.305785,0.4,5.4,8.5,59.6,208.9,44,1.82616e-05,0.974185,2.10057e-05,0.119718,0.461244,0.0,6.2,12.8,59.2,208.1,22,1.04832e-05,0.842227,1.16686e-05,0.0708309,0.740491,0.0,9.1,4.9,62.7,199.0,100,779824581
55622,2013,2.49846e-05,0.990784,2.74057e-05,0.20139,0.242755,0.5,5.5,10.6,60.4,214.6,42,1.75214e-05,0.975945,2.07429e-05,0.127758,0.467689,0.1,4.5,11.4,60.2,208.6,31,8.58024e-06,0.814489,1.024e-05,0.0581954,0.786886,0.0,8.7,4.7,63.8,195.3,100,779824581
55624,1983,2.39909e-05,0.990755,2.69143e-05,0.198126,0.248115,0.5,5.3,8.9,57.6,218.7,44,1.87116e-05,0.975129,2.04571e-05,0.133475,0.474532,0.1,5.9,11.1,59.7,209.5,27,9.78184e-06,0.818822,1.08114e-05,0.076644,0.778384,0.0,8.6,5.3,62.2,196.1,100,779824581
55626,1995,2.41234e-05,0.99103,2.74743e-05,0.267364,0.259521,0.7,5.8,10.0,60.7,213.6,52,1.80925e-05,0.974472,2.15657e-05,0.146535,0.466759,0.1,6.4,11.6,57.8,207.7,20,9.25186e-06,0.850846,1.04343e-05,0.0847918,0.778077,0.0,8.7,5.1,58.8,195.1,100,779824581
55628,1979,2.4779e-05,0.990941,2.75771e-05,0.22873,0.268149,0.7,5.6,10.5,63.4,212.9,44,1.71354e-05,0.975123,2.18057e-05,0.122301,0.427124,0.1,5.6,11.0,59.5,212.9,22,8.15077e-06,0.832646,9.24571e-06,0.0603414,0.808705,0.0,6.8,6.3,60.2,198.0,100,779824581
55630,2001,2.51559e-05,0.990905,2.71771e-05,0.164862,0.263705,0.2,5.7,11.1,63.1,211.0,45,1.77247e-05,0.975281,1.992e-05,0.132527,0.497695,0.1,5.6,11.7,60.0,208.8,25,8.30383e-06,0.829741,9.50857e-06,0.0725682,0.812853,0.0,8.0,4.0,62.1,195.1,100,779824581
55632,1978,2.40137e-05,0.990872,2.80686e-05,0.204952,0.256214,0.5,5.7,11.1,59.1,224.2,54,1.7462e-05,0.973397,1.98743e-05,0.186861,0.476706,0.2,7.2,10.7,58.9,206.8,25,8.08224e-06,0.830536,1.01943e-05,0.0672744,0.809771,0.0,7.2,5.3,60.5,197.0,100,779824581
55634,1999,2.44272e-05,0.990327,2.72914e-05,0.185274,0.250408,0.2,6.4,7.5,65.7,218.6,44,1.82364e-05,0.974703,1.84457e-05,0.100024,0.532371,0.0,5.7,10.7,58.4,209.5,24,8.37921e-06,0.820781,9.6e-06,0.0619403,0.817619,0.0,7.3,4.7,59.9,196.5,100,779824581
