Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1987,2.32553e-05,0.988942,2.69257e-05,0.309437,0.285205,0.7,5.1,8.0,74.4,203.3,51,2.00685e-05,0.982016,2.07543e-05,0.133989,0.467187,0.0,6.2,9.1,62.6,198.6,32,8.61222e-06,0.862433,9.65714e-06,0.0264434,0.779455,0.0,1.2,11.7,82.9,203.0,100,1605242820
55606,2002,2.44295e-05,0.989121,2.68914e-05,0.163358,0.275637,0.2,5.6,9.4,72.7,200.4,48,1.90634e-05,0.983154,2.23657e-05,0.142458,0.417226,0.0,5.7,9.7,64.9,194.4,25,7.07938e-06,0.85585,9.04e-06,0.0238288,0.811521,0.0,1.0,13.5,85.3,201.1,100,1605242820
55608,1981,2.42833e-05,0.989115,2.68914e-05,0.356583,0.279829,0.4,4.6,10.3,73.0,199.3,50,2.02741e-05,0.983628,2.17829e-05,0.138217,0.439001,0.0,5.9,8.4,65.7,200.4,29,7.58424e-06,0.848011,1.00914e-05,0.031669,0.792495,0.0,1.3,12.4,80.5,202.7,100,1605242820
55610,1954,2.40274e-05,0.989093,2.65143e-05,0.30131,0.274555,0.7,5.0,10.3,73.4,196.8,52,1.93764e-05,0.983333,2.336e-05,0.150461,0.396784,0.0,6.1,9.1,66.2,194.4,32,7.62307e-06,0.849244,9.17714e-06,0.0379249,0.809085,0.0,2.4,13.7,82.0,201.1,100,1605242820
55612,1992,2.48864e-05,0.988901,2.70857e-05,0.239967,0.269467,0.6,5.5,9.8,71.6,203.2,46,1.98538e-05,0.983884,2.33486e-05,0.208068,0.398827,0.1,4.6,7.6,67.3,201.1,30,7.45631e-06,0.839611,8.86857e-06,0.0437219,0.820232,0.0,2.3,13.1,83.9,203.8,100,1605242820
55614,1970,2.42102e-05,0.989081,2.63314e-05,0.284423,0.284691,0.5,5.2,9.6,73.7,196.3,50,2.05848e-05,0.983673,2.23086e-05,0.200999,0.410096,0.1,6.0,7.2,69.1,192.7,31,7.56825e-06,0.84431,8.16e-06,0.0367245,0.839524,0.0,2.1,13.5,80.8,202.0,100,1605242820
55616,1979,2.38744e-05,0.988673,2.66514e-05,0.350834,0.275631,0.3,4.8,10.9,70.5,190.0,50,2.1076e-05,0.983864,2.11429e-05,0.118677,0.448167,0.0,4.3,8.9,64.8,196.6,29,7.03598e-06,0.84073,7.87429e-06,0.0231175,0.837391,0.0,1.8,14.4,82.0,199.3,100,1605242820
55618,1984,2.49732e-05,0.98909,2.64457e-05,0.253011,0.266068,0.4,5.0,8.6,72.5,203.9,48,2.0514e-05,0.984268,2.21943e-05,0.131777,0.433756,0.0,4.9,7.9,66.2,196.4,17,7.77156e-06,0.847246,8.33143e-06,0.0573162,0.835977,0.1,2.1,13.2,78.6,201.4,100,1605242820
55620,1971,2.36779e-05,0.989073,2.73029e-05,0.248436,0.283346,0.3,4.7,11.8,72.5,196.5,48,1.92553e-05,0.985744,2.27086e-05,0.13314,0.417649,0.0,5.3,8.3,68.6,196.7,26,6.3004e-06,0.858113,8.20571e-06,0.0373441,0.841915,0.0,1.6,13.8,80.1,200.2,100,1605242820
55622,1977,2.44477e-05,0.988958,2.688e-05,0.230475,0.287418,0.2,4.1,13.1,69.7,198.1,47,2.03952e-05,0.986057,2.368e-05,0.135767,0.368297,0.0,4.3,10.1,67.7,194.0,22,6.83724e-06,0.845477,7.38286e-06,0.0263258,0.870529,0.0,1.3,14.0,78.6,196.3,100,1605242820
55624,2041,2.45231e-05,0.988859,2.728e-05,0.154109,0.270287,0.2,4.2,9.5,72.0,198.9,52,2.0201e-05,0.985407,2.22171e-05,0.214533,0.419012,0.1,4.3,6.9,65.1,198.2,30,6.26842e-06,0.868467,7.38286e-06,0.0187864,0.864247,0.0,0.9,13.3,80.6,198.8,100,1605242820
55626,1964,2.38652e-05,0.989313,2.63314e-05,0.346962,0.28995,0.4,4.6,10.1,71.1,204.8,53,1.94883e-05,0.983012,2.072e-05,0.116869,0.454501,0.0,4.7,8.0,66.0,196.4,35,5.83895e-06,0.843294,6.52571e-06,0.0185739,0.881945,0.0,1.1,13.2,80.4,200.2,100,1605242820
55628,1947,2.48201e-05,0.989486,2.77029e-05,0.25751,0.245141,0.3,5.3,10.3,69.8,203.2,45,1.99429e-05,0.983832,2.33829e-05,0.090525,0.40163,0.0,4.0,7.9,66.1,201.0,20,5.92804e-06,0.84363,5.77143e-06,0.0162203,0.898545,0.0,0.9,13.3,81.3,200.8,100,1605242820
