Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1989,2.29629e-05,0.99073,2.57143e-05,0.177625,0.270629,0.3,5.7,8.6,57.0,193.9,43,2.22684e-05,0.981599,2.32571e-05,0.247406,0.367451,0.3,7.0,9.2,56.9,186.7,16,1.42045e-05,1.13533,1.568e-05,0.0873342,0.628396,0.0,5.6,7.9,55.9,201.4,100,2845156154
55606,1999,2.40366e-05,0.990687,2.55314e-05,0.121345,0.306372,0.0,4.1,10.6,56.8,188.0,50,2.04957e-05,0.983235,2.34514e-05,0.13488,0.36239,0.1,5.9,9.5,53.9,188.4,29,1.33455e-05,1.15907,1.552e-05,0.0911449,0.63824,0.0,5.2,6.9,56.0,198.3,100,2845156154
55608,1979,2.33649e-05,0.990725,2.59886e-05,0.252129,0.277334,0.3,4.7,8.6,52.2,187.4,52,2.0715e-05,0.98375,2.35543e-05,0.137479,0.342553,0.0,6.4,8.6,55.9,190.7,25,1.23152e-05,0.921385,1.60343e-05,0.0767053,0.641996,0.0,5.7,6.0,57.5,191.9,100,2845156154
55610,1926,2.2835e-05,0.99066,2.58286e-05,0.193167,0.292339,0.1,5.7,7.9,57.0,184.1,48,2.1574e-05,0.983068,2.26286e-05,0.168008,0.38888,0.2,6.1,8.8,56.2,189.2,18,1.19292e-05,0.904289,1.38743e-05,0.0738635,0.676361,0.0,5.3,4.5,56.1,194.7,100,2845156154
55612,1945,2.41074e-05,0.990579,2.60343e-05,0.177544,0.283382,0.2,5.4,9.8,56.3,181.3,46,2.07036e-05,0.98229,2.424e-05,0.157596,0.346567,0.0,6.3,10.6,52.3,193.4,31,1.16642e-05,1.11367,1.49714e-05,0.112881,0.647766,0.0,6.4,6.7,56.7,198.4,100,2845156154
55614,1961,2.29469e-05,0.990606,2.56343e-05,0.194447,0.276521,0.2,5.2,10.0,59.7,186.5,49,2.05231e-05,0.979847,2.344e-05,0.121904,0.366386,0.0,6.3,9.6,54.8,190.7,25,1.15134e-05,1.13447,1.45943e-05,0.0880661,0.647313,0.0,5.3,7.1,58.7,193.7,100,2845156154
55616,1978,2.21291e-05,0.990482,2.64571e-05,0.334782,0.264191,0.5,6.6,10.3,56.9,187.5,49,2.045e-05,0.982852,2.17714e-05,0.135313,0.441229,0.1,5.1,7.4,55.1,188.1,23,1.04055e-05,0.882891,1.23886e-05,0.0828052,0.701893,0.0,5.6,8.6,60.2,197.0,100,2845156154
55618,1992,2.29355e-05,0.99053,2.64343e-05,0.204443,0.27762,0.3,5.7,9.5,56.3,193.4,44,2.01439e-05,0.984048,2.32571e-05,0.13205,0.366825,0.0,6.0,9.3,52.9,191.9,22,1.11365e-05,1.18014,1.31429e-05,0.0909685,0.695984,0.0,6.5,6.0,57.3,193.3,100,2845156154
55620,1978,2.32827e-05,0.990622,2.648e-05,0.150364,0.248301,0.2,4.9,8.8,59.7,192.3,52,1.93741e-05,0.982882,2.29029e-05,0.16161,0.400154,0.1,6.0,9.3,57.5,183.1,30,1.11091e-05,1.13216,1.13257e-05,0.0817851,0.761213,0.0,7.1,7.6,59.6,195.7,100,2845156154
55622,2013,2.20628e-05,0.990501,2.56343e-05,0.332242,0.295378,0.3,4.8,7.8,59.2,189.2,53,1.92279e-05,0.98252,2.22514e-05,0.22707,0.400203,0.3,7.2,8.0,52.8,193.9,19,1.04489e-05,1.19685,1.35657e-05,0.0782021,0.694291,0.0,6.2,7.6,60.9,196.3,100,2845156154
55624,1975,2.29583e-05,0.990667,2.53143e-05,0.209093,0.312131,0.2,6.0,11.1,56.4,187.8,47,2.01416e-05,0.972729,2.15886e-05,0.232539,0.418033,0.5,7.0,7.9,50.5,193.4,31,1.03918e-05,1.19304,1.256e-05,0.0958704,0.718187,0.0,5.8,7.1,59.6,194.7,100,2845156154
55626,2022,2.29743e-05,0.990736,2.54057e-05,0.313541,0.259297,0.6,5.8,9.9,59.7,189.3,49,1.9719e-05,0.981216,2.16114e-05,0.214596,0.426567,0.3,6.0,9.0,53.9,184.7,24,1.03552e-05,1.09564,1.20686e-05,0.0815903,0.741524,0.0,6.4,6.1,59.8,196.6,100,2845156154
55628,1964,2.302e-05,0.990846,2.55314e-05,0.351598,0.291455,0.3,5.7,9.1,56.1,186.8,44,2.02536e-05,0.977335,2.29486e-05,0.154537,0.414614,0.1,5.8,9.6,52.1,194.7,23,1.02501e-05,1.13712,1.176e-05,0.079162,0.732851,0.0,5.8,7.2,60.1,194.5,100,2845156154
55630,1951,2.29355e-05,0.990863,2.49943e-05,0.135194,0.310592,0.1,3.7,10.6,55.2,187.4,45,2.06785e-05,0.976169,2.29943e-05,0.121512,0.398454,0.0,6.1,9.5,52.3,192.6,32,1.01428e-05,1.15967,1.18286e-05,0.105798,0.74915,0.0,6.4,7.1,60.2,196.4,100,2845156154
55632,1966,2.31114e-05,0.990721,2.58286e-05,0.169001,0.274255,0.3,4.2,8.9,57.7,189.5,46,1.9735e-05,0.974125,2.22857e-05,0.140592,0.415653,0.1,6.2,10.0,52.5,188.3,23,1.0024e-05,1.17034,1.208e-05,0.0832403,0.732403,0.0,6.2,8.2,59.9,194.8,100,2845156154
55634,1951,2.3205e-05,0.990674,2.58057e-05,0.155614,0.276352,0.1,4.5,11.2,54.4,184.0,48,1.96299e-05,0.978436,2.22171e-05,0.166431,0.421998,0.2,6.1,9.5,53.2,198.0,20,8.20788e-06,1.12989,1.03429e-05,0.0742562,0.770985,0.0,5.8,6.6,57.8,195.0,100,2845156154
55636,1992,2.31639e-05,0.990492,2.632e-05,0.291269,0.274122,0.5,5.3,9.4,53.5,190.2,50,1.91251e-05,0.9787,2.28343e-05,0.228578,0.416687,0.3,6.4,10.9,52.8,192.8,23,2.09252e-05,0.879364,2.32457e-05,0.100604,0.35816,0.1,4.5,7.1,61.1,185.4,100,2845156154
55638,1971,2.29423e-05,0.990756,2.57371e-05,0.233041,0.27727,0.4,4.3,9.1,56.7,194.2,51,1.87778e-05,0.980228,2.11314e-05,0.193841,0.443134,0.3,5.1,9.4,51.0,190.2,26,2.01325e-05,0.865225,2.30971e-05,0.130708,0.367073,0.1,5.0,8.1,57.9,187.2,100,2845156154
55640,1991,2.2819e-05,0.990751,2.528e-05,0.352067,0.289891,0.4,5.2,7.6,56.9,183.0,53,2.02901e-05,0.973027,2.18743e-05,0.159021,0.427961,0.1,5.6,10.3,51.8,188.4,28,1.82136e-05,0.890913,2.20457e-05,0.102662,0.391386,0.1,4.1,7.2,58.9,181.0,100,2845156154
55642,1984,2.19395e-05,0.990707,2.58743e-05,0.174053,0.282163,0.1,5.7,9.6,59.5,191.4,44,1.82776e-05,0.980371,1.94514e-05,0.206072,0.503498,0.3,5.4,11.0,52.6,188.5,18,1.44123e-05,0.92119,2.05029e-05,0.109754,0.447786,0.1,5.9,7.4,57.9,169.3,100,2845156154
55644,1934,2.31159e-05,0.990637,2.59086e-05,0.155223,0.241585,0.3,4.4,7.5,55.7,193.5,44,1.83164e-05,0.980014,2.21829e-05,0.16181,0.42268,0.2,5.1,8.7,52.9,191.9,20,1.12553e-05,0.880525,2.02171e-05,0.0962956,0.479911,0.0,5.6,6.6,58.3,167.2,100,2845156154
55646,1984,2.33604e-05,0.990551,2.54971e-05,0.432572,0.269794,0.7,6.7,8.1,55.7,189.4,47,1.81085e-05,0.970499,2.184e-05,0.140127,0.439626,0.1,6.2,8.5,54.2,190.2,27,1.4723e-05,0.854088,1.71314e-05,0.0776239,0.567042,0.0,5.1,7.1,61.6,167.6,100,2845156154
55648,1962,2.28647e-05,0.990557,2.49371e-05,0.224603,0.307927,0.2,4.8,9.2,49.9,189.6,50,1.89172e-05,0.970781,2.208e-05,0.219821,0.419909,0.3,6.2,9.3,52.6,189.4,24,1.54312e-05,0.85123,1.81486e-05,0.0860741,0.542328,0.0,4.2,7.4,60.2,168.2,100,2845156154
55650,1967,2.41736e-05,0.99052,2.62629e-05,0.175076,0.267222,0.2,5.4,10.1,57.0,190.3,51,1.86819e-05,0.979058,2.02514e-05,0.160046,0.48197,0.2,5.8,8.7,52.8,191.2,20,1.47824e-05,0.851737,1.65714e-05,0.0664129,0.588681,0.0,3.6,7.2,57.9,169.6,100,2845156154
