Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1994,2.47904e-05,0.991787,2.72686e-05,0.213416,0.252622,0.4,4.5,8.0,69.5,219.0,50,2.18641e-05,0.992373,2.24457e-05,0.0426494,0.394052,0.0,1.5,7.3,59.9,232.8,20,1.21097e-05,0.854739,1.46057e-05,0.0868451,0.647273,0.0,3.9,6.1,69.5,232.9,100,4233978145
55606,1992,2.47402e-05,0.991675,2.70857e-05,0.141307,0.273138,0.2,3.8,7.3,67.4,223.9,48,2.20811e-05,0.991922,2.36114e-05,0.109035,0.367705,0.2,2.5,8.9,64.2,227.9,21,1.27493e-05,0.857613,1.47543e-05,0.0670545,0.636288,0.0,3.7,5.6,70.5,231.5,100,4233978145
55608,1985,2.49457e-05,0.991751,2.74743e-05,0.174601,0.256799,0.3,4.9,8.4,71.2,223.4,49,2.07287e-05,0.991499,2.42286e-05,0.0884138,0.355516,0.1,2.7,6.9,67.0,225.9,33,1.17419e-05,0.853301,1.41143e-05,0.0630716,0.68172,0.0,2.7,5.5,69.9,230.8,100,4233978145
55610,1956,2.49298e-05,0.991778,2.69143e-05,0.178496,0.2672,0.1,5.7,7.0,67.6,220.1,49,2.15351e-05,0.991716,2.49257e-05,0.117667,0.34108,0.3,2.7,6.5,65.5,233.5,23,1.2297e-05,0.870984,1.35657e-05,0.060193,0.677263,0.0,3.0,5.9,69.6,238.8,100,4233978145
55612,1990,2.40685e-05,0.991873,2.60914e-05,0.202508,0.257858,0.4,4.4,6.7,73.6,218.3,46,2.22182e-05,0.991898,2.45257e-05,0.0872518,0.339995,0.1,2.4,7.1,63.7,226.1,17,1.16893e-05,0.862357,1.43543e-05,0.0643212,0.655801,0.0,3.8,5.7,69.2,232.3,100,4233978145
55614,1984,2.45711e-05,0.991928,2.70057e-05,0.203113,0.242605,0.5,5.2,8.3,67.9,217.5,50,2.26773e-05,0.992,2.48e-05,0.0831235,0.337503,0.0,2.8,6.8,65.8,233.1,25,1.12621e-05,0.90273,1.43543e-05,0.0749102,0.66013,0.0,2.9,5.3,69.4,229.7,100,4233978145
55616,2045,2.37419e-05,0.991564,2.72686e-05,0.189409,0.236748,0.4,5.1,6.6,68.4,220.7,50,2.14118e-05,0.992217,2.53829e-05,0.0742661,0.324514,0.1,2.3,6.5,65.0,231.8,26,1.03347e-05,0.885686,1.352e-05,0.0466955,0.692403,0.0,2.4,5.0,69.9,224.7,100,4233978145
55618,2012,2.3952e-05,0.991644,2.72229e-05,0.359986,0.272684,1.0,5.3,5.7,68.4,227.1,47,2.1992e-05,0.991657,2.47314e-05,0.0716324,0.31892,0.0,3.1,7.6,67.4,230.0,22,1.03461e-05,0.863995,1.21943e-05,0.0693968,0.728237,0.0,2.2,5.7,69.5,223.4,100,4233978145
55620,2007,2.4032e-05,0.991482,2.76e-05,0.136059,0.25427,0.1,3.9,8.4,71.3,225.8,43,2.13044e-05,0.991266,2.38514e-05,0.0839242,0.351221,0.1,2.7,7.7,69.5,228.7,30,9.44832e-06,0.851815,1.18057e-05,0.0653207,0.745338,0.0,2.3,5.6,68.8,217.1,100,4233978145
55622,1962,2.4562e-05,0.991443,2.8e-05,0.151806,0.25981,0.4,3.5,7.8,73.1,216.6,46,2.05871e-05,0.990362,2.33829e-05,0.113597,0.37247,0.2,3.3,6.8,63.6,230.4,32,9.43918e-06,0.855762,1.10286e-05,0.0393506,0.764605,0.0,1.9,5.3,70.4,217.4,100,4233978145
