Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1953,2.51125e-05,0.989535,2.72686e-05,0.21178,0.276316,0.2,5.6,10.1,63.4,237.3,106,2.23712e-05,0.98533,2.456e-05,0.112551,0.359447,0.1,4.2,9.8,65.2,238.3,10,2.40914e-05,0.990854,2.70743e-05,0.240761,0.287365,0.4,5.2,11.2,61.5,236.1,100,1497938696
55568,1966,2.49435e-05,0.989555,2.83543e-05,0.222479,0.245683,0.3,3.8,11.7,65.8,232.4,113,2.3486e-05,0.984642,2.53029e-05,0.121239,0.338171,0.2,4.8,8.8,63.6,239.2,28,2.20011e-05,0.88143,2.696e-05,0.231086,0.295796,0.2,5.3,10.8,61.2,238.9,100,1497938696
55570,1962,2.42924e-05,0.989568,2.75086e-05,0.198801,0.247502,0.1,5.3,10.7,64.9,231.6,117,2.27184e-05,0.983751,2.56e-05,0.139844,0.353358,0.5,4.6,9.5,67.4,243.7,26,2.03815e-05,0.836923,2.51771e-05,0.203846,0.31542,0.1,5.9,11.4,60.7,233.2,100,1497938696
55572,2009,2.40663e-05,0.98964,2.688e-05,0.272395,0.265584,0.2,5.0,11.3,64.8,231.1,123,2.14734e-05,0.984501,2.59429e-05,0.119014,0.304651,0.4,4.6,8.8,63.4,240.5,32,2.04889e-05,1.22711,2.488e-05,0.242474,0.338721,0.3,5.1,11.5,66.6,237.4,100,1497938696
55574,1967,2.37259e-05,0.989549,2.69714e-05,0.120539,0.289779,0.1,2.9,10.8,63.1,238.3,123,2.19143e-05,0.983724,2.46629e-05,0.102371,0.349128,0.3,3.6,8.3,66.2,239.2,29,1.80811e-05,1.15792,2.12914e-05,0.171004,0.439648,0.0,4.7,11.3,64.4,225.0,100,1497938696
55576,1982,2.5012e-05,0.989707,2.87657e-05,0.193673,0.254194,0.4,4.1,12.0,63.5,237.5,117,2.16676e-05,0.985162,2.50057e-05,0.114556,0.35064,0.1,4.4,7.1,63.2,239.2,28,1.85585e-05,1.17115,2.056e-05,0.145616,0.476002,0.2,3.8,8.9,68.9,231.4,100,1497938696
55578,1960,2.4948e-05,0.989811,2.76457e-05,0.14135,0.257134,0.2,3.3,10.5,63.3,240.4,113,2.22113e-05,0.985693,2.58971e-05,0.11281,0.350293,0.1,4.1,9.3,66.6,246.7,22,1.80468e-05,1.1708,2.07429e-05,0.152334,0.444341,0.2,4.0,10.1,69.2,236.4,100,1497938696
55580,1979,2.41553e-05,0.989697,2.77257e-05,0.37154,0.250581,0.5,4.2,11.1,62.9,234.9,126,2.32758e-05,0.986578,2.472e-05,0.110345,0.355216,0.2,3.7,8.8,66.9,233.6,30,1.86613e-05,1.19497,2.07657e-05,0.120905,0.481564,0.0,5.1,10.9,65.7,237.2,100,1497938696
55582,1986,2.46465e-05,0.989772,2.74286e-05,0.212922,0.251941,0.3,5.1,12.0,59.8,232.3,52,2.25563e-05,0.985512,2.50743e-05,0.123401,0.358777,0.2,4.5,10.2,67.3,241.0,28,1.66556e-05,0.923572,1.95314e-05,0.134305,0.489216,0.0,4.4,9.2,64.3,233.9,100,1497938696
55584,1993,2.54552e-05,0.989604,2.808e-05,0.174443,0.25349,0.1,4.3,10.9,63.6,233.6,47,2.21062e-05,0.985688,2.48343e-05,0.132189,0.354284,0.2,4.5,8.2,67.3,234.5,37,1.48647e-05,0.928413,2.02857e-05,0.084505,0.459901,0.0,3.3,11.2,71.0,235.3,100,1497938696
