Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1958,2.52907e-05,0.991893,2.83314e-05,0.254973,0.256409,0.3,5.0,10.1,58.7,228.4,102,2.10508e-05,0.985007,2.42057e-05,0.129024,0.365159,0.2,5.0,8.8,66.1,233.5,10,2.4514e-05,0.99359,2.82743e-05,0.387148,0.216337,0.5,5.1,7.9,58.6,221.8,100,3492100264
55568,1950,2.51833e-05,0.991834,2.74514e-05,0.203406,0.243796,0.4,4.3,8.6,59.6,224.7,113,2.159e-05,0.984658,2.35543e-05,0.121133,0.376175,0.1,4.6,8.3,63.2,226.4,26,2.37259e-05,1.26025,2.87657e-05,0.618219,0.213051,0.7,5.2,9.0,57.8,226.0,100,3492100264
55570,1987,2.5341e-05,0.991664,2.64686e-05,0.179114,0.276856,0.4,4.5,8.5,59.5,224.6,121,2.03998e-05,0.984701,2.27543e-05,0.132523,0.393636,0.2,4.2,7.2,64.7,227.3,20,2.3735e-05,1.18803,2.57143e-05,0.446328,0.264,0.5,5.4,8.4,57.7,213.7,100,3492100264
55572,1973,2.43769e-05,0.991447,2.76114e-05,0.221938,0.243611,0.1,4.2,8.2,59.4,225.5,118,2.06967e-05,0.984821,2.36343e-05,0.0959785,0.380069,0.1,4.1,8.5,66.2,230.7,30,2.26499e-05,1.17906,2.56686e-05,0.362609,0.26496,0.4,5.6,6.5,56.6,218.3,100,3492100264
55574,1968,2.56037e-05,0.991457,2.83429e-05,0.349836,0.214921,0.8,5.7,9.8,59.7,221.1,109,2.10348e-05,0.984567,2.45371e-05,0.112712,0.365453,0.0,4.2,10.0,64.1,226.5,25,2.25129e-05,1.24936,2.62514e-05,0.349827,0.276076,0.4,4.6,8.6,57.0,218.4,100,3492100264
55576,1982,2.38584e-05,0.991659,2.80686e-05,0.307538,0.2337,0.7,4.0,10.3,62.3,225.0,120,2.07767e-05,0.984395,2.33943e-05,0.0892351,0.383072,0.0,3.3,8.8,63.0,227.1,27,2.1462e-05,1.25217,2.67429e-05,0.253978,0.262693,0.3,4.2,8.8,63.5,218.1,100,3492100264
55578,1976,2.506e-05,0.991576,2.776e-05,0.177227,0.225446,0.4,5.2,9.4,57.3,229.3,117,2.13958e-05,0.985454,2.34971e-05,0.110611,0.392073,0.1,4.1,9.4,58.7,226.9,29,2.24763e-05,1.20577,2.55086e-05,0.135865,0.287795,0.2,3.7,9.2,59.5,219.9,100,3492100264
55580,2001,2.55785e-05,0.991426,2.74857e-05,0.284058,0.259068,0.4,5.5,10.3,55.4,228.5,115,2.08201e-05,0.985116,2.31086e-05,0.0985957,0.393139,0.0,4.1,7.1,62.1,228.5,28,2.05368e-05,1.22385,2.47429e-05,0.151254,0.307957,0.2,4.9,8.6,57.9,225.4,100,3492100264
55582,1984,2.54643e-05,0.991484,2.80229e-05,0.326937,0.202371,0.8,5.1,10.5,54.5,226.0,55,2.12998e-05,0.985256,2.416e-05,0.121301,0.375909,0.1,3.9,8.0,61.5,229.3,23,2.18983e-05,1.22302,2.592e-05,0.242545,0.296173,0.5,4.9,9.7,57.9,218.4,100,3492100264
55584,1989,2.53021e-05,0.991827,2.77257e-05,0.30157,0.231188,0.6,5.5,8.6,60.1,228.6,49,2.04957e-05,0.985258,2.29143e-05,0.105171,0.426682,0.0,3.3,7.7,64.5,224.7,22,2.21588e-05,1.11461,2.53486e-05,0.240071,0.287594,0.5,5.6,8.8,59.3,218.8,100,3492100264
