Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1945,2.63941e-05,0.989077,2.928e-05,0.279145,0.223341,0.2,5.1,11.0,75.0,210.9,95,2.15945e-05,0.979668,2.55543e-05,0.236837,0.335976,0.7,6.3,7.2,70.3,213.5,10,2.53638e-05,0.989209,2.872e-05,0.237681,0.21986,0.4,4.7,10.0,77.8,211.8,100,1643263925
55568,2015,2.48635e-05,0.989128,2.91086e-05,0.231632,0.194823,0.4,4.7,9.3,80.5,219.6,103,2.11765e-05,0.980301,2.58629e-05,0.199354,0.311043,0.6,5.9,7.8,75.1,218.7,18,2.25563e-05,0.874214,2.78057e-05,0.191785,0.215674,0.1,4.1,10.2,74.6,208.3,100,1643263925
55570,1984,2.63301e-05,0.989148,2.85943e-05,0.167256,0.249754,0.2,4.9,9.3,73.7,210.4,110,2.11468e-05,0.979657,2.36457e-05,0.245582,0.385911,0.9,6.5,7.0,72.3,219.7,25,2.05597e-05,0.857974,2.54171e-05,0.202536,0.298132,0.1,4.3,9.8,79.6,207.3,100,1643263925
55572,1982,2.63095e-05,0.989341,2.89829e-05,0.25198,0.220884,0.3,6.6,9.5,75.4,213.9,121,2.15328e-05,0.981885,2.384e-05,0.285121,0.382724,1.0,6.5,6.4,72.6,210.8,25,2.14323e-05,0.848487,2.55886e-05,0.206726,0.307402,0.0,4.7,10.2,80.1,209.6,100,1643263925
55574,1956,2.61496e-05,0.989298,2.83314e-05,0.335438,0.238521,0.8,5.3,7.8,77.0,213.8,117,2.18001e-05,0.980407,2.52686e-05,0.23435,0.311093,0.8,5.6,7.5,73.2,213.8,18,2.30017e-05,0.851633,2.55543e-05,0.194531,0.310232,0.1,4.6,10.2,73.0,216.9,100,1643263925
55576,1972,2.52587e-05,0.989674,2.87314e-05,0.269043,0.241248,0.8,5.1,8.7,79.8,211.9,104,2.15945e-05,0.980356,2.53714e-05,0.221474,0.329768,0.8,4.7,8.1,72.8,219.3,19,2.07287e-05,0.870178,2.50286e-05,0.220173,0.351993,0.1,4.4,11.4,76.0,218.0,100,1643263925
55578,1965,2.63095e-05,0.989509,2.86514e-05,0.170812,0.225122,0.1,4.9,8.4,73.9,215.1,118,2.21268e-05,0.982309,2.55886e-05,0.182196,0.326647,0.5,5.8,7.3,76.5,215.8,26,2.06785e-05,0.849938,2.42629e-05,0.169765,0.364609,0.0,3.9,12.0,75.6,217.3,100,1643263925
55580,1993,2.53387e-05,0.989681,2.86743e-05,0.278206,0.220823,0.5,4.4,9.1,78.2,212.2,117,2.16448e-05,0.98093,2.59314e-05,0.2421,0.323184,0.8,5.6,6.9,73.4,223.0,26,1.88806e-05,0.858346,2.23086e-05,0.142931,0.421448,0.0,3.4,11.5,74.8,216.7,100,1643263925
55582,1968,2.57316e-05,0.989667,2.968e-05,0.237947,0.21813,0.4,5.1,9.5,76.6,221.4,50,2.2819e-05,0.984587,2.648e-05,0.243763,0.292211,1.0,4.8,6.9,76.4,219.7,22,2.03769e-05,0.841054,2.42971e-05,0.21244,0.356466,0.2,3.8,11.7,75.5,221.1,100,1643263925
55584,2025,2.64169e-05,0.989622,2.968e-05,0.405223,0.191252,0.3,6.1,9.8,80.3,218.9,54,2.18618e-05,0.983597,2.59314e-05,0.197753,0.337653,0.5,5.3,8.0,72.9,214.7,22,2.01028e-05,0.864968,2.31657e-05,0.246216,0.406236,0.3,4.6,11.2,75.7,223.9,100,1643263925
