Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1946,2.50463e-05,0.988973,2.776e-05,0.396757,0.260056,0.9,6.6,9.7,73.4,216.1,97,1.9502e-05,0.975372,2.22286e-05,0.261174,0.45572,0.1,7.5,11.8,73.9,202.1,10,2.48315e-05,0.991357,2.76571e-05,0.349277,0.258971,0.6,6.7,9.8,70.9,209.0,100,208188696
55568,1998,2.50029e-05,0.988882,2.84571e-05,0.25886,0.258907,0.5,6.1,9.0,73.4,206.1,114,2.11216e-05,0.976111,2.31314e-05,0.1633,0.417522,0.1,6.8,10.2,73.8,206.6,17,2.32781e-05,1.2148,2.79886e-05,0.27299,0.28339,0.9,6.3,10.0,69.2,208.6,100,208188696
55570,2013,2.54826e-05,0.98898,2.79886e-05,0.187544,0.242879,0.2,6.2,10.8,78.2,207.9,114,2.16105e-05,0.975935,2.34629e-05,0.388683,0.403192,0.4,7.2,10.2,76.3,206.2,18,2.11605e-05,1.11722,2.67086e-05,0.44853,0.304163,1.4,5.6,7.7,66.9,200.5,100,208188696
55572,1933,2.55991e-05,0.98889,2.80571e-05,0.206759,0.27487,0.1,6.6,11.2,75.6,206.4,107,2.10211e-05,0.976404,2.25029e-05,0.316146,0.439655,0.2,6.3,10.3,75.7,212.4,29,2.1558e-05,1.16387,2.49257e-05,0.389451,0.336642,0.9,5.0,7.9,65.6,204.0,100,208188696
55574,1969,2.48155e-05,0.988811,2.792e-05,0.616313,0.247776,0.4,7.1,10.6,73.1,209.9,116,2.07379e-05,0.977161,2.31429e-05,0.344791,0.428291,0.2,6.9,10.1,82.0,196.5,24,2.06967e-05,1.18836,2.41943e-05,0.526545,0.392812,1.3,5.5,8.1,66.6,201.2,100,208188696
55576,1994,2.49046e-05,0.988869,2.70629e-05,0.352443,0.280687,0.4,4.3,10.4,74.4,201.9,118,2.03427e-05,0.976038,2.43886e-05,0.257021,0.386401,0.1,8.0,9.5,73.0,207.3,21,2.15214e-05,1.13914,2.49943e-05,0.428629,0.362132,1.3,4.9,6.9,68.7,203.6,100,208188696
55578,2036,2.57887e-05,0.988893,2.62057e-05,0.243661,0.297173,0.6,6.3,9.1,74.9,204.2,118,2.13295e-05,0.975679,2.38857e-05,0.180524,0.386499,0.2,7.7,11.2,78.3,205.4,28,2.00982e-05,0.887825,2.21829e-05,0.35839,0.461362,2.2,5.8,6.8,65.3,199.8,100,208188696
55580,1992,2.43404e-05,0.989201,2.63771e-05,0.258365,0.294603,0.2,5.6,11.1,76.5,204.6,114,2.03015e-05,0.976914,2.32457e-05,0.155656,0.392823,0.1,6.6,10.5,75.6,202.1,25,1.88555e-05,0.889413,2.41486e-05,0.408627,0.392953,1.6,6.3,8.4,64.1,197.5,100,208188696
55582,1888,2.52267e-05,0.989201,2.79886e-05,0.233878,0.264735,0.6,5.7,9.8,75.2,205.6,48,2.06008e-05,0.975236,2.408e-05,0.239554,0.39229,0.2,6.3,10.5,76.0,208.8,16,1.87596e-05,0.845002,2.16343e-05,0.587069,0.469582,1.5,6.7,8.1,69.0,198.6,100,208188696
55584,2009,2.5197e-05,0.989292,2.83314e-05,0.327012,0.252796,0.5,7.3,9.9,76.7,214.5,43,2.05802e-05,0.974071,2.40571e-05,0.160494,0.389261,0.1,6.6,12.2,74.3,208.3,32,1.81314e-05,0.84007,2.04457e-05,0.364648,0.520638,1.2,7.4,8.8,66.7,200.7,100,208188696
