Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1945,2.49983e-05,0.990247,2.84571e-05,0.155959,0.236686,0.3,4.0,9.8,77.6,215.4,74,2.24672e-05,0.977734,2.42171e-05,0.291439,0.370308,1.1,4.8,10.9,74.3,220.7,10,2.51422e-05,0.99185,2.784e-05,0.329739,0.277798,0.4,4.0,10.7,66.6,214.9,100,3637646704
55568,1978,2.53341e-05,0.990166,2.85829e-05,0.419988,0.271138,0.9,5.4,12.4,71.2,214.3,91,2.28235e-05,0.976567,2.53829e-05,0.262818,0.349986,0.9,5.0,10.8,73.3,215.2,32,2.05962e-05,0.932217,2.87314e-05,0.347337,0.239663,0.9,5.4,10.4,74.2,216.4,100,3637646704
55570,1953,2.51719e-05,0.99026,2.83543e-05,0.277527,0.268232,0.6,4.8,8.8,75.7,215.1,103,2.28898e-05,0.975739,2.46629e-05,0.194201,0.354943,0.7,3.4,10.4,73.0,217.4,26,2.23644e-05,0.942541,2.75314e-05,0.277733,0.270933,0.7,3.8,10.6,69.5,208.0,100,3637646704
55572,1966,2.44934e-05,0.990075,2.81943e-05,0.153433,0.23652,0.4,3.9,9.9,74.3,216.2,108,2.24466e-05,0.981615,2.32571e-05,0.236786,0.392214,0.9,4.8,11.4,74.9,218.7,28,1.88098e-05,0.879912,2.47086e-05,0.374371,0.357361,0.7,4.6,10.3,72.1,213.3,100,3637646704
55574,2005,2.53592e-05,0.990006,2.83086e-05,0.131452,0.255327,0.2,3.1,10.7,71.5,212.2,114,2.04774e-05,0.982513,2.53371e-05,0.249548,0.346307,0.6,5.2,9.5,76.5,222.0,26,1.95043e-05,0.856856,2.50857e-05,0.398155,0.352748,0.9,5.1,9.5,72.5,210.6,100,3637646704
55576,1978,2.50211e-05,0.989924,2.78171e-05,0.13409,0.283624,0.2,3.6,10.4,70.5,211.9,119,2.16196e-05,0.983892,2.528e-05,0.246894,0.3482,1.0,3.5,9.4,75.4,216.6,29,1.9687e-05,0.932137,2.29371e-05,0.265724,0.396243,0.6,5.3,10.1,69.9,217.1,100,3637646704
55578,1982,2.49892e-05,0.989977,2.80686e-05,0.384738,0.279051,0.7,4.4,10.3,71.7,216.1,122,2.11445e-05,0.981071,2.35657e-05,0.209256,0.406071,0.7,4.6,9.9,71.4,221.3,24,1.55957e-05,0.892683,2.10857e-05,0.250611,0.43833,0.5,4.3,10.1,69.1,206.3,100,3637646704
55580,1937,2.4418e-05,0.990151,2.83314e-05,0.479309,0.262672,0.5,5.3,10.9,68.6,215.7,108,2.15603e-05,0.981314,2.48343e-05,0.212749,0.351255,0.5,3.9,9.7,76.3,221.4,32,1.42113e-05,0.846125,1.80343e-05,0.260354,0.525681,0.7,4.3,10.7,68.1,206.5,100,3637646704
55582,2020,2.51765e-05,0.990309,2.62286e-05,0.170451,0.301849,0.3,4.5,11.8,71.3,210.7,43,2.19075e-05,0.979507,2.43314e-05,0.226246,0.365479,0.7,4.7,11.1,72.9,218.5,20,1.53764e-05,0.850252,1.69829e-05,0.50798,0.569017,0.8,4.3,10.1,67.5,209.3,100,3637646704
55584,1994,2.54141e-05,0.990557,2.82971e-05,0.23118,0.244696,0.4,3.9,10.2,70.1,213.7,43,2.00548e-05,0.987229,2.41486e-05,0.206089,0.370445,0.6,3.8,10.4,71.8,222.1,23,1.48212e-05,0.848503,1.63314e-05,0.418543,0.586926,0.7,4.5,9.5,64.8,209.4,100,3637646704
55586,1975,2.53318e-05,0.990349,2.85943e-05,0.196297,0.257405,0.6,4.1,11.2,67.9,216.7,50,2.05939e-05,0.985748,2.41943e-05,0.14472,0.354189,0.3,3.0,10.0,73.9,224.3,36,1.52005e-05,0.839567,1.76914e-05,0.267157,0.561522,0.9,4.4,10.9,62.7,210.4,100,3637646704
55588,2009,2.46419e-05,0.990409,2.82171e-05,0.349418,0.238891,0.5,4.3,11.7,68.9,214.0,48,2.22821e-05,0.987296,2.34286e-05,0.189295,0.378925,0.5,3.8,12.9,73.0,219.6,20,1.38732e-05,0.82439,1.63086e-05,0.209703,0.606148,0.5,4.3,9.7,66.1,209.3,100,3637646704
55590,1975,2.44409e-05,0.990298,2.81714e-05,0.275331,0.242944,0.6,4.4,9.9,68.9,209.5,51,1.92279e-05,0.986677,2.30743e-05,0.186282,0.411128,0.4,4.0,9.9,74.6,218.3,24,1.39669e-05,0.833658,1.49143e-05,0.122531,0.620807,0.7,4.2,9.8,63.4,206.8,100,3637646704
55592,1971,2.48475e-05,0.990253,2.79543e-05,0.293742,0.243321,0.7,3.7,9.0,69.9,206.3,44,2.09275e-05,0.985084,2.41486e-05,0.177253,0.377613,0.5,3.4,9.7,70.7,216.7,29,1.81154e-05,0.835168,1.69486e-05,0.15434,0.571818,0.9,3.3,9.8,61.7,208.7,100,3637646704
55594,1962,2.54118e-05,0.990144,2.73829e-05,0.35522,0.256829,0.5,4.7,11.1,69.6,211.8,53,2.18184e-05,0.984666,2.45829e-05,0.142367,0.388606,0.1,3.8,10.0,71.0,221.4,24,1.64089e-05,0.874972,1.95086e-05,0.178768,0.490494,0.8,4.6,10.1,61.3,209.3,100,3637646704
55596,1959,2.5727e-05,0.989847,2.81257e-05,0.155157,0.247083,0.2,4.0,11.8,68.4,218.9,53,2.06328e-05,0.984412,2.44343e-05,0.314165,0.376453,0.8,3.9,9.9,70.3,213.7,22,1.5831e-05,0.870985,1.90629e-05,0.158896,0.493274,0.5,4.3,10.6,60.7,211.8,100,3637646704
55598,1994,2.53135e-05,0.989981,2.81829e-05,0.228254,0.242485,0.2,4.0,10.3,66.5,219.2,55,2.13981e-05,0.985154,2.352e-05,0.166323,0.41469,0.5,3.0,9.7,69.7,214.8,17,1.64112e-05,0.871712,1.68229e-05,0.119885,0.557858,0.6,3.7,8.4,64.6,213.9,100,3637646704
55600,1984,2.54826e-05,0.990048,2.83657e-05,0.176408,0.241862,0.1,4.3,9.6,71.9,215.1,52,2.21725e-05,0.988397,2.6e-05,0.356454,0.323051,0.9,4.5,10.9,69.4,212.3,26,1.58264e-05,0.862832,1.78514e-05,0.127509,0.530286,0.5,3.1,9.5,64.9,218.6,100,3637646704
55602,1959,2.56265e-05,0.990123,2.70286e-05,0.139564,0.267028,0.3,3.6,11.4,69.2,210.6,51,2.22067e-05,0.986723,2.45486e-05,0.186955,0.368946,0.5,3.2,10.5,70.3,216.4,22,1.58812e-05,0.841626,1.56229e-05,0.0901267,0.612111,0.2,3.3,8.4,63.2,214.3,100,3637646704
