Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1970,2.47242e-05,0.991019,2.70857e-05,0.274312,0.269309,0.3,4.7,7.1,59.8,217.8,102,1.99589e-05,0.985118,2.392e-05,0.178132,0.340877,0.2,6.2,6.1,55.7,212.0,10,2.48864e-05,0.993194,2.78857e-05,0.357527,0.231632,0.3,5.6,9.3,61.3,219.3,100,1848121870
55568,1969,2.40206e-05,0.991039,2.66057e-05,0.44811,0.269263,0.3,5.7,8.0,56.9,211.4,114,2.08292e-05,0.984691,2.50629e-05,0.176599,0.306383,0.2,5.9,7.8,54.6,213.4,26,2.31936e-05,0.90399,2.776e-05,0.115762,0.223246,0.0,4.2,7.4,59.9,218.7,100,1848121870
55570,2007,2.30885e-05,0.991068,2.77714e-05,0.482614,0.265095,0.4,5.8,9.4,58.4,224.2,124,1.97647e-05,0.986133,2.37257e-05,0.115924,0.368599,0.0,4.9,7.4,56.3,213.5,24,2.20948e-05,1.18697,2.77257e-05,0.352019,0.254735,0.2,6.4,8.4,63.1,225.9,100,1848121870
55572,1993,2.54141e-05,0.990849,2.73257e-05,0.130163,0.248774,0.0,3.8,8.9,54.9,223.0,119,2.06305e-05,0.989252,2.26057e-05,0.155429,0.379915,0.0,5.1,7.1,52.8,208.3,31,2.06716e-05,0.924287,2.584e-05,0.761329,0.29343,0.6,7.7,8.1,58.8,215.0,100,1848121870
55574,1968,2.4217e-05,0.990734,2.69829e-05,0.13909,0.269967,0.0,4.5,7.6,57.5,221.7,124,2.06054e-05,0.988302,2.24343e-05,0.151488,0.393395,0.0,5.4,6.8,54.2,210.0,27,1.96596e-05,0.910922,2.472e-05,0.824155,0.344217,0.7,5.9,7.6,58.7,215.0,100,1848121870
55576,1987,2.35317e-05,0.991025,2.736e-05,0.448139,0.263071,0.5,4.4,8.0,61.2,220.2,115,2.05414e-05,0.98862,2.30857e-05,0.148084,0.369471,0.1,4.5,7.0,52.8,209.6,26,2.02444e-05,0.9343,2.31543e-05,0.969324,0.410785,0.8,7.9,7.1,54.7,219.9,100,1848121870
55578,1972,2.4249e-05,0.991111,2.76914e-05,0.48335,0.265058,0.7,4.7,9.0,58.7,227.2,120,1.93923e-05,0.988149,2.39886e-05,0.167287,0.342643,0.1,6.3,7.4,55.9,213.3,26,2.01873e-05,1.1826,2.32343e-05,0.617176,0.402052,0.5,5.8,6.6,53.6,209.5,100,1848121870
55580,1990,2.46259e-05,0.991262,2.79086e-05,0.289557,0.245611,0.4,4.5,7.9,60.5,219.0,126,2.07402e-05,0.988069,2.30629e-05,0.144329,0.379027,0.0,4.9,8.1,51.4,213.7,20,2.00434e-05,1.23179,1.98286e-05,0.510001,0.489631,0.4,4.8,5.0,52.2,209.0,100,1848121870
55582,1980,2.41805e-05,0.991255,2.77486e-05,0.188501,0.235234,0.1,4.3,9.4,62.7,224.5,55,1.94198e-05,0.988989,2.33143e-05,0.156042,0.371977,0.1,4.9,6.3,54.8,211.5,23,1.66785e-05,0.898496,1.90629e-05,0.534872,0.506154,0.4,5.5,6.1,53.6,206.7,100,1848121870
55584,1980,2.47082e-05,0.991507,2.70743e-05,0.623441,0.271636,0.5,5.5,8.4,55.6,221.0,53,1.88761e-05,0.98833,2.22629e-05,0.110678,0.401991,0.0,4.2,6.2,58.5,210.2,36,1.33844e-05,0.874405,1.61486e-05,0.0544092,0.591676,0.0,2.7,4.5,53.1,211.0,100,1848121870
55586,1995,2.4185e-05,0.991365,2.70057e-05,0.141391,0.257669,0.1,4.3,8.7,57.3,221.7,55,1.90268e-05,0.986942,2.33943e-05,0.150959,0.354914,0.1,5.3,6.3,52.3,211.7,26,1.62421e-05,0.881076,1.704e-05,0.27114,0.569881,0.2,2.9,6.2,54.5,206.8,100,1848121870
55588,2015,2.4281e-05,0.991551,2.74743e-05,0.504638,0.247942,0.4,6.2,8.5,60.0,223.1,50,1.91068e-05,0.985449,2.28114e-05,0.116331,0.398252,0.0,4.4,6.8,54.8,214.3,20,1.58241e-05,1.27989,1.69486e-05,0.899733,0.586178,0.8,4.7,5.7,53.5,202.4,100,1848121870
55590,2023,2.35431e-05,0.991156,2.71314e-05,0.36532,0.248642,0.3,5.4,8.4,61.4,221.2,48,1.92119e-05,0.985269,2.26971e-05,0.133448,0.405356,0.0,4.6,6.0,55.2,210.8,31,1.36196e-05,0.946797,2.12343e-05,0.715633,0.451336,0.6,4.6,5.8,54.0,203.8,100,1848121870
55592,1944,2.46488e-05,0.991276,2.74514e-05,0.289566,0.258528,0.3,5.5,9.7,59.7,217.8,52,1.83804e-05,0.983824,2.17029e-05,0.137422,0.417316,0.0,5.3,7.0,53.8,215.5,26,1.90611e-05,1.16938,1.84686e-05,0.700238,0.535726,0.6,4.7,6.1,57.1,209.4,100,1848121870
55594,1990,2.46488e-05,0.991433,2.71543e-05,0.27647,0.26481,0.3,5.0,8.8,60.4,221.3,47,1.9687e-05,0.988404,2.17143e-05,0.0927157,0.423573,0.0,3.1,8.2,51.5,210.8,17,1.31788e-05,1.16547,1.632e-05,0.480341,0.597688,0.4,4.7,5.7,53.1,210.9,100,1848121870
