Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4972,2.51011e-05,0.991496,2.712e-05,0.189688,0.232947,0.3,5.0,7.5,72.7,190.6,100,3242529398
54002,4959,2.44135e-05,0.991545,2.75886e-05,0.150182,0.247821,0.1,4.8,7.8,69.2,197.0,100,3242529398
54004,4977,2.41576e-05,0.991532,2.79429e-05,0.180367,0.217059,0.4,4.4,9.4,72.8,193.7,100,3242529398
54006,4904,2.43746e-05,0.991394,2.66629e-05,0.143028,0.251009,0.1,3.4,10.4,69.9,194.7,100,3242529398
54008,4981,2.50737e-05,0.991452,2.71086e-05,0.126526,0.243288,0.3,3.1,9.0,75.2,197.2,100,3242529398
54010,4885,2.51742e-05,0.991506,2.70971e-05,0.162353,0.234887,0.1,4.9,8.9,71.1,193.9,100,3242529398
54012,4946,2.43678e-05,0.991456,2.744e-05,0.268263,0.228216,0.3,4.2,8.6,72.8,194.2,100,3242529398
54014,4929,2.55237e-05,0.991408,2.76343e-05,0.328204,0.240018,0.2,4.4,8.3,70.6,195.0,100,3242529398
54016,4968,2.43038e-05,0.991503,2.76686e-05,0.129939,0.243087,0.1,3.6,8.2,69.6,202.4,100,3242529398
54018,4968,2.52313e-05,0.991535,2.78971e-05,0.229441,0.214615,0.2,3.5,9.0,71.4,190.8,100,3242529398
54020,4949,2.48018e-05,0.991546,2.66629e-05,0.116717,0.26248,0.1,4.0,7.8,69.8,192.0,100,3242529398
54022,4891,2.49138e-05,0.991487,2.728e-05,0.21824,0.244308,0.5,4.9,9.5,69.5,194.8,100,3242529398
54024,4936,2.4811e-05,0.991468,2.72e-05,0.212439,0.227756,0.5,4.0,9.3,69.3,197.0,100,3242529398
54026,4987,2.50166e-05,0.991562,2.69943e-05,0.215281,0.278636,0.5,5.5,7.7,71.5,192.7,100,3242529398
54028,4887,2.45483e-05,0.991601,2.752e-05,0.164914,0.239138,0.2,4.3,7.8,72.4,193.7,100,3242529398
54030,4923,2.37738e-05,0.991677,2.73029e-05,0.131497,0.251261,0.3,3.1,9.2,71.0,191.8,100,3242529398
54032,4950,2.54849e-05,0.991592,2.69714e-05,0.291714,0.26266,0.7,5.0,7.8,68.1,191.0,100,3242529398
54034,4990,2.48384e-05,0.99166,2.77829e-05,0.22019,0.232343,0.2,3.6,8.2,73.1,200.3,100,3242529398
54036,4943,2.42467e-05,0.991633,2.79429e-05,0.273055,0.23633,0.4,5.1,8.6,72.0,199.2,100,3242529398
54038,4975,2.41576e-05,0.991572,2.76343e-05,0.220372,0.240823,0.5,5.3,7.6,73.5,190.1,100,3242529398
54040,5019,2.43632e-05,0.991553,2.792e-05,0.224712,0.207812,0.5,5.4,8.8,73.7,189.7,100,3242529398
54042,4996,2.46716e-05,0.991518,2.69829e-05,0.152964,0.250785,0.0,3.9,8.7,74.2,197.9,100,3242529398
54044,4947,2.445e-05,0.991494,2.77029e-05,0.286885,0.227324,0.4,5.1,6.6,73.4,191.6,100,3242529398
54046,4962,2.46031e-05,0.991476,2.76914e-05,0.266803,0.235703,0.3,5.0,8.7,67.7,194.1,100,3242529398
54048,5020,2.44203e-05,0.991568,2.64e-05,0.209843,0.256027,0.1,3.3,7.8,71.2,199.9,100,3242529398
54050,4874,2.45734e-05,0.991587,2.79086e-05,0.13843,0.232469,0.1,3.5,8.0,75.8,196.0,100,3242529398
54052,4983,2.46145e-05,0.991558,2.76686e-05,0.253774,0.255182,0.4,4.0,7.4,69.8,194.0,100,3242529398
54054,4946,2.53044e-05,0.991442,2.74629e-05,0.255567,0.254377,0.2,5.4,7.3,72.9,190.1,100,3242529398
54056,4934,2.49617e-05,0.991488,2.81257e-05,0.173919,0.217354,0.3,4.4,9.8,75.1,196.5,100,3242529398
54058,4958,2.4249e-05,0.991526,2.67771e-05,0.144051,0.239817,0.4,3.7,8.1,72.5,197.2,100,3242529398
54060,4980,2.60765e-05,0.991507,2.81486e-05,0.123974,0.217521,0.0,4.7,8.9,75.5,202.5,100,3242529398
54062,5019,2.4249e-05,0.991523,2.77029e-05,0.201817,0.216604,0.3,5.3,7.5,68.7,188.5,100,3242529398
54064,4955,2.52496e-05,0.991604,2.68686e-05,0.133739,0.233265,0.0,4.0,8.9,67.3,197.0,100,3242529398
54066,4974,2.47424e-05,0.991592,2.73829e-05,0.18451,0.230703,0.3,4.3,9.5,70.1,191.6,100,3242529398
54068,4948,2.43244e-05,0.991624,2.76571e-05,0.188197,0.216803,0.2,4.9,7.1,69.3,198.2,100,3242529398
54070,4947,2.43724e-05,0.991662,2.79886e-05,0.175552,0.22083,0.2,5.3,9.1,72.2,196.7,100,3242529398
