Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1954,2.38515e-05,0.991525,2.59429e-05,0.125407,0.276131,0.0,3.6,7.7,68.1,206.9,89,2.2241e-05,0.975523,2.50057e-05,0.120259,0.335945,0.1,3.7,12.4,68.6,203.3,10,2.33695e-05,0.993115,2.61486e-05,0.259851,0.266448,0.2,4.3,7.4,68.6,199.8,100,4127955024
55568,1978,2.32781e-05,0.991367,2.62857e-05,0.278082,0.297318,0.2,4.0,7.2,66.2,204.7,107,2.18047e-05,0.973582,2.44e-05,0.158634,0.362456,0.3,3.9,11.8,71.7,203.3,33,2.09343e-05,0.947372,2.51086e-05,0.636673,0.311554,0.5,3.9,5.2,70.8,197.7,100,4127955024
55570,1968,2.46191e-05,0.991272,2.608e-05,0.250431,0.296998,0.3,4.3,9.0,63.8,198.9,113,2.23141e-05,0.973432,2.288e-05,0.136726,0.381275,0.1,4.0,11.7,64.7,203.0,26,2.19121e-05,1.23115,2.35314e-05,0.109999,0.34591,0.1,3.3,6.0,70.8,197.5,100,4127955024
55572,1978,2.35637e-05,0.991108,2.55086e-05,0.33401,0.292208,0.2,4.0,7.0,62.2,197.1,108,2.18435e-05,0.975032,2.51429e-05,0.156138,0.35102,0.2,4.0,11.5,72.7,203.0,26,1.69914e-05,0.942004,2.312e-05,0.105215,0.370334,0.0,3.5,6.3,73.0,193.3,100,4127955024
55574,1993,2.392e-05,0.99108,2.632e-05,0.118353,0.284656,0.0,3.6,8.7,62.7,210.8,113,2.15534e-05,0.973163,2.35771e-05,0.161629,0.385758,0.3,4.6,13.3,70.7,206.0,31,1.90999e-05,1.15191,2.17371e-05,0.122391,0.405536,0.0,5.0,6.7,68.5,193.5,100,4127955024
55576,1961,2.36779e-05,0.991297,2.67886e-05,0.233248,0.287993,0.1,3.7,7.7,70.9,200.3,118,2.06282e-05,0.973664,2.34514e-05,0.161792,0.379612,0.2,4.7,10.8,66.7,202.1,29,1.96802e-05,1.17965,2.02286e-05,0.131222,0.444996,0.1,5.1,5.2,69.3,192.5,100,4127955024
55578,2014,2.43861e-05,0.991331,2.68e-05,0.13166,0.290243,0.1,4.1,8.6,68.2,204.4,120,2.14575e-05,0.974372,2.46286e-05,0.146732,0.355414,0.1,5.1,10.4,68.8,201.1,21,1.91411e-05,1.16435,2.15657e-05,0.121273,0.418428,0.0,4.8,5.7,66.0,187.6,100,4127955024
55580,1976,2.37259e-05,0.991296,2.61486e-05,0.160402,0.290076,0.0,4.4,7.4,66.1,202.9,110,2.17224e-05,0.975247,2.50857e-05,0.279173,0.331332,0.5,5.1,11.7,67.5,203.3,17,1.91296e-05,1.21152,2.12457e-05,0.131804,0.422236,0.0,4.7,5.6,71.4,187.2,100,4127955024
55582,1969,2.2707e-05,0.991323,2.59657e-05,0.150387,0.283316,0.1,3.9,8.1,63.1,205.5,48,2.05939e-05,0.978131,2.29257e-05,0.126392,0.393754,0.1,4.2,9.9,70.5,206.1,22,1.90999e-05,1.15656,2.09829e-05,0.146537,0.438616,0.1,5.8,5.9,70.2,188.2,100,4127955024
55584,1980,2.3767e-05,0.991321,2.61829e-05,0.147034,0.267326,0.1,3.9,8.2,64.4,205.3,44,2.15854e-05,0.975534,2.34057e-05,0.174673,0.405333,0.2,5.8,9.5,70.3,205.6,26,1.67447e-05,0.916744,2.03543e-05,0.130719,0.44367,0.0,7.1,4.5,65.0,192.0,100,4127955024
55586,2033,2.3582e-05,0.991328,2.73371e-05,0.164199,0.278742,0.1,5.1,10.3,65.1,206.2,51,2.21588e-05,0.976328,2.30514e-05,0.185181,0.393405,0.2,5.0,12.2,68.4,203.7,25,1.66442e-05,1.20929,1.97943e-05,0.150319,0.481566,0.1,6.1,5.5,68.2,192.5,100,4127955024
55588,2006,2.29149e-05,0.991156,2.62171e-05,0.186556,0.305854,0.2,3.7,8.1,66.2,201.7,45,2.14278e-05,0.981431,2.38971e-05,0.168331,0.376665,0.2,5.2,11.0,71.1,204.6,26,1.71605e-05,1.13844,1.92686e-05,0.15636,0.49832,0.1,5.4,6.8,69.2,188.9,100,4127955024
55590,1980,2.36162e-05,0.990847,2.62286e-05,0.345561,0.28703,0.2,4.2,7.3,69.9,200.1,50,2.18138e-05,0.981354,2.47314e-05,0.215721,0.339696,0.3,5.5,10.2,67.3,208.2,25,1.71148e-05,0.93834,1.98286e-05,0.21682,0.50919,0.3,6.8,7.0,64.9,193.3,100,4127955024
55592,1961,2.32233e-05,0.991168,2.57829e-05,0.106833,0.295868,0.0,2.7,5.6,70.0,204.6,42,2.11651e-05,0.981242,2.32e-05,0.153235,0.38936,0.1,4.5,10.5,68.9,208.4,22,1.81725e-05,0.887494,2.28114e-05,0.130626,0.385257,0.0,6.1,7.5,67.5,200.0,100,4127955024
55594,1967,2.43198e-05,0.9912,2.62286e-05,0.100703,0.295555,0.0,2.9,8.4,69.2,200.5,52,2.30474e-05,0.980798,2.52e-05,0.182611,0.334538,0.1,4.9,10.4,66.1,207.3,31,1.7478e-05,0.944906,1.84686e-05,0.139741,0.521271,0.0,8.7,7.5,63.6,203.3,100,4127955024
55596,1992,2.3703e-05,0.991417,2.68114e-05,0.171762,0.279855,0.1,3.9,8.5,67.9,206.9,54,2.14803e-05,0.981572,2.50629e-05,0.163883,0.358358,0.1,4.6,11.1,74.3,208.9,30,1.45288e-05,1.16819,1.80914e-05,0.115796,0.531164,0.0,6.2,8.6,68.6,198.5,100,4127955024
55598,2018,2.37076e-05,0.991544,2.51886e-05,0.138499,0.325784,0.1,4.2,8.4,66.9,198.7,47,2.12176e-05,0.980591,2.55314e-05,0.168557,0.341696,0.1,4.8,9.4,66.0,210.6,28,1.44649e-05,1.22563,1.78629e-05,0.118037,0.548762,0.0,6.5,8.4,67.2,202.4,100,4127955024
55600,1994,2.33855e-05,0.991338,2.53029e-05,0.245421,0.307643,0.2,3.9,7.4,64.3,201.2,55,2.07082e-05,0.979892,2.42514e-05,0.192539,0.357446,0.3,5.0,10.1,68.7,209.0,21,1.45311e-05,1.14446,1.52229e-05,0.0766804,0.630155,0.0,5.7,8.5,65.8,207.6,100,4127955024
55602,2013,2.36985e-05,0.991339,2.71086e-05,0.296623,0.273644,0.2,4.4,8.2,69.8,204.6,49,2.16059e-05,0.980105,2.35314e-05,0.146295,0.390482,0.0,4.8,11.1,66.7,206.6,27,1.5671e-05,1.20099,1.51086e-05,0.095384,0.644416,0.0,6.8,9.0,65.5,207.4,100,4127955024
