Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1952,2.55968e-05,0.98971,2.94171e-05,0.251909,0.213321,0.3,4.4,11.9,77.3,208.6,104,2.01531e-05,0.951918,2.2e-05,0.134491,0.454509,0.2,5.6,9.0,77.6,213.1,10,2.50074e-05,0.991407,2.824e-05,0.154021,0.234112,0.2,4.2,11.8,75.5,207.5,100,917280885
55568,2009,2.64443e-05,0.989676,2.84571e-05,0.116684,0.238773,0.0,4.2,12.8,78.6,203.7,114,1.9052e-05,0.952221,2.29029e-05,0.104577,0.435843,0.1,5.0,11.4,72.6,210.1,28,2.34449e-05,0.886578,2.84343e-05,0.105369,0.246779,0.0,3.5,14.1,75.1,200.8,100,917280885
55570,1913,2.67207e-05,0.989627,2.87543e-05,0.244363,0.238939,0.2,5.0,12.9,76.9,199.9,106,1.8506e-05,0.950332,2.04343e-05,0.129134,0.493803,0.3,4.8,10.2,75.8,214.9,27,2.15534e-05,0.891309,2.83657e-05,0.118249,0.263033,0.1,3.6,13.1,74.5,202.2,100,917280885
55572,2018,2.63438e-05,0.989683,2.86971e-05,0.216832,0.258704,0.3,5.9,11.1,76.0,205.5,101,1.97944e-05,0.953422,2.30514e-05,0.120769,0.416481,0.1,5.1,11.7,72.1,211.9,33,2.14255e-05,0.880583,2.61714e-05,0.115134,0.302618,0.0,4.6,12.9,75.1,195.9,100,917280885
55574,1972,2.60149e-05,0.989703,2.87086e-05,0.176159,0.246916,0.1,5.4,12.2,76.8,199.3,111,1.89469e-05,0.953491,2.36571e-05,0.0644896,0.403712,0.0,5.0,11.0,72.8,212.1,23,2.13866e-05,0.852298,2.14286e-05,0.0874976,0.449735,0.0,3.9,12.0,76.9,202.4,100,917280885
55576,1976,2.64512e-05,0.989957,2.98971e-05,0.354665,0.229536,0.2,6.0,13.1,79.7,206.6,117,1.97601e-05,0.955893,2.14057e-05,0.103366,0.452992,0.1,4.9,10.6,73.4,211.8,31,2.04455e-05,0.849763,2.37829e-05,0.0791338,0.372428,0.0,3.0,12.8,78.6,201.7,100,917280885
55578,1939,2.68053e-05,0.990006,2.888e-05,0.439048,0.220971,0.5,4.9,12.2,79.2,205.6,118,2.04112e-05,0.955761,2.23543e-05,0.103063,0.437682,0.2,5.6,9.9,76.2,214.1,31,2.10691e-05,0.846422,2.14514e-05,0.0726945,0.463223,0.0,3.1,14.2,79.0,204.4,100,917280885
55580,1968,2.60286e-05,0.989914,2.96343e-05,0.263989,0.233277,0.4,4.8,11.5,79.6,212.4,102,1.98881e-05,0.95863,2.11657e-05,0.0795661,0.465641,0.0,4.7,9.3,75.0,215.3,23,1.99292e-05,0.856092,2.41943e-05,0.10451,0.379751,0.0,3.8,13.1,76.7,203.9,100,917280885
55582,2003,2.61999e-05,0.989942,2.92343e-05,0.296398,0.253541,0.4,5.3,14.1,80.7,211.5,58,1.78778e-05,0.957103,2.25029e-05,0.141304,0.450314,0.2,4.9,9.7,74.1,214.2,36,1.77887e-05,0.879234,2.256e-05,0.101547,0.438784,0.0,3.5,13.1,76.7,204.5,100,917280885
55584,2017,2.63095e-05,0.989871,2.89257e-05,0.295159,0.233195,0.3,5.9,12.0,78.1,204.6,48,1.98035e-05,0.954772,2.19429e-05,0.194547,0.451596,0.4,5.5,9.1,74.5,211.6,21,1.55294e-05,1.16362,1.91657e-05,0.0430502,0.524111,0.0,1.9,13.0,78.0,213.2,100,917280885
55586,1969,2.6739e-05,0.989649,2.84e-05,0.332162,0.266833,0.3,5.1,13.3,75.6,205.5,45,2.06808e-05,0.955798,2.19886e-05,0.133075,0.437807,0.2,5.3,8.6,73.5,215.7,20,1.59566e-05,1.20884,1.73029e-05,0.0472149,0.586434,0.0,2.5,12.0,79.3,213.0,100,917280885
55588,1997,2.6225e-05,0.989504,2.93371e-05,0.300664,0.242057,0.4,5.1,13.9,78.9,202.8,46,1.88281e-05,0.954752,2.14514e-05,0.10896,0.461769,0.1,4.5,10.1,73.2,213.7,26,1.64066e-05,0.898949,1.68229e-05,0.0916027,0.615267,0.1,3.0,13.3,78.2,216.7,100,917280885
55590,1960,2.53295e-05,0.989541,2.91429e-05,0.255013,0.223565,0.3,4.9,11.0,80.2,205.5,53,1.95203e-05,0.956154,2.12e-05,0.142196,0.445615,0.2,3.9,9.2,74.0,216.3,24,9.61965e-06,0.882361,1.30057e-05,0.0374416,0.694727,0.0,2.3,15.9,81.9,219.9,100,917280885
55592,2005,2.5478e-05,0.989613,2.94857e-05,0.292109,0.212583,0.7,5.6,14.1,78.2,202.7,44,1.84512e-05,0.953986,2.08114e-05,0.143157,0.466186,0.3,4.6,8.7,73.2,211.6,32,1.85334e-05,0.878314,2.60914e-05,0.10213,0.324375,0.0,3.3,12.7,77.5,210.3,100,917280885
55594,1994,2.61039e-05,0.989639,2.80229e-05,0.378842,0.253227,0.5,4.7,12.3,78.7,206.6,49,1.89012e-05,0.959044,2.38286e-05,0.0892388,0.390165,0.0,5.0,9.5,75.8,212.5,30,1.7197e-05,0.888712,2.10171e-05,0.0968277,0.480629,0.0,3.5,14.7,77.3,208.6,100,917280885
55596,1987,2.70383e-05,0.989613,2.92229e-05,0.183462,0.235647,0.0,4.9,13.8,78.3,203.5,45,1.98949e-05,0.965842,2.45257e-05,0.115557,0.371118,0.0,5.5,10.2,77.6,207.3,18,1.11022e-05,1.23608,1.36114e-05,0.0810376,0.693193,0.0,4.2,11.5,75.9,212.7,100,917280885
55598,1979,2.64603e-05,0.989716,2.93943e-05,0.200596,0.240118,0.2,5.2,10.9,80.8,203.4,44,1.94792e-05,0.96434,2.31771e-05,0.190226,0.427774,0.4,5.1,10.5,76.8,212.2,33,1.15911e-05,1.15077,1.33486e-05,0.0582557,0.698539,0.0,3.7,11.6,73.6,209.3,100,917280885
55600,1942,2.59737e-05,0.989618,2.93143e-05,0.259643,0.260936,0.2,4.7,10.3,79.0,206.2,50,2.01416e-05,0.963173,2.40229e-05,0.123996,0.416961,0.2,4.3,9.8,76.8,212.5,25,1.14472e-05,1.12924,1.288e-05,0.105511,0.700869,0.0,4.5,11.1,73.8,212.2,100,917280885
55602,1954,2.52176e-05,0.989617,2.98971e-05,0.153138,0.234496,0.1,5.2,11.1,82.4,204.8,49,1.98904e-05,0.965486,2.42514e-05,0.122711,0.384457,0.3,4.9,10.5,76.5,212.4,28,1.16985e-05,1.1532,1.40229e-05,0.0962438,0.67593,0.0,4.3,12.0,72.7,213.2,100,917280885
