Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1938,2.38332e-05,0.990811,2.544e-05,0.293271,0.290935,0.4,6.7,8.7,57.9,202.2,111,1.9566e-05,0.98958,2.32343e-05,0.13563,0.34319,0.0,4.2,9.3,70.9,200.6,10,2.2988e-05,0.991557,2.57486e-05,0.165894,0.278352,0.3,5.4,8.9,64.6,202.3,100,1601754350
55568,1999,2.31274e-05,0.990616,2.536e-05,0.40112,0.260737,0.7,5.5,8.4,62.4,206.4,115,2.07584e-05,0.98921,2.15429e-05,0.0764538,0.414263,0.1,3.1,8.4,67.9,209.8,29,2.18618e-05,0.880401,2.54514e-05,0.199269,0.283121,0.7,5.8,9.2,66.8,203.5,100,1601754350
55570,1953,2.36254e-05,0.990362,2.66286e-05,0.274574,0.25342,0.2,5.4,8.9,66.1,203.5,112,2.01965e-05,0.989415,2.256e-05,0.139443,0.370741,0.1,3.7,10.0,67.2,211.8,24,1.98264e-05,1.28337,2.48686e-05,0.164624,0.290328,0.2,5.3,11.6,67.1,197.4,100,1601754350
55572,2004,2.30611e-05,0.990527,2.552e-05,0.346372,0.279129,0.3,7.7,8.8,62.3,199.2,118,2.05346e-05,0.989716,2.32571e-05,0.118542,0.35181,0.1,3.2,9.3,70.9,207.4,25,1.90885e-05,1.17799,2.31543e-05,0.133038,0.361077,0.0,4.7,11.9,64.1,198.5,100,1601754350
55574,1984,2.33649e-05,0.99076,2.63886e-05,0.255856,0.293569,0.3,4.6,8.4,66.1,201.5,118,1.92187e-05,0.988959,2.19086e-05,0.102676,0.393705,0.0,3.6,9.1,71.0,202.0,28,1.9084e-05,1.18602,2.12114e-05,0.104329,0.42691,0.0,4.5,10.5,65.4,202.3,100,1601754350
55576,2020,2.35431e-05,0.990871,2.62629e-05,0.276454,0.26489,0.5,4.3,8.8,62.4,207.7,111,2.09663e-05,0.988884,2.16914e-05,0.110842,0.415645,0.1,3.8,7.7,70.0,203.2,47,1.67059e-05,0.932432,2.09943e-05,0.132359,0.411695,0.1,4.9,10.9,63.3,197.8,100,1601754350
55578,1990,2.30131e-05,0.990851,2.64686e-05,0.162188,0.265329,0.1,5.6,9.1,63.2,206.7,118,1.9582e-05,0.989201,2.29943e-05,0.125036,0.382352,0.1,3.5,9.8,70.7,205.5,25,1.38915e-05,0.942574,1.64114e-05,0.099801,0.552682,0.1,3.2,11.0,58.1,205.4,100,1601754350
55580,2016,2.33398e-05,0.99084,2.57943e-05,0.29017,0.271965,0.4,5.0,7.8,64.5,206.0,115,1.99041e-05,0.988371,2.25829e-05,0.12868,0.385684,0.1,3.6,10.2,69.7,205.9,25,1.62239e-05,1.1586,2.06514e-05,0.12576,0.450251,0.0,4.2,11.0,59.4,199.4,100,1601754350
55582,1977,2.35157e-05,0.990961,2.55543e-05,0.145241,0.283037,0.0,5.7,6.8,62.8,201.7,57,2.08909e-05,0.985391,2.08e-05,0.146324,0.433814,0.2,4.8,10.4,67.9,198.3,18,1.70988e-05,1.20276,1.79886e-05,0.135059,0.511198,0.2,4.8,11.9,59.5,200.9,100,1601754350
55584,1998,2.40548e-05,0.991128,2.64571e-05,0.371945,0.266705,0.2,5.6,9.0,64.7,204.9,49,2.00594e-05,0.986055,2.19314e-05,0.153074,0.392857,0.2,4.8,9.7,70.7,207.3,25,1.645e-05,1.10113,1.73143e-05,0.14364,0.53435,0.3,4.3,12.3,57.3,200.1,100,1601754350
55586,1954,2.33923e-05,0.991029,2.592e-05,0.15357,0.288129,0.2,4.9,9.3,66.7,204.8,49,2.02262e-05,0.985234,2.16e-05,0.114969,0.394439,0.0,3.9,10.2,67.0,203.8,21,1.38412e-05,0.935633,1.81257e-05,0.0858484,0.501747,0.1,2.3,15.1,56.6,212.8,100,1601754350
55588,2014,2.42559e-05,0.990938,2.624e-05,0.25063,0.266325,0.2,5.3,8.5,62.3,208.1,53,2.03724e-05,0.985853,2.31429e-05,0.175212,0.355856,0.1,5.1,9.7,65.0,210.2,29,1.52027e-05,0.938029,1.93257e-05,0.108455,0.488438,0.0,3.7,14.0,58.5,203.8,100,1601754350
