Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1984,2.37167e-05,0.990307,2.60457e-05,0.175234,0.292879,0.2,5.5,7.6,66.5,199.3,94,1.87047e-05,0.987013,2.10286e-05,0.0866457,0.4157,0.1,3.0,7.6,69.7,192.0,10,2.37967e-05,0.989951,2.69029e-05,0.173345,0.295144,0.1,5.2,7.9,66.4,194.8,100,1077594370
55568,1979,2.38515e-05,0.990257,2.64e-05,0.168973,0.27255,0.1,5.3,6.4,64.3,195.4,105,1.743e-05,0.986649,2.16229e-05,0.0956566,0.408832,0.1,3.1,7.3,65.3,196.0,22,2.12244e-05,0.912762,2.70629e-05,0.232387,0.247716,0.0,6.8,7.1,74.3,192.7,100,1077594370
55570,1986,2.34129e-05,0.990264,2.656e-05,0.137205,0.274517,0.1,4.5,8.2,68.7,199.8,119,1.87915e-05,0.98637,2.07314e-05,0.0895448,0.450859,0.1,3.1,10.3,64.2,195.9,30,2.11102e-05,0.898324,2.50629e-05,0.226314,0.331546,0.1,6.7,6.3,74.9,194.1,100,1077594370
55572,1996,2.34655e-05,0.990245,2.62286e-05,0.353433,0.29114,0.2,4.9,8.4,62.8,190.6,114,1.96551e-05,0.986079,2.08571e-05,0.104092,0.462903,0.1,2.9,5.4,66.3,194.9,26,1.87756e-05,0.926506,2.30286e-05,0.15659,0.383276,0.1,4.4,5.9,73.5,196.4,100,1077594370
55574,2020,2.31365e-05,0.990437,2.68457e-05,0.145885,0.25337,0.0,4.9,7.8,68.9,196.4,129,1.91022e-05,0.986417,2.09829e-05,0.115836,0.44618,0.1,3.7,9.0,62.5,197.2,21,1.70051e-05,1.18195,2.27429e-05,0.194011,0.385429,0.1,5.7,8.3,76.8,197.2,100,1077594370
55576,1984,2.39246e-05,0.990254,2.62743e-05,0.136505,0.29632,0.1,4.6,9.3,66.9,201.3,118,1.85837e-05,0.986347,2.192e-05,0.103441,0.414291,0.1,3.1,6.7,65.4,194.1,29,1.64957e-05,0.931994,2.17486e-05,0.164039,0.413499,0.0,6.3,8.6,80.2,199.7,100,1077594370
55578,1953,2.35271e-05,0.990263,2.61714e-05,0.146952,0.292884,0.2,4.2,8.9,64.4,195.8,111,1.92187e-05,0.987796,2.05714e-05,0.0781203,0.438057,0.0,3.1,6.6,66.4,201.9,30,1.7976e-05,1.16639,1.94514e-05,0.20848,0.486595,0.2,6.0,8.6,79.1,198.7,100,1077594370
55580,1995,2.34906e-05,0.990295,2.648e-05,0.224884,0.273821,0.2,5.9,7.8,66.5,198.3,113,1.8289e-05,0.987781,2.19657e-05,0.10197,0.410997,0.0,4.1,5.2,65.6,200.6,22,1.77978e-05,1.17285,2.04914e-05,0.149793,0.484481,0.0,6.5,7.5,76.9,203.7,100,1077594370
55582,1971,2.32576e-05,0.990277,2.60343e-05,0.160778,0.309926,0.1,5.3,9.2,67.2,200.1,45,1.9205e-05,0.990707,2.10286e-05,0.0886582,0.451116,0.0,3.0,8.0,65.1,196.3,36,1.61942e-05,0.909785,2.07429e-05,0.27017,0.4628,0.6,6.7,5.8,79.7,201.5,100,1077594370
55584,1990,2.36231e-05,0.990189,2.65943e-05,0.353202,0.275323,0.3,5.7,9.1,65.6,193.6,44,1.92347e-05,0.99131,2.14971e-05,0.094116,0.412096,0.0,3.3,6.4,65.6,200.4,29,1.68087e-05,1.16702,2.03429e-05,0.188675,0.497731,0.2,6.4,7.2,80.2,206.6,100,1077594370
