Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1971,2.37441e-05,0.990091,2.704e-05,0.182563,0.263606,0.4,4.4,11.4,56.5,209.6,101,1.97921e-05,0.982421,2.39886e-05,0.190047,0.360172,0.6,4.6,10.4,63.9,191.5,10,2.41782e-05,0.991833,2.66057e-05,0.180638,0.294031,0.2,4.7,11.9,55.5,199.2,100,3387768260
55568,2000,2.37076e-05,0.990036,2.60571e-05,0.17254,0.285459,0.1,4.7,10.8,58.8,198.3,116,2.01805e-05,0.981464,2.30171e-05,0.223705,0.37775,1.0,4.8,9.1,62.7,196.0,27,2.27801e-05,1.17565,2.65714e-05,0.161103,0.283451,0.1,4.9,12.4,53.3,193.3,100,3387768260
55570,1984,2.35294e-05,0.98999,2.64457e-05,0.18976,0.283376,0.4,5.3,14.2,58.6,198.2,117,1.84946e-05,0.984818,2.07771e-05,0.162104,0.458549,0.7,4.0,8.8,62.1,191.6,30,2.10691e-05,0.902062,2.12571e-05,0.215193,0.43486,0.3,7.2,8.3,56.0,202.3,100,3387768260
55572,1984,2.3783e-05,0.990107,2.68229e-05,0.21251,0.264016,0.4,5.2,12.5,55.5,199.6,116,2.05688e-05,0.982275,2.10514e-05,0.219362,0.440821,1.3,4.9,8.2,61.1,195.0,33,1.79098e-05,0.982383,2.49829e-05,0.210067,0.313847,0.1,5.9,9.5,55.2,194.6,100,3387768260
55574,1976,2.392e-05,0.990306,2.65714e-05,0.171955,0.281908,0.3,5.0,11.7,57.1,203.9,118,2.12222e-05,0.982892,2.19314e-05,0.292312,0.446811,1.6,4.8,8.5,62.9,190.1,29,1.66031e-05,0.914985,2.312e-05,0.353999,0.404772,0.8,7.7,10.0,54.5,190.1,100,3387768260
55576,1939,2.37076e-05,0.990401,2.65943e-05,0.335756,0.267934,0.2,4.7,10.8,58.3,203.8,113,2.04066e-05,0.982139,2.05143e-05,0.219778,0.471722,1.2,3.9,7.7,61.7,196.7,23,1.80605e-05,1.17477,2.30286e-05,0.15667,0.386665,0.3,4.6,10.2,52.8,187.4,100,3387768260
55578,2015,2.42125e-05,0.990669,2.55657e-05,0.220863,0.305512,0.6,5.3,10.1,57.0,206.5,118,1.81565e-05,0.983,2.19771e-05,0.22872,0.431816,1.2,4.6,8.2,60.5,195.3,24,1.69252e-05,1.11376,1.95886e-05,0.143313,0.503608,0.3,6.7,10.0,57.5,189.5,100,3387768260
55580,2005,2.45049e-05,0.990712,2.65829e-05,0.166195,0.27374,0.2,4.9,12.0,60.3,202.7,121,1.82593e-05,0.982206,2.14857e-05,0.126793,0.437408,0.5,3.7,9.7,62.6,193.2,40,1.70257e-05,0.927147,2.07886e-05,0.186454,0.480204,0.1,7.0,9.9,59.6,185.2,100,3387768260
55582,1945,2.43609e-05,0.990568,2.64229e-05,0.244173,0.270117,0.4,5.3,11.9,59.4,203.4,50,1.88144e-05,0.988046,2.09943e-05,0.210464,0.455937,1.0,3.8,8.6,63.4,196.4,22,1.53741e-05,1.25694,1.86971e-05,0.146125,0.534324,0.2,5.5,10.7,57.4,189.1,100,3387768260
55584,1989,2.32256e-05,0.990487,2.72e-05,0.390048,0.262904,0.6,7.1,10.2,56.7,206.1,48,1.89492e-05,0.988992,2.13829e-05,0.186607,0.44218,0.8,3.8,8.4,63.0,190.7,23,1.54175e-05,1.19497,1.76571e-05,0.115976,0.558629,0.0,5.2,11.5,56.2,189.9,100,3387768260
55586,1965,2.44409e-05,0.990487,2.664e-05,0.189553,0.288715,0.3,5.2,11.9,60.2,196.0,47,1.88098e-05,0.988333,2.19886e-05,0.208259,0.423283,0.9,4.5,9.7,65.0,192.5,25,1.59109e-05,0.931199,1.73486e-05,0.103474,0.586714,0.0,5.4,11.4,58.5,192.7,100,3387768260
55588,1989,2.47813e-05,0.990558,2.62286e-05,0.241544,0.273136,0.6,5.8,12.8,53.9,203.6,49,1.86819e-05,0.991146,2.16457e-05,0.17345,0.442842,0.8,3.6,9.1,63.6,196.1,32,1.36219e-05,1.17144,1.60229e-05,0.0982013,0.611651,0.0,4.2,10.1,56.1,187.3,100,3387768260
55590,1973,2.35797e-05,0.990476,2.65371e-05,0.265661,0.258523,0.6,7.1,11.5,59.5,195.3,47,1.93718e-05,0.990585,2.28114e-05,0.184028,0.401395,0.8,3.3,9.3,68.1,187.8,28,1.41359e-05,1.16132,1.48914e-05,0.116894,0.62589,0.1,5.4,10.9,55.8,185.9,100,3387768260
55592,1952,2.43587e-05,0.990272,2.60114e-05,0.160418,0.312706,0.1,4.9,13.3,56.5,201.0,46,1.84717e-05,0.991047,2.168e-05,0.175855,0.446591,0.8,3.2,8.4,64.3,183.3,26,2.05802e-05,0.909072,2.44e-05,0.177591,0.3598,0.1,6.1,11.6,58.4,190.8,100,3387768260
55594,1954,2.42193e-05,0.990241,2.69029e-05,0.224459,0.287813,0.5,5.3,12.3,57.4,201.7,59,1.91708e-05,0.988106,2.24114e-05,0.176247,0.40949,0.7,4.1,9.8,64.8,201.2,31,1.89195e-05,0.85003,2.26743e-05,0.182043,0.405647,0.2,5.8,12.1,58.3,189.5,100,3387768260
55596,2041,2.38058e-05,0.990305,2.61371e-05,0.231231,0.271203,0.5,4.5,11.8,57.1,197.1,52,1.72382e-05,0.990599,2.24571e-05,0.210829,0.432407,0.9,4.1,9.8,65.0,193.1,23,1.79897e-05,0.847062,1.984e-05,0.168722,0.497931,0.1,5.9,12.3,58.6,195.3,100,3387768260
