Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1970,2.46533e-05,0.990939,2.65371e-05,0.122793,0.265553,0.2,4.0,7.5,69.4,208.1,75,2.00571e-05,0.973633,2.256e-05,0.182089,0.401223,0.0,8.3,8.7,59.3,209.0,10,2.41439e-05,0.992563,2.74171e-05,0.215978,0.256847,0.4,5.1,9.4,70.6,212.5,100,1097636954
55568,1943,2.36642e-05,0.990977,2.68343e-05,0.176091,0.255452,0.2,5.6,6.9,69.6,212.0,88,2.04615e-05,0.973669,2.40457e-05,0.189779,0.335569,0.0,7.8,10.3,61.5,206.0,23,2.21793e-05,0.902108,2.71543e-05,0.20594,0.292406,0.4,5.1,8.1,66.8,199.7,100,1097636954
55570,1977,2.4514e-05,0.990988,2.72686e-05,0.202398,0.254657,0.3,4.7,11.8,68.5,210.3,101,1.94472e-05,0.974434,2.34971e-05,0.161095,0.355965,0.0,7.4,10.1,63.0,210.7,28,1.67196e-05,0.878093,2.28571e-05,0.159001,0.414698,0.4,3.8,8.4,68.2,197.4,100,1097636954
55572,1977,2.4932e-05,0.991129,2.65943e-05,0.305689,0.264489,0.9,5.6,8.0,71.1,215.5,111,2.03175e-05,0.972057,2.23314e-05,0.194982,0.408038,0.0,8.3,11.0,63.3,210.6,17,1.83164e-05,1.1705,2.30057e-05,0.176359,0.40221,0.8,6.0,7.7,73.1,207.0,100,1097636954
55574,1961,2.42125e-05,0.99097,2.64343e-05,0.244436,0.256578,0.6,6.3,8.9,69.4,210.3,111,2.05985e-05,0.971787,2.25486e-05,0.18985,0.400834,0.0,8.8,10.4,61.0,208.2,29,1.93215e-05,1.19005,2.19314e-05,0.2047,0.412432,0.5,5.1,6.9,77.6,208.4,100,1097636954
55576,1995,2.36665e-05,0.991006,2.64457e-05,0.325429,0.269319,0.6,5.7,9.0,67.2,208.9,117,2.06465e-05,0.972688,2.37714e-05,0.175407,0.363706,0.0,8.2,11.6,62.2,213.7,16,1.78801e-05,1.17934,2.16e-05,0.243248,0.432336,0.8,5.8,7.7,75.7,211.5,100,1097636954
55578,1940,2.40069e-05,0.990861,2.68571e-05,0.165391,0.280665,0.3,4.6,8.7,67.4,214.4,113,1.99406e-05,0.971712,2.27771e-05,0.152602,0.388308,0.0,7.4,11.6,61.4,211.2,24,1.74209e-05,1.14036,1.86514e-05,0.145324,0.51301,0.3,4.9,5.7,78.0,202.1,100,1097636954
55580,1992,2.54552e-05,0.990831,2.68571e-05,0.327336,0.284709,0.6,4.8,8.4,68.8,210.0,111,1.98607e-05,0.97141,2.29486e-05,0.197098,0.399254,0.0,8.0,11.5,62.7,212.2,23,1.55477e-05,0.888136,2.08e-05,0.261599,0.456722,0.9,7.0,8.3,80.5,206.9,100,1097636954
55582,1985,2.48338e-05,0.990791,2.76114e-05,0.18767,0.25011,0.4,4.1,10.4,74.1,216.1,51,2.00959e-05,0.968745,2.27657e-05,0.198037,0.393011,0.0,8.4,11.4,60.5,212.1,22,1.4305e-05,0.874787,1.91086e-05,0.251876,0.529899,1.0,6.1,9.0,77.6,204.6,100,1097636954
55584,1970,2.51057e-05,0.990864,2.71771e-05,0.263443,0.26119,0.3,4.9,11.1,66.0,219.0,46,1.65574e-05,0.971775,2.11543e-05,0.18364,0.437335,0.0,9.2,9.9,59.8,204.1,33,1.39395e-05,0.860668,1.67886e-05,0.243768,0.613099,0.8,7.3,9.8,78.9,206.3,100,1097636954
