Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1974,2.62045e-05,0.989865,2.90743e-05,0.151559,0.239852,0.1,4.8,10.3,75.8,212.5,83,1.88395e-05,0.965592,2.22743e-05,0.157455,0.420459,0.2,4.1,10.4,71.6,211.7,31,1.1317e-05,0.8953,1.55543e-05,0.152627,0.632245,0.0,5.9,13.1,71.8,213.5,100,3574200263
55606,1980,2.52747e-05,0.989788,2.77829e-05,0.220495,0.263133,0.1,3.8,11.2,74.1,199.6,89,1.97624e-05,0.969456,2.31314e-05,0.102868,0.403284,0.1,4.1,9.4,75.4,210.6,15,1.11845e-05,1.2053,1.31429e-05,0.0862416,0.71451,0.0,5.2,12.7,77.7,212.8,100,3574200263
55608,1987,2.59669e-05,0.989712,2.88229e-05,0.368147,0.237706,0.7,5.6,12.6,73.8,205.6,99,1.92896e-05,0.973119,2.42057e-05,0.176956,0.385938,0.3,5.0,10.7,78.3,219.2,29,8.97773e-06,0.87208,1.152e-05,0.0974743,0.752375,0.0,4.4,12.8,77.2,209.3,100,3574200263
55610,2039,2.70543e-05,0.989881,2.896e-05,0.299654,0.202665,0.6,4.6,11.5,74.6,206.9,102,2.18983e-05,0.974299,2.24457e-05,0.189428,0.42272,0.4,4.5,11.0,73.0,213.0,27,1.06408e-05,0.857201,1.20343e-05,0.0560826,0.734052,0.0,2.8,11.2,80.2,209.1,100,3574200263
55612,1972,2.71228e-05,0.989804,2.89943e-05,0.212435,0.242867,0.3,5.7,11.9,79.4,208.6,102,2.00457e-05,0.975196,2.18057e-05,0.115325,0.447629,0.1,4.0,10.3,71.9,207.9,36,9.34095e-06,0.851093,1.14286e-05,0.0973798,0.730394,0.0,3.6,10.6,80.5,209.3,100,3574200263
55614,1959,2.56493e-05,0.989827,2.91771e-05,0.272079,0.243155,0.3,4.9,12.5,80.4,199.7,99,2.03153e-05,0.973956,2.30286e-05,0.164648,0.406056,0.3,4.0,10.3,78.4,214.4,25,8.39749e-06,0.837924,1.13943e-05,0.0694825,0.74098,0.0,3.7,12.7,80.4,205.6,100,3574200263
55616,1983,2.59646e-05,0.99005,2.94514e-05,0.159,0.214549,0.0,5.3,12.2,80.0,204.5,103,1.85197e-05,0.973793,2.17371e-05,0.176039,0.457084,0.4,3.7,10.7,75.2,209.3,32,1.02159e-05,0.857455,1.11771e-05,0.0591032,0.750868,0.0,2.9,10.6,78.9,203.9,100,3574200263
55618,1982,2.63324e-05,0.990109,2.86743e-05,0.172735,0.238653,0.1,5.7,11.2,81.1,201.6,105,2.09572e-05,0.97573,2.30286e-05,0.135821,0.410495,0.2,4.5,10.4,73.7,212.3,29,1.03095e-05,1.17058,9.85143e-06,0.0408587,0.779567,0.0,3.4,12.6,79.9,205.2,100,3574200263
55620,1950,2.59052e-05,0.990081,2.81714e-05,0.278583,0.268359,0.3,5.4,12.4,77.0,199.9,100,2.16037e-05,0.977996,2.24686e-05,0.151984,0.429754,0.3,3.9,11.2,74.4,212.2,29,9.54655e-06,1.17066,1.07886e-05,0.0546837,0.749984,0.0,3.2,12.3,78.4,206.9,100,3574200263
55622,1932,2.5976e-05,0.989945,2.88457e-05,0.323646,0.249556,0.3,4.7,10.2,81.3,213.0,89,1.9767e-05,0.976694,2.25371e-05,0.157174,0.436522,0.3,4.5,11.7,69.4,208.2,20,9.50086e-06,1.14682,1.016e-05,0.0408348,0.775769,0.0,2.5,12.1,79.2,201.5,100,3574200263
55624,1949,2.57613e-05,0.990089,2.92e-05,0.264195,0.219874,0.2,5.1,12.7,80.2,211.4,99,1.95408e-05,0.975101,2.09029e-05,0.162463,0.458539,0.3,4.6,8.7,72.6,212.6,23,8.36094e-06,0.895729,1.02857e-05,0.031521,0.773889,0.0,2.3,13.6,80.1,203.4,100,3574200263
55626,1972,2.57179e-05,0.990144,2.89143e-05,0.189035,0.224134,0.1,6.8,12.3,79.8,204.2,100,2.01805e-05,0.974262,2.33943e-05,0.103197,0.411893,0.1,3.9,10.4,71.7,212.0,28,7.24386e-06,0.884631,7.95429e-06,0.0323107,0.834814,0.0,2.5,12.5,80.5,203.1,100,3574200263
55628,1951,2.60788e-05,0.989907,2.93714e-05,0.247135,0.246817,0.3,6.4,12.5,81.8,207.2,88,2.01211e-05,0.976925,2.23657e-05,0.124238,0.463392,0.2,3.7,9.1,71.6,210.4,24,7.21873e-06,1.14907,7.56571e-06,0.0144616,0.840744,0.0,1.2,14.3,80.7,206.5,100,3574200263
55630,1960,2.60971e-05,0.989983,2.944e-05,0.242665,0.23673,0.1,4.4,12.8,78.0,210.6,90,1.94335e-05,0.978517,2.20114e-05,0.15004,0.426643,0.2,4.0,10.4,72.5,207.0,22,6.89435e-06,1.19529,7.95429e-06,0.0136816,0.841736,0.0,1.0,15.7,82.9,202.5,100,3574200263
55632,1947,2.58618e-05,0.990123,2.83543e-05,0.177957,0.225076,0.2,4.7,13.2,78.2,211.2,92,1.89812e-05,0.978171,2.208e-05,0.129408,0.430048,0.2,3.7,10.0,71.4,208.3,28,6.15191e-06,1.20192,7.53143e-06,0.0168937,0.836643,0.0,1.3,14.8,81.5,202.3,100,3574200263
55634,2009,2.55465e-05,0.990125,2.94286e-05,0.139422,0.213513,0.1,3.9,12.2,82.0,204.7,99,1.91319e-05,0.978632,2.14857e-05,0.148868,0.455591,0.3,4.1,9.9,71.9,210.8,32,6.56539e-06,0.937699,8.64e-06,0.0171999,0.824753,0.0,1.2,14.7,81.1,201.5,100,3574200263
55636,2002,2.61496e-05,0.990285,2.95771e-05,0.163286,0.236367,0.1,3.6,13.1,76.3,212.4,101,1.89378e-05,0.979223,2.192e-05,0.122227,0.459255,0.2,3.4,11.1,70.6,210.2,22,5.5237e-06,0.889208,7.77143e-06,0.0150106,0.843032,0.0,1.4,14.7,81.2,202.4,100,3574200263
