Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4970,2.39726e-05,0.992262,2.816e-05,0.304711,0.214324,0.6,5.4,10.6,58.1,215.8,100,158632913
54002,4950,2.56288e-05,0.992333,2.78286e-05,0.217783,0.225557,0.5,5.1,8.6,60.8,216.8,100,158632913
54004,4935,2.48361e-05,0.992262,2.80229e-05,0.214006,0.208871,0.3,5.8,10.9,61.0,218.5,100,158632913
54006,4985,2.53272e-05,0.99235,2.83429e-05,0.404341,0.220673,0.2,5.8,8.7,58.5,223.0,100,158632913
54008,4950,2.49046e-05,0.992251,2.72343e-05,0.183388,0.222193,0.5,4.5,8.9,60.1,218.8,100,158632913
54010,4977,2.45894e-05,0.992206,2.81143e-05,0.240405,0.18705,0.7,6.1,8.5,57.1,223.0,100,158632913
54012,4977,2.51559e-05,0.992287,2.70629e-05,0.136025,0.248638,0.2,4.1,8.7,59.9,220.1,100,158632913
54014,4979,2.50463e-05,0.992192,2.76114e-05,0.171245,0.215522,0.4,4.7,7.8,58.1,221.4,100,158632913
54016,4932,2.42216e-05,0.992093,2.76686e-05,0.322249,0.238807,0.5,6.0,9.6,61.8,215.2,100,158632913
54018,4981,2.44455e-05,0.99217,2.74514e-05,0.236861,0.20962,0.4,6.1,10.0,56.9,214.4,100,158632913
54020,4962,2.49549e-05,0.992163,2.82514e-05,0.170706,0.213942,0.4,3.9,10.2,58.3,223.7,100,158632913
54022,4984,2.47219e-05,0.99223,2.85943e-05,0.18511,0.196503,0.3,5.4,8.2,62.7,216.2,100,158632913
54024,4964,2.46876e-05,0.992178,2.80343e-05,0.36395,0.212881,0.7,5.3,10.3,61.0,217.4,100,158632913
54026,4928,2.50828e-05,0.992146,2.72914e-05,0.251212,0.22669,0.4,3.9,8.8,59.2,212.2,100,158632913
54028,4992,2.46808e-05,0.992101,2.808e-05,0.303092,0.212137,0.4,4.9,10.0,56.3,217.1,100,158632913
54030,5000,2.50508e-05,0.992168,2.792e-05,0.304383,0.208422,0.6,5.0,9.9,58.5,216.9,100,158632913
54032,4934,2.44637e-05,0.992228,2.72229e-05,0.31713,0.241337,0.3,6.0,9.3,55.5,218.8,100,158632913
54034,4962,2.53455e-05,0.992075,2.77714e-05,0.331192,0.214888,0.8,5.9,6.8,58.7,216.5,100,158632913
54036,4941,2.50485e-05,0.992239,2.77371e-05,0.154124,0.20923,0.0,4.7,9.8,63.2,217.1,100,158632913
54038,4920,2.44021e-05,0.992047,2.8e-05,0.16466,0.219899,0.1,4.8,11.8,57.6,218.6,100,158632913
54040,4971,2.453e-05,0.992063,2.85371e-05,0.236788,0.208493,0.4,5.3,9.4,57.6,224.1,100,158632913
54042,4959,2.52336e-05,0.992076,2.78514e-05,0.227261,0.223205,0.5,4.9,8.3,59.2,215.5,100,158632913
54044,4975,2.51856e-05,0.992151,2.76686e-05,0.150676,0.230673,0.3,2.9,8.3,58.7,218.1,100,158632913
54046,4926,2.53798e-05,0.992073,2.82629e-05,0.290798,0.234767,0.3,5.7,8.1,61.0,217.3,100,158632913
54048,4905,2.49572e-05,0.992089,2.71314e-05,0.19071,0.210081,0.4,4.7,9.7,59.4,217.0,100,158632913
54050,4964,2.49914e-05,0.992065,2.81714e-05,0.233293,0.217831,0.5,5.7,7.4,59.6,213.8,100,158632913
54052,4928,2.53684e-05,0.992112,2.71543e-05,0.185887,0.239412,0.1,6.0,8.7,55.2,219.0,100,158632913
54054,4980,2.48064e-05,0.992165,2.832e-05,0.241134,0.212743,0.2,4.8,7.7,58.4,218.9,100,158632913
54056,4969,2.4747e-05,0.992052,2.72914e-05,0.222993,0.227273,0.6,4.6,9.0,58.6,216.3,100,158632913
54058,4904,2.48681e-05,0.991987,2.81714e-05,0.187047,0.201982,0.3,5.0,9.6,59.3,212.1,100,158632913
54060,4938,2.59098e-05,0.9919,2.75771e-05,0.199598,0.207226,0.3,5.3,8.2,59.0,213.5,100,158632913
54062,4978,2.52975e-05,0.991902,2.73486e-05,0.241713,0.212405,0.5,6.2,8.7,56.2,216.3,100,158632913
54064,4981,2.49115e-05,0.991896,2.81714e-05,0.285103,0.198212,0.4,5.5,8.1,56.3,224.2,100,158632913
54066,5040,2.56882e-05,0.992089,2.73486e-05,0.188488,0.217601,0.4,4.6,8.7,56.8,216.1,100,158632913
54068,4974,2.49001e-05,0.992156,2.76e-05,0.233085,0.227213,0.7,4.9,9.8,54.8,220.0,100,158632913
54070,4966,2.50326e-05,0.992208,2.85371e-05,0.211926,0.211029,0.4,6.1,9.1,55.5,223.3,100,158632913
54072,4945,2.50645e-05,0.992242,2.81371e-05,0.388433,0.199444,0.9,6.8,9.3,58.5,219.2,100,158632913
54074,4940,2.49023e-05,0.9922,2.74971e-05,0.178199,0.222795,0.3,4.5,8.8,55.5,218.9,100,158632913
54076,4980,2.51993e-05,0.992347,2.79543e-05,0.23923,0.204848,0.7,5.7,9.1,59.5,212.6,100,158632913
54078,5005,2.51993e-05,0.992274,2.81257e-05,0.230834,0.227205,0.3,6.4,9.6,57.4,215.5,100,158632913
54080,5000,2.45437e-05,0.992232,2.74514e-05,0.136554,0.229647,0.2,3.5,9.0,61.2,209.4,100,158632913
54082,4955,2.44729e-05,0.992249,2.77943e-05,0.341183,0.218345,0.4,4.1,9.3,55.8,216.9,100,158632913
54084,4990,2.57362e-05,0.992269,2.89257e-05,0.214465,0.219762,0.3,5.3,8.8,60.0,215.1,100,158632913
54086,5029,2.49183e-05,0.992176,2.83543e-05,0.402554,0.196773,0.5,5.2,9.6,59.6,217.2,100,158632913
54088,4930,2.39452e-05,0.992226,2.80457e-05,0.222405,0.202781,0.6,5.3,10.0,57.7,215.2,100,158632913
54090,4947,2.48247e-05,0.992251,2.77714e-05,0.191474,0.201693,0.4,4.7,9.5,57.3,215.0,100,158632913
54092,4972,2.5462e-05,0.992335,2.72229e-05,0.264881,0.225592,0.2,4.6,9.6,55.1,213.6,100,158632913
54094,4948,2.46077e-05,0.992448,2.74971e-05,0.382337,0.221442,0.8,4.0,7.7,58.7,212.7,100,158632913
54096,4972,2.51925e-05,0.992411,2.86743e-05,0.16885,0.211009,0.2,4.7,8.7,62.7,218.2,100,158632913
54098,4945,2.47127e-05,0.992444,2.77714e-05,0.352432,0.206274,0.7,5.9,9.2,59.1,215.5,100,158632913
54100,4971,2.48018e-05,0.99244,2.832e-05,0.197387,0.206139,0.3,5.6,10.6,59.3,223.2,100,158632913
54102,4939,2.54894e-05,0.992386,2.74971e-05,0.284666,0.216018,0.4,5.6,6.9,56.2,222.1,100,158632913
54104,4989,2.55169e-05,0.992364,2.768e-05,0.315864,0.187758,0.4,5.6,7.9,55.1,215.7,100,158632913
54106,4968,2.55945e-05,0.992497,2.78971e-05,0.189666,0.206113,0.4,4.9,9.5,58.6,211.1,100,158632913
54108,4948,2.56973e-05,0.992412,2.71314e-05,0.266509,0.230794,0.5,4.4,8.3,60.2,210.6,100,158632913
54110,4986,2.48498e-05,0.992457,2.80686e-05,0.177259,0.216409,0.3,4.5,11.0,59.4,216.6,100,158632913
54112,4986,2.53135e-05,0.992404,2.808e-05,0.232758,0.215951,0.2,6.2,7.9,60.8,215.5,100,158632913
