Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4973,2.43678e-05,0.991489,2.816e-05,0.210734,0.205467,0.4,4.7,10.3,66.9,197.9,100,2245378644
54002,4958,2.40822e-05,0.991492,2.71429e-05,0.355159,0.27187,0.6,6.5,10.9,60.2,198.5,100,2245378644
54004,4969,2.44112e-05,0.991492,2.688e-05,0.159577,0.266703,0.0,5.3,9.2,62.0,195.7,100,2245378644
54006,5020,2.35705e-05,0.991479,2.69943e-05,0.201352,0.237814,0.3,6.1,10.5,59.3,199.5,100,2245378644
54008,4940,2.47036e-05,0.991406,2.62286e-05,0.180606,0.283821,0.1,4.9,8.2,63.7,193.2,100,2245378644
54010,4978,2.38607e-05,0.991379,2.61829e-05,0.314238,0.301273,0.5,5.7,7.7,63.2,192.3,100,2245378644
54012,4926,2.42262e-05,0.991458,2.66171e-05,0.209885,0.255261,0.3,5.8,9.1,61.1,195.9,100,2245378644
54014,5028,2.32918e-05,0.99145,2.66057e-05,0.237219,0.264523,0.8,5.5,10.8,61.3,194.3,100,2245378644
54016,4990,2.51354e-05,0.991351,2.70743e-05,0.227861,0.258578,0.4,5.7,9.5,60.3,200.2,100,2245378644
54018,4969,2.43015e-05,0.991376,2.74057e-05,0.18108,0.256835,0.2,5.6,12.2,60.0,199.3,100,2245378644
54020,5012,2.35271e-05,0.99138,2.61714e-05,0.266076,0.25757,0.3,6.9,9.8,62.1,187.3,100,2245378644
54022,4986,2.3984e-05,0.991389,2.62171e-05,0.145198,0.251187,0.1,4.6,10.4,59.8,195.0,100,2245378644
54024,4959,2.41028e-05,0.991406,2.68114e-05,0.361454,0.24818,0.6,6.0,9.3,60.2,198.1,100,2245378644
54026,4975,2.39132e-05,0.991372,2.78286e-05,0.20354,0.233565,0.3,6.7,10.0,61.9,201.3,100,2245378644
54028,4964,2.33718e-05,0.991399,2.68571e-05,0.160381,0.252861,0.2,5.0,8.6,65.2,197.1,100,2245378644
54030,4900,2.41348e-05,0.991359,2.69486e-05,0.186197,0.248903,0.1,5.6,8.9,61.2,193.4,100,2245378644
54032,4972,2.4e-05,0.991398,2.73029e-05,0.207069,0.259573,0.4,5.5,8.8,61.9,196.5,100,2245378644
54034,4921,2.39132e-05,0.991277,2.71657e-05,0.144326,0.269841,0.1,4.5,12.1,63.5,193.2,100,2245378644
54036,4948,2.40206e-05,0.991227,2.60343e-05,0.214394,0.250544,0.4,5.5,9.9,62.3,196.4,100,2245378644
54038,4915,2.3671e-05,0.991248,2.65829e-05,0.259879,0.264851,0.4,6.4,9.9,58.2,191.8,100,2245378644
54040,4948,2.43449e-05,0.991216,2.72571e-05,0.225523,0.244952,0.5,5.0,9.6,60.3,200.2,100,2245378644
54042,4961,2.3084e-05,0.991284,2.67657e-05,0.250792,0.254526,0.9,5.9,9.3,61.0,192.3,100,2245378644
54044,4942,2.49183e-05,0.991239,2.70629e-05,0.244681,0.264008,0.5,6.0,8.7,60.4,197.6,100,2245378644
54046,4916,2.42764e-05,0.991298,2.69257e-05,0.19496,0.251073,0.0,6.3,10.9,61.5,196.5,100,2245378644
