Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54036,4950,2.46419e-05,0.991675,2.79429e-05,0.236174,0.239995,0.2,3.7,10.3,60.4,204.8,100,373259821
54038,5052,2.43998e-05,0.991686,2.79314e-05,0.21744,0.238529,0.4,6.0,8.4,57.8,209.0,100,373259821
54040,4920,2.43769e-05,0.991756,2.73029e-05,0.300301,0.232668,0.6,5.6,10.0,56.5,209.2,100,373259821
54042,4961,2.51262e-05,0.991801,2.83886e-05,0.215269,0.244746,0.4,4.9,12.0,54.7,208.0,100,373259821
54044,4887,2.44752e-05,0.991786,2.73486e-05,0.331652,0.25888,0.4,3.7,9.9,56.3,207.5,100,373259821
54046,4975,2.48338e-05,0.991927,2.74629e-05,0.381504,0.275815,0.6,5.4,9.9,56.4,204.4,100,373259821
54048,4955,2.41348e-05,0.991985,2.70286e-05,0.306902,0.266838,0.8,6.5,9.8,59.1,207.3,100,373259821
54050,4971,2.42764e-05,0.992049,2.728e-05,0.419102,0.269089,0.9,5.5,12.5,59.6,211.5,100,373259821
54052,4966,2.45597e-05,0.992085,2.704e-05,0.227405,0.265792,0.2,4.5,10.5,58.4,196.5,100,373259821
54054,5006,2.44592e-05,0.991955,2.67886e-05,0.198236,0.267794,0.1,3.3,10.1,56.8,195.6,100,373259821
54056,4977,2.54232e-05,0.992031,2.71314e-05,0.212383,0.234813,0.5,5.4,11.5,54.5,199.9,100,373259821
54058,4997,2.43724e-05,0.992074,2.67771e-05,0.0953298,0.258106,0.1,2.8,8.6,58.0,209.1,100,373259821
54060,4990,2.58664e-05,0.991981,2.67886e-05,0.163426,0.259717,0.2,4.0,9.5,59.4,197.8,100,373259821
54062,4935,2.47973e-05,0.991994,2.79086e-05,0.200081,0.241053,0.2,5.5,10.8,58.4,203.6,100,373259821
54064,4945,2.40206e-05,0.991867,2.67314e-05,0.167008,0.27395,0.3,5.6,10.6,56.2,207.3,100,373259821
54066,4971,2.46967e-05,0.991828,2.74171e-05,0.273097,0.257024,0.3,5.7,9.2,59.2,201.2,100,373259821
54068,4954,2.49138e-05,0.99191,2.72571e-05,0.356647,0.239536,0.4,4.4,10.4,58.3,205.6,100,373259821
54070,4976,2.40982e-05,0.991872,2.76571e-05,0.190609,0.248433,0.3,5.3,11.2,56.3,204.1,100,373259821
54072,4916,2.44089e-05,0.991868,2.752e-05,0.270077,0.249219,0.3,4.1,10.1,60.9,204.6,100,373259821
54074,4992,2.46236e-05,0.991584,2.77829e-05,0.151719,0.243479,0.3,3.7,10.5,59.7,207.8,100,373259821
54076,5000,2.48133e-05,0.991704,2.71314e-05,0.298294,0.264596,0.4,5.8,11.4,57.9,204.9,100,373259821
54078,4972,2.51468e-05,0.991518,2.72e-05,0.196309,0.268094,0.5,5.3,9.2,52.9,209.7,100,373259821
54080,4967,2.37373e-05,0.991788,2.65486e-05,0.195078,0.28605,0.4,4.0,8.6,59.5,201.7,100,373259821
54082,4934,2.51308e-05,0.991797,2.75429e-05,0.293946,0.24255,0.4,6.0,11.5,53.8,201.4,100,373259821
54084,4984,2.50805e-05,0.991719,2.68686e-05,0.157532,0.246922,0.2,5.3,9.1,57.0,208.7,100,373259821
54086,5002,2.48772e-05,0.991705,2.74629e-05,0.142716,0.244341,0.3,5.0,9.2,58.1,203.9,100,373259821
54088,4937,2.47493e-05,0.991732,2.66857e-05,0.168711,0.258507,0.2,4.5,9.4,59.0,195.3,100,373259821
54090,4991,2.53204e-05,0.991851,2.79314e-05,0.1951,0.234316,0.3,5.6,8.8,59.8,205.5,100,373259821
54092,4962,2.43404e-05,0.991898,2.81943e-05,0.183641,0.217514,0.4,4.6,9.9,59.4,209.6,100,373259821
54094,4928,2.45894e-05,0.991867,2.66171e-05,0.164485,0.273758,0.2,4.9,8.9,58.0,204.2,100,373259821
54096,4984,2.53821e-05,0.991858,2.75771e-05,0.365468,0.255263,0.4,5.2,9.8,59.7,207.7,100,373259821
54098,4951,2.42718e-05,0.991915,2.75886e-05,0.166471,0.242337,0.2,4.4,10.6,59.6,209.3,100,373259821
54100,4945,2.43244e-05,0.991998,2.67771e-05,0.219954,0.258202,0.5,5.1,9.9,54.8,203.8,100,373259821
54102,4970,2.43358e-05,0.991794,2.80686e-05,0.184993,0.205806,0.2,6.0,12.0,57.3,211.9,100,373259821
54104,5020,2.48384e-05,0.991833,2.73143e-05,0.145768,0.238389,0.3,3.3,10.5,61.3,201.3,100,373259821
54106,4932,2.43861e-05,0.991862,2.69143e-05,0.383514,0.240249,0.7,4.1,9.2,56.1,202.1,100,373259821
54108,4936,2.4233e-05,0.9918,2.79886e-05,0.328788,0.232004,0.4,6.8,11.4,60.3,211.0,100,373259821
54110,4948,2.50577e-05,0.991777,2.73714e-05,0.17858,0.268981,0.3,5.8,9.3,58.8,196.2,100,373259821
54112,4929,2.49069e-05,0.99179,2.68343e-05,0.154044,0.246422,0.3,4.5,10.3,58.6,200.5,100,373259821
54114,5003,2.49206e-05,0.991876,2.728e-05,0.189762,0.240892,0.4,4.7,11.8,58.3,203.3,100,373259821
54116,4982,2.53387e-05,0.99182,2.66171e-05,0.170225,0.265278,0.2,5.2,10.8,55.3,200.5,100,373259821
54118,4938,2.40091e-05,0.991888,2.71657e-05,0.160021,0.269187,0.5,4.5,9.5,59.7,203.2,100,373259821
54120,4928,2.4715e-05,0.992029,2.67886e-05,0.186473,0.258929,0.2,5.5,10.2,56.3,196.8,100,373259821
54122,4898,2.40366e-05,0.991953,2.76571e-05,0.163821,0.242463,0.3,3.8,9.9,58.2,205.3,100,373259821
54124,4954,2.50463e-05,0.991896,2.73371e-05,0.334122,0.237698,0.7,5.2,10.8,57.2,200.0,100,373259821
54126,4904,2.50508e-05,0.991898,2.70857e-05,0.353879,0.261384,0.5,4.8,9.9,55.8,210.2,100,373259821
54128,5013,2.45483e-05,0.991927,2.77257e-05,0.28824,0.239435,0.3,5.5,8.6,58.1,208.0,100,373259821
54130,4955,2.43975e-05,0.99182,2.77486e-05,0.169913,0.231706,0.1,5.0,9.3,55.9,207.8,100,373259821
54132,4980,2.47196e-05,0.991899,2.69257e-05,0.170205,0.257628,0.3,4.1,10.3,59.5,205.4,100,373259821
54134,4975,2.498e-05,0.991766,2.69486e-05,0.191579,0.278483,0.5,5.1,9.9,57.7,198.5,100,373259821
54136,5023,2.48292e-05,0.991744,2.79314e-05,0.241926,0.249386,0.7,6.7,9.6,59.7,203.9,100,373259821
54138,4937,2.48407e-05,0.991762,2.69371e-05,0.231813,0.274012,0.6,4.7,10.9,51.7,205.8,100,373259821
54140,4920,2.52222e-05,0.991872,2.70171e-05,0.179556,0.234963,0.4,4.5,11.6,55.4,207.6,100,373259821
54142,4928,2.48498e-05,0.99188,2.69486e-05,0.183668,0.253537,0.4,4.8,9.3,58.4,207.5,100,373259821
54144,4916,2.43198e-05,0.99189,2.78743e-05,0.384542,0.23302,0.5,6.0,10.1,60.4,207.0,100,373259821
54146,4963,2.46648e-05,0.991887,2.77943e-05,0.171024,0.241917,0.5,4.0,9.6,57.6,203.6,100,373259821
54148,4939,2.45688e-05,0.991755,2.72571e-05,0.151526,0.259077,0.2,4.4,9.6,59.6,202.9,100,373259821
54150,4960,2.43587e-05,0.991757,2.62514e-05,0.174904,0.284897,0.5,4.1,9.5,54.5,197.1,100,373259821
54152,5028,2.51925e-05,0.991609,2.63543e-05,0.219352,0.279024,0.5,5.9,9.1,56.8,203.5,100,373259821
54154,4970,2.51399e-05,0.991766,2.704e-05,0.193419,0.250856,0.5,5.6,9.8,58.2,208.9,100,373259821
54156,5008,2.45094e-05,0.991748,2.74971e-05,0.165474,0.254827,0.3,4.6,9.7,59.0,204.2,100,373259821
54158,4932,2.52267e-05,0.991924,2.86857e-05,0.158927,0.236347,0.2,4.9,9.4,57.8,213.2,100,373259821
54160,4931,2.4731e-05,0.991944,2.70857e-05,0.213655,0.259906,0.7,4.1,9.8,58.2,201.8,100,373259821
54162,4967,2.44592e-05,0.991948,2.72457e-05,0.193634,0.25188,0.4,5.2,10.7,55.3,208.5,100,373259821
54164,5003,2.53272e-05,0.991983,2.74171e-05,0.237952,0.240599,0.8,5.5,10.0,60.7,206.8,100,373259821
54166,4999,2.36459e-05,0.991948,2.768e-05,0.233536,0.242163,0.7,4.9,10.1,59.2,206.0,100,373259821
54168,4980,2.42718e-05,0.991963,2.72571e-05,0.188839,0.243475,0.3,4.7,9.9,56.8,212.3,100,373259821
54170,5014,2.47744e-05,0.991957,2.63314e-05,0.191405,0.278762,0.4,4.2,8.8,56.9,208.0,100,373259821
54172,4895,2.50577e-05,0.992017,2.74743e-05,0.15534,0.239615,0.2,4.3,9.3,58.3,208.5,100,373259821
54174,4931,2.45391e-05,0.992033,2.76914e-05,0.21202,0.268101,0.5,5.6,8.7,55.2,203.0,100,373259821
54176,4912,2.48749e-05,0.992075,2.64229e-05,0.188845,0.248276,0.3,5.1,10.4,57.4,205.5,100,373259821
54178,4951,2.41736e-05,0.992093,2.68914e-05,0.213216,0.25594,0.6,5.4,9.6,55.4,202.9,100,373259821
54180,4924,2.4297e-05,0.992136,2.73143e-05,0.204919,0.230902,0.3,4.7,9.3,59.1,200.2,100,373259821
54182,4971,2.49298e-05,0.992026,2.776e-05,0.195744,0.248224,0.4,4.6,10.2,57.4,209.1,100,373259821
54184,4991,2.49572e-05,0.992012,2.69829e-05,0.276069,0.253605,0.3,5.5,10.7,55.8,199.5,100,373259821
54186,4948,2.50371e-05,0.992018,2.80114e-05,0.268502,0.247972,0.4,5.0,9.6,55.0,204.7,100,373259821
54188,5017,2.4201e-05,0.991912,2.67314e-05,0.256727,0.272328,0.3,4.8,11.2,59.6,202.9,100,373259821
54190,4966,2.44934e-05,0.992006,2.74743e-05,0.161298,0.251637,0.2,4.3,10.8,54.8,206.1,100,373259821
54192,4953,2.42147e-05,0.991967,2.66171e-05,0.321879,0.271923,0.6,5.3,9.0,53.5,208.5,100,373259821
54194,4968,2.47767e-05,0.991942,2.75886e-05,0.199051,0.239664,0.6,3.9,9.6,61.0,206.4,100,373259821
54196,4969,2.42741e-05,0.991848,2.70743e-05,0.332679,0.259581,0.3,4.8,9.1,55.2,206.0,100,373259821
54198,4974,2.40046e-05,0.991935,2.79429e-05,0.334062,0.240863,0.8,5.0,10.1,60.0,204.5,100,373259821
54200,4984,2.50234e-05,0.991993,2.62743e-05,0.16138,0.262869,0.4,4.6,9.7,56.6,201.0,100,373259821
54202,4934,2.46716e-05,0.992026,2.696e-05,0.200017,0.271601,0.3,5.0,10.0,56.9,202.8,100,373259821
54204,4947,2.38355e-05,0.992047,2.69143e-05,0.194737,0.244913,0.4,5.5,10.6,56.7,210.7,100,373259821
54206,4940,2.48087e-05,0.992021,2.72e-05,0.162859,0.274722,0.1,4.8,9.8,54.9,207.0,100,373259821
54208,4984,2.44752e-05,0.991852,2.696e-05,0.1779,0.250046,0.3,4.9,9.9,58.7,203.9,100,373259821
54210,4946,2.45688e-05,0.991901,2.79086e-05,0.191694,0.230583,0.4,5.0,9.2,57.6,210.9,100,373259821
54212,4940,2.38607e-05,0.992022,2.73943e-05,0.361073,0.257706,0.6,4.4,10.3,59.1,211.1,100,373259821
54214,5015,2.51651e-05,0.99202,2.75086e-05,0.415449,0.26625,0.7,6.5,10.2,55.0,204.0,100,373259821
54216,4974,2.41987e-05,0.991907,2.75314e-05,0.174908,0.258784,0.3,5.0,8.9,57.8,206.8,100,373259821
54218,4965,2.44592e-05,0.991916,2.69486e-05,0.556683,0.235353,0.8,4.2,10.5,59.7,199.7,100,373259821
54220,4990,2.41485e-05,0.991879,2.66629e-05,0.230078,0.285125,0.7,5.1,9.8,56.1,208.5,100,373259821
54222,4963,2.4329e-05,0.991904,2.784e-05,0.122408,0.237973,0.1,3.8,9.7,53.9,207.4,100,373259821
54224,5050,2.49023e-05,0.991938,2.75429e-05,0.312028,0.245909,0.6,5.5,11.2,57.6,208.7,100,373259821
54226,4979,2.46671e-05,0.991919,2.744e-05,0.188465,0.244836,0.5,4.8,10.3,56.4,210.1,100,373259821
54228,4968,2.36962e-05,0.991913,2.688e-05,0.230103,0.256438,0.8,4.7,9.9,58.1,204.9,100,373259821
54230,4906,2.45483e-05,0.991991,2.74629e-05,0.167089,0.235274,0.2,5.3,10.9,57.3,206.1,100,373259821
54232,4975,2.41188e-05,0.991999,2.73257e-05,0.246415,0.234936,0.6,6.1,8.9,56.7,201.2,100,373259821
54234,4978,2.49823e-05,0.991997,2.73714e-05,0.387915,0.245561,0.6,4.6,10.7,53.1,204.9,100,373259821
54236,4957,2.51605e-05,0.991917,2.80571e-05,0.159709,0.230449,0.3,4.3,10.5,57.0,203.8,100,373259821
54238,4925,2.37624e-05,0.992003,2.72114e-05,0.246907,0.257462,0.3,4.6,11.6,58.9,200.9,100,373259821
54240,4953,2.44432e-05,0.991936,2.66857e-05,0.215796,0.257171,0.5,5.0,11.8,52.3,197.5,100,373259821
54242,4944,2.5197e-05,0.992099,2.72e-05,0.177471,0.260413,0.3,5.0,8.8,55.8,203.6,100,373259821
54244,4937,2.48155e-05,0.991987,2.72457e-05,0.31966,0.280098,0.5,5.6,8.5,57.1,200.8,100,373259821
54246,4928,2.53113e-05,0.991994,2.80114e-05,0.199616,0.237577,0.2,5.7,10.9,56.8,205.7,100,373259821
54248,4950,2.42787e-05,0.992042,2.77257e-05,0.184169,0.245,0.3,5.1,9.3,57.7,211.7,100,373259821
54250,4991,2.49892e-05,0.992009,2.79429e-05,0.356342,0.247984,0.8,5.2,9.9,58.4,205.9,100,373259821
54252,4979,2.55854e-05,0.99192,2.66171e-05,0.176836,0.250212,0.4,3.7,9.2,55.6,202.4,100,373259821
54254,5007,2.49457e-05,0.991904,2.81486e-05,0.313025,0.236372,0.5,5.9,10.7,53.6,210.0,100,373259821
54256,4988,2.53706e-05,0.991959,2.73257e-05,0.182783,0.272263,0.5,4.7,10.1,59.3,208.7,100,373259821
54258,4992,2.41942e-05,0.991881,2.81029e-05,0.201274,0.237216,0.5,5.0,11.5,57.3,209.9,100,373259821
54260,4897,2.43153e-05,0.991915,2.66743e-05,0.168775,0.270084,0.3,5.1,11.0,57.2,203.2,100,373259821
54262,4912,2.52953e-05,0.991948,2.77714e-05,0.241108,0.239816,0.5,3.7,10.1,57.6,202.2,100,373259821
54264,4970,2.44089e-05,0.991937,2.73486e-05,0.154611,0.257825,0.1,4.9,10.5,58.4,209.1,100,373259821
54266,5007,2.39931e-05,0.99195,2.69829e-05,0.143971,0.248293,0.2,4.3,8.5,54.7,205.2,100,373259821
54268,4954,2.51125e-05,0.991885,2.69143e-05,0.197554,0.27703,0.4,4.8,10.1,57.2,203.6,100,373259821
54270,4934,2.48315e-05,0.99184,2.71429e-05,0.249298,0.254909,0.2,4.9,8.7,60.3,204.6,100,373259821
54272,5014,2.50531e-05,0.991949,2.68e-05,0.179194,0.252197,0.4,3.9,8.8,56.8,202.7,100,373259821
54274,4903,2.50782e-05,0.991964,2.78057e-05,0.25252,0.248032,0.3,4.9,10.6,58.0,206.9,100,373259821
54276,5017,2.4827e-05,0.99191,2.64686e-05,0.191835,0.272142,0.3,5.2,11.2,53.6,200.6,100,373259821
54278,4849,2.48567e-05,0.991846,2.76229e-05,0.13847,0.24933,0.2,4.4,9.8,58.8,206.2,100,373259821
54280,4949,2.52176e-05,0.991982,2.70171e-05,0.15002,0.254448,0.2,4.2,9.6,57.5,202.7,100,373259821
54282,4929,2.4948e-05,0.992056,2.74171e-05,0.171519,0.245279,0.3,3.7,9.5,58.5,203.3,100,373259821
54284,4894,2.4932e-05,0.991926,2.75314e-05,0.297794,0.244645,0.5,5.2,11.1,59.9,198.4,100,373259821
54286,4920,2.43175e-05,0.992028,2.72114e-05,0.282585,0.259562,0.4,4.7,10.8,58.9,204.4,100,373259821
54288,4931,2.50303e-05,0.991987,2.68571e-05,0.153919,0.250083,0.3,4.2,9.8,58.8,200.4,100,373259821
54290,5019,2.48612e-05,0.992092,2.80114e-05,0.31682,0.23002,0.5,6.1,10.4,56.7,209.7,100,373259821
54292,5014,2.41759e-05,0.99198,2.76686e-05,0.163358,0.264909,0.4,3.7,11.3,57.8,203.9,100,373259821
54294,4960,2.42307e-05,0.991986,2.69486e-05,0.192538,0.260245,0.5,4.9,11.5,55.8,206.2,100,373259821
54296,4974,2.49914e-05,0.992059,2.81714e-05,0.186264,0.243682,0.3,4.9,11.0,57.5,212.9,100,373259821
54298,5049,2.43244e-05,0.991818,2.69943e-05,0.161011,0.244054,0.3,4.3,10.3,57.8,200.1,100,373259821
54300,4997,2.45254e-05,0.991777,2.73371e-05,0.192725,0.257087,0.4,4.7,9.6,58.8,202.8,100,373259821
54302,4909,2.34906e-05,0.991791,2.70057e-05,0.38364,0.253933,0.4,6.0,9.5,57.1,200.1,100,373259821
54304,4953,2.49549e-05,0.991744,2.79657e-05,0.329093,0.221551,0.8,5.9,11.9,62.9,206.2,100,373259821
54306,4949,2.43587e-05,0.99178,2.77029e-05,0.260132,0.254328,0.4,5.5,10.4,56.6,206.6,100,373259821
54308,4939,2.40548e-05,0.991743,2.704e-05,0.274063,0.2502,0.5,5.0,10.9,57.7,199.1,100,373259821
54310,4901,2.51491e-05,0.991818,2.72571e-05,0.230136,0.261231,0.3,6.5,10.8,58.8,205.3,100,373259821
54312,4989,2.44477e-05,0.991728,2.744e-05,0.207007,0.239961,0.5,4.6,10.6,61.1,199.7,100,373259821
54314,4955,2.42856e-05,0.991647,2.70743e-05,0.386127,0.253072,0.9,6.5,8.5,56.9,203.6,100,373259821
54316,4942,2.47402e-05,0.991673,2.76114e-05,0.367852,0.228494,1.0,5.3,11.3,58.7,205.4,100,373259821
54318,4970,2.46122e-05,0.991598,2.73829e-05,0.208788,0.242219,0.3,5.8,11.5,59.3,201.9,100,373259821
54320,4973,2.41531e-05,0.991505,2.83543e-05,0.148673,0.226973,0.2,4.6,10.2,56.6,208.0,100,373259821
54322,5007,2.43746e-05,0.99161,2.79429e-05,0.167081,0.226105,0.1,4.8,12.7,62.3,208.9,100,373259821
54324,4925,2.45848e-05,0.991656,2.72914e-05,0.388005,0.241484,0.5,4.9,10.4,60.2,199.2,100,373259821
54326,4995,2.49115e-05,0.991716,2.76686e-05,0.243861,0.245217,0.8,5.3,9.5,58.8,203.0,100,373259821
54328,5035,2.37053e-05,0.9917,2.76229e-05,0.444334,0.251569,0.8,4.6,9.8,57.0,207.5,100,373259821
54330,4966,2.49389e-05,0.991793,2.73371e-05,0.131267,0.223611,0.2,3.6,10.5,57.6,206.5,100,373259821
54332,4944,2.4779e-05,0.991877,2.72571e-05,0.23562,0.248023,0.5,5.1,9.2,56.9,203.9,100,373259821
54334,4980,2.4699e-05,0.991739,2.71886e-05,0.162668,0.24779,0.2,3.9,10.0,56.7,202.8,100,373259821
54336,4992,2.51285e-05,0.991784,2.712e-05,0.31395,0.252649,0.5,4.5,10.6,58.8,202.2,100,373259821
54338,4954,2.45208e-05,0.991825,2.76229e-05,0.390099,0.24471,0.8,4.4,8.9,57.9,199.4,100,373259821
54340,4972,2.52953e-05,0.991759,2.80457e-05,0.25034,0.243398,0.6,6.0,9.8,60.5,205.5,100,373259821
54342,4927,2.46465e-05,0.991769,2.784e-05,0.207646,0.245704,0.6,4.5,9.7,59.0,201.4,100,373259821
54344,4906,2.44432e-05,0.991776,2.76914e-05,0.184794,0.244737,0.4,4.3,11.9,56.3,206.1,100,373259821
54346,4931,2.41142e-05,0.991734,2.81257e-05,0.305459,0.231843,0.5,5.6,11.9,59.0,208.8,100,373259821
54348,4947,2.37327e-05,0.991774,2.65143e-05,0.244246,0.276432,0.3,4.0,10.3,56.2,199.1,100,373259821
54350,5010,2.43312e-05,0.991931,2.76343e-05,0.438605,0.230133,0.9,5.4,10.0,57.3,201.5,100,373259821
54352,5010,2.5558e-05,0.991912,2.70857e-05,0.407735,0.241133,0.5,5.7,10.3,55.7,205.6,100,373259821
54354,4927,2.43061e-05,0.991785,2.68686e-05,0.285235,0.279374,0.5,4.7,11.1,56.2,202.6,100,373259821
54356,5016,2.50143e-05,0.991802,2.76343e-05,0.189307,0.249873,0.4,4.8,12.2,59.0,203.6,100,373259821
54358,4974,2.41074e-05,0.99182,2.70171e-05,0.275824,0.243644,0.4,5.0,10.7,55.1,203.5,100,373259821
54360,4897,2.51148e-05,0.991744,2.77257e-05,0.166566,0.241086,0.3,4.9,11.9,57.8,209.5,100,373259821
54362,5008,2.44592e-05,0.99166,2.79314e-05,0.173698,0.224308,0.2,4.8,9.1,60.1,205.2,100,373259821
54364,4995,2.40183e-05,0.991758,2.67314e-05,0.130472,0.260989,0.1,3.6,10.7,57.3,202.2,100,373259821
54366,4931,2.48795e-05,0.991749,2.70857e-05,0.174939,0.252312,0.2,5.0,10.4,57.7,207.5,100,373259821
54368,4935,2.49161e-05,0.991775,2.776e-05,0.355519,0.244407,0.3,5.2,11.8,57.5,210.5,100,373259821
54370,4975,2.47036e-05,0.991715,2.71086e-05,0.16599,0.272538,0.2,6.0,9.6,61.2,198.9,100,373259821
54372,4915,2.50897e-05,0.991744,2.736e-05,0.22455,0.253459,0.3,5.4,11.1,57.1,205.7,100,373259821
54374,4972,2.39977e-05,0.991694,2.74514e-05,0.190267,0.248007,0.4,5.0,10.5,58.7,202.7,100,373259821
54376,4931,2.38812e-05,0.991687,2.82971e-05,0.396892,0.225176,0.6,5.5,11.9,61.1,212.7,100,373259821
54378,4992,2.54255e-05,0.99161,2.78171e-05,0.21342,0.213661,0.5,4.4,10.1,58.1,206.9,100,373259821
54380,4917,2.51491e-05,0.99161,2.74971e-05,0.379962,0.251729,0.6,6.8,10.0,57.6,204.8,100,373259821
54382,4959,2.48589e-05,0.991647,2.70971e-05,0.114504,0.247982,0.0,4.0,10.7,52.1,203.2,100,373259821
54384,4988,2.445e-05,0.991778,2.78971e-05,0.419655,0.245678,0.5,6.0,11.4,59.5,208.8,100,373259821
54386,4945,2.35134e-05,0.991796,2.70171e-05,0.174247,0.246235,0.2,5.6,12.6,61.7,200.5,100,373259821
54388,5009,2.46853e-05,0.991795,2.65714e-05,0.151693,0.265645,0.0,5.3,9.8,57.8,206.3,100,373259821
54390,4952,2.54552e-05,0.991774,2.65371e-05,0.297538,0.262688,0.4,5.0,11.3,54.6,201.9,100,373259821
54392,4892,2.53272e-05,0.991599,2.72229e-05,0.226438,0.243417,0.7,4.6,12.6,59.0,201.0,100,373259821
54394,4899,2.4827e-05,0.991676,2.67543e-05,0.205943,0.271665,0.4,5.2,8.5,55.7,202.9,100,373259821
54396,4981,2.39246e-05,0.991676,2.73371e-05,0.365321,0.25527,0.7,6.7,10.5,57.6,207.7,100,373259821
54398,4997,2.46488e-05,0.991738,2.704e-05,0.216516,0.259544,0.4,5.7,9.6,56.9,199.1,100,373259821
54400,4961,2.49275e-05,0.991701,2.80229e-05,0.298689,0.223874,0.2,5.1,10.4,56.8,201.2,100,373259821
54402,4992,2.54118e-05,0.991792,2.73371e-05,0.462817,0.26022,0.6,4.5,9.9,57.0,204.8,100,373259821
54404,4863,2.48749e-05,0.991846,2.72e-05,0.180248,0.269665,0.4,4.9,10.5,57.1,200.7,100,373259821
54406,4944,2.51079e-05,0.991837,2.70857e-05,0.22565,0.265353,0.5,6.1,9.7,59.3,209.5,100,373259821
54408,5023,2.56882e-05,0.991735,2.82743e-05,0.407061,0.216579,0.5,5.8,10.8,60.2,206.2,100,373259821
54410,4907,2.42399e-05,0.991721,2.73829e-05,0.190204,0.25663,0.3,5.0,9.9,59.4,206.9,100,373259821
54412,4873,2.45528e-05,0.99163,2.81143e-05,0.294822,0.249615,1.0,5.7,10.4,58.4,204.1,100,373259821
54414,4962,2.51216e-05,0.991614,2.70514e-05,0.203746,0.25943,0.6,5.4,8.9,60.2,200.9,100,373259821
54416,4967,2.45528e-05,0.991677,2.69829e-05,0.256988,0.245134,0.7,6.9,10.9,55.0,209.2,100,373259821
54418,5035,2.47059e-05,0.991646,2.70629e-05,0.297,0.254937,0.4,5.3,12.6,57.0,196.8,100,373259821
54420,4967,2.36962e-05,0.991585,2.82514e-05,0.19556,0.22782,0.4,4.9,11.6,60.9,204.4,100,373259821
54422,5000,2.46808e-05,0.991626,2.73371e-05,0.185811,0.250143,0.3,5.4,8.9,59.5,201.4,100,373259821
54424,4966,2.45574e-05,0.991684,2.73143e-05,0.199858,0.258568,0.3,5.7,10.6,59.6,207.0,100,373259821
54426,4938,2.36893e-05,0.991635,2.83657e-05,0.241539,0.221583,0.5,5.7,9.9,59.1,210.0,100,373259821
54428,4964,2.45231e-05,0.991651,2.62629e-05,0.347928,0.262964,0.6,6.9,11.3,56.9,209.8,100,373259821
54430,4948,2.44363e-05,0.991709,2.79657e-05,0.388021,0.24529,0.5,5.3,11.5,59.9,208.8,100,373259821
54432,4972,2.49001e-05,0.991736,2.71771e-05,0.186098,0.240005,0.4,4.9,10.2,55.1,212.8,100,373259821
54434,4951,2.49823e-05,0.991649,2.79543e-05,0.356289,0.261773,0.8,5.1,10.6,61.4,212.8,100,373259821
54436,4985,2.4747e-05,0.991627,2.73943e-05,0.22366,0.253752,0.5,5.9,11.4,59.3,201.2,100,373259821
