Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4929,2.51788e-05,0.990632,2.79543e-05,0.300861,0.240179,0.6,5.1,9.9,65.4,213.9,100,3410828220
54002,4934,2.58618e-05,0.99053,2.78171e-05,0.214484,0.249682,0.5,5.3,8.8,69.0,207.1,100,3410828220
54004,4933,2.59509e-05,0.990539,2.63314e-05,0.18253,0.253146,0.4,4.1,9.0,62.3,207.0,100,3410828220
54006,4908,2.57133e-05,0.990679,2.78514e-05,0.202477,0.252315,0.4,5.4,9.0,65.5,221.2,100,3410828220
54008,4970,2.48772e-05,0.990617,2.87086e-05,0.191749,0.240579,0.0,5.3,11.0,70.5,211.0,100,3410828220
54010,4972,2.52359e-05,0.990638,2.824e-05,0.144592,0.247212,0.0,4.0,10.4,66.1,216.4,100,3410828220
54012,5015,2.60126e-05,0.990646,2.87657e-05,0.199055,0.264789,0.3,5.1,9.8,65.6,209.2,100,3410828220
54014,4941,2.53798e-05,0.990836,2.86057e-05,0.228183,0.224839,0.3,5.3,10.8,68.6,213.6,100,3410828220
54016,4936,2.45848e-05,0.990753,2.89943e-05,0.27554,0.208975,0.5,7.2,8.5,67.0,217.6,100,3410828220
54018,5002,2.51331e-05,0.99074,2.736e-05,0.374432,0.273684,0.3,5.4,9.6,64.5,211.3,100,3410828220
54020,4939,2.46374e-05,0.990664,2.86514e-05,0.25245,0.210141,0.4,6.0,9.2,66.0,215.0,100,3410828220
54022,4943,2.46785e-05,0.990789,2.79086e-05,0.177576,0.242199,0.3,4.9,9.4,67.5,208.4,100,3410828220
54024,4936,2.54666e-05,0.990671,2.82171e-05,0.188612,0.254125,0.4,4.9,10.7,63.0,211.3,100,3410828220
54026,4972,2.65563e-05,0.990582,2.87886e-05,0.410996,0.245314,1.0,6.8,9.0,64.9,218.3,100,3410828220
54028,5002,2.54232e-05,0.990473,2.82971e-05,0.288471,0.228648,0.2,4.7,9.3,66.4,211.7,100,3410828220
54030,4976,2.57156e-05,0.990618,2.79543e-05,0.244441,0.247586,0.5,5.4,11.3,66.2,213.8,100,3410828220
54032,4968,2.46145e-05,0.990577,2.85257e-05,0.22389,0.213709,0.4,5.6,8.9,69.1,214.3,100,3410828220
54034,4957,2.48635e-05,0.99048,2.82057e-05,0.152656,0.247791,0.1,4.1,10.8,68.6,208.6,100,3410828220
54036,4927,2.58709e-05,0.99051,2.76229e-05,0.169585,0.261753,0.2,4.3,12.0,66.3,212.3,100,3410828220
54038,4914,2.53729e-05,0.990629,2.83543e-05,0.240898,0.253846,0.6,5.8,8.5,65.7,219.4,100,3410828220
54040,4945,2.51628e-05,0.990584,2.90743e-05,0.186971,0.218281,0.1,4.8,8.7,64.9,216.7,100,3410828220
54042,4929,2.49275e-05,0.990749,2.83771e-05,0.182715,0.245932,0.3,5.0,7.8,67.0,214.7,100,3410828220
54044,4956,2.44158e-05,0.990649,2.79314e-05,0.414292,0.273494,0.6,5.2,9.6,68.0,211.2,100,3410828220
54046,4934,2.5695e-05,0.990726,2.86857e-05,0.222692,0.212649,0.5,5.7,10.5,69.7,216.1,100,3410828220
54048,4901,2.53432e-05,0.990761,2.85829e-05,0.306048,0.229945,0.6,5.0,9.3,62.8,213.2,100,3410828220
54050,4999,2.506e-05,0.990902,2.792e-05,0.196521,0.264893,0.2,4.6,10.9,68.4,210.7,100,3410828220
54052,4938,2.53638e-05,0.990813,2.82857e-05,0.302452,0.232755,0.3,5.4,8.7,63.8,215.9,100,3410828220
54054,4900,2.4731e-05,0.990724,2.77714e-05,0.153491,0.253599,0.2,4.9,11.0,66.3,218.2,100,3410828220
54056,4945,2.5558e-05,0.990629,2.84457e-05,0.38539,0.220809,0.5,4.5,8.8,67.5,214.0,100,3410828220
54058,4972,2.5197e-05,0.990744,2.80914e-05,0.212289,0.238653,0.3,5.2,9.6,68.4,213.8,100,3410828220
54060,4912,2.58664e-05,0.990795,2.91771e-05,0.130412,0.225833,0.0,4.1,9.9,66.2,224.4,100,3410828220
54062,4947,2.52039e-05,0.990745,2.85943e-05,0.181933,0.234068,0.2,4.7,9.3,65.5,212.6,100,3410828220
54064,5019,2.62456e-05,0.990653,2.84457e-05,0.244423,0.231772,0.2,4.2,9.7,71.9,216.7,100,3410828220
54066,4955,2.53204e-05,0.990572,2.82629e-05,0.274569,0.230363,0.2,5.6,9.5,66.6,218.4,100,3410828220
54068,4952,2.58527e-05,0.990624,2.77486e-05,0.160113,0.250302,0.1,5.0,6.6,62.4,212.0,100,3410828220
54070,4947,2.58207e-05,0.990734,2.87314e-05,0.217886,0.23511,0.3,6.4,8.2,65.3,216.0,100,3410828220
54072,4880,2.60765e-05,0.990744,2.82743e-05,0.151852,0.264457,0.2,4.6,8.6,67.0,216.9,100,3410828220
54074,4963,2.53272e-05,0.990714,2.856e-05,0.462429,0.268707,0.5,5.3,8.8,68.6,213.4,100,3410828220
54076,4943,2.51993e-05,0.990723,2.82857e-05,0.401138,0.273831,0.5,5.0,10.8,66.8,208.5,100,3410828220
54078,4961,2.51788e-05,0.990731,2.864e-05,0.20707,0.23205,0.2,4.8,10.4,71.4,217.9,100,3410828220
54080,4945,2.49435e-05,0.990765,2.81829e-05,0.154276,0.264066,0.2,3.8,10.1,64.4,212.3,100,3410828220
54082,4967,2.66682e-05,0.990748,2.85486e-05,0.340209,0.258351,0.8,5.8,9.6,66.1,220.4,100,3410828220
54084,4986,2.54346e-05,0.990756,2.74971e-05,0.222125,0.254371,0.4,5.5,7.7,67.0,212.7,100,3410828220
54086,4951,2.46008e-05,0.990743,2.80114e-05,0.391084,0.222023,0.4,5.7,10.3,66.2,210.3,100,3410828220
54088,4939,2.5462e-05,0.990727,2.864e-05,0.236426,0.24697,0.3,6.4,10.1,71.4,220.6,100,3410828220
54090,4953,2.58641e-05,0.990795,2.78171e-05,0.211437,0.268733,0.4,4.6,9.2,67.2,209.4,100,3410828220
54092,4908,2.55648e-05,0.990711,2.75771e-05,0.23219,0.242686,0.1,4.3,9.0,65.2,213.4,100,3410828220
54094,4896,2.60834e-05,0.990787,2.752e-05,0.161501,0.251468,0.2,3.8,8.5,68.0,207.9,100,3410828220
54096,4918,2.56539e-05,0.990753,2.85371e-05,0.333415,0.269663,0.4,5.9,9.4,67.7,216.6,100,3410828220
54098,4960,2.44432e-05,0.990687,2.78057e-05,0.276221,0.250928,0.3,4.2,10.3,62.3,211.3,100,3410828220
54100,4916,2.58298e-05,0.990787,2.84114e-05,0.156829,0.253407,0.3,4.6,9.2,66.4,219.7,100,3410828220
54102,4911,2.56082e-05,0.990861,2.81829e-05,0.381209,0.23584,0.3,5.4,9.5,63.6,219.3,100,3410828220
54104,4901,2.57453e-05,0.99085,2.79543e-05,0.192773,0.273164,0.3,5.5,8.9,66.6,215.3,100,3410828220
54106,4977,2.55191e-05,0.990822,2.80686e-05,0.164145,0.229159,0.3,4.1,11.2,67.3,215.0,100,3410828220
54108,4994,2.51651e-05,0.990805,2.88457e-05,0.206735,0.236034,0.4,5.2,9.7,68.3,218.8,100,3410828220
54110,4952,2.59509e-05,0.990852,2.81829e-05,0.259937,0.256122,0.5,3.5,8.6,67.6,219.3,100,3410828220
54112,4929,2.50371e-05,0.9908,2.744e-05,0.254938,0.265248,0.2,4.3,9.2,68.0,211.7,100,3410828220
54114,4922,2.59714e-05,0.990893,2.81943e-05,0.316599,0.251607,0.7,5.9,10.7,63.8,209.8,100,3410828220
54116,4951,2.60674e-05,0.990889,2.744e-05,0.174137,0.272919,0.2,4.6,8.6,66.2,217.6,100,3410828220
54118,4949,2.56448e-05,0.990955,2.8e-05,0.120808,0.252796,0.0,3.5,8.5,63.4,224.7,100,3410828220
54120,4967,2.52473e-05,0.990944,2.88343e-05,0.372989,0.252887,0.8,5.7,8.3,66.9,223.8,100,3410828220
54122,4908,2.45414e-05,0.990902,2.88114e-05,0.27185,0.251443,0.5,4.7,10.6,66.6,218.5,100,3410828220
54124,4903,2.53638e-05,0.990934,2.70286e-05,0.147746,0.272149,0.1,4.5,9.0,66.4,213.4,100,3410828220
54126,5021,2.5325e-05,0.990878,2.80457e-05,0.158959,0.250807,0.2,4.3,9.6,63.8,219.3,100,3410828220
54128,4970,2.5944e-05,0.990855,2.90629e-05,0.203741,0.227117,0.3,5.6,9.4,68.5,214.2,100,3410828220
54130,5011,2.4811e-05,0.990988,2.72114e-05,0.273654,0.255332,0.4,4.9,9.6,67.6,212.9,100,3410828220
54132,4972,2.57933e-05,0.990796,2.80457e-05,0.215201,0.249912,0.4,4.8,11.7,67.6,217.5,100,3410828220
54134,4922,2.51628e-05,0.990857,2.78857e-05,0.201858,0.25648,0.4,5.3,9.8,64.6,212.6,100,3410828220
54136,4903,2.6088e-05,0.990919,2.80114e-05,0.165619,0.24049,0.1,5.2,10.7,65.8,218.0,100,3410828220
54138,4961,2.50714e-05,0.990945,2.792e-05,0.278302,0.258549,0.4,5.0,9.6,68.0,216.2,100,3410828220
54140,4942,2.52953e-05,0.990892,2.78857e-05,0.215727,0.241522,0.3,6.2,9.2,67.4,213.4,100,3410828220
54142,4940,2.5727e-05,0.990995,2.86971e-05,0.290204,0.245402,0.4,4.7,10.5,64.3,219.3,100,3410828220
54144,4908,2.63347e-05,0.991031,2.79086e-05,0.150162,0.254755,0.1,4.0,8.5,67.8,219.9,100,3410828220
54146,4995,2.52701e-05,0.990994,2.76571e-05,0.212124,0.250851,0.4,5.6,8.4,63.3,215.3,100,3410828220
54148,5010,2.59235e-05,0.990854,2.84571e-05,0.251017,0.23593,0.3,4.5,8.3,61.6,226.5,100,3410828220
54150,4907,2.52701e-05,0.990777,2.88686e-05,0.213893,0.214948,0.3,4.7,8.8,69.2,215.7,100,3410828220
54152,4975,2.62182e-05,0.990638,2.904e-05,0.152586,0.243928,0.1,3.4,10.0,67.1,217.8,100,3410828220
54154,4939,2.45505e-05,0.990559,2.872e-05,0.170693,0.214953,0.3,5.0,9.4,72.7,211.5,100,3410828220
54156,4944,2.5325e-05,0.990533,2.80114e-05,0.152344,0.24589,0.2,4.3,7.8,68.3,223.5,100,3410828220
