Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4982,2.26339e-05,0.990654,2.568e-05,0.238276,0.286939,0.1,3.8,13.3,63.1,191.3,100,4027056417
54002,5004,2.25403e-05,0.99066,2.54857e-05,0.169238,0.2988,0.1,4.6,11.6,68.2,191.5,100,4027056417
54004,4939,2.27847e-05,0.99066,2.53143e-05,0.180038,0.288538,0.1,5.3,11.4,67.9,183.4,100,4027056417
54006,4967,2.38629e-05,0.990697,2.54743e-05,0.193496,0.290811,0.3,4.9,11.3,64.1,189.9,100,4027056417
54008,5001,2.23552e-05,0.990747,2.46857e-05,0.163754,0.298785,0.2,4.0,12.0,64.0,192.9,100,4027056417
54010,4915,2.30474e-05,0.990814,2.58514e-05,0.213505,0.290864,0.4,5.4,12.6,65.0,187.9,100,4027056417
54012,4966,2.29286e-05,0.990745,2.57714e-05,0.320768,0.298259,0.3,6.2,11.6,64.0,198.5,100,4027056417
54014,4925,2.34929e-05,0.990802,2.60343e-05,0.173697,0.268615,0.4,4.3,13.2,65.5,189.8,100,4027056417
54016,4993,2.27184e-05,0.990752,2.57029e-05,0.429023,0.273545,0.8,5.3,12.8,66.2,189.2,100,4027056417
54018,4952,2.302e-05,0.990758,2.496e-05,0.312605,0.27277,0.6,3.9,11.6,66.2,195.4,100,4027056417
54020,4912,2.29537e-05,0.990654,2.59657e-05,0.255081,0.265565,0.2,5.5,10.6,64.6,187.7,100,4027056417
54022,5029,2.37259e-05,0.990748,2.51886e-05,0.341735,0.294035,0.6,5.2,12.4,63.6,187.0,100,4027056417
54024,4967,2.2707e-05,0.990835,2.57257e-05,0.323007,0.287528,0.3,5.8,11.3,66.7,192.9,100,4027056417
54026,4972,2.2988e-05,0.990773,2.52457e-05,0.243584,0.258575,0.1,4.4,12.1,66.2,190.7,100,4027056417
54028,4909,2.29926e-05,0.990749,2.552e-05,0.153162,0.271443,0.2,3.9,11.1,65.0,196.1,100,4027056417
54030,4943,2.35911e-05,0.990824,2.61029e-05,0.20021,0.277665,0.2,4.8,11.8,67.9,196.2,100,4027056417
54032,4892,2.30086e-05,0.990814,2.632e-05,0.217466,0.27165,0.3,5.0,12.3,63.6,198.4,100,4027056417
54034,4996,2.23073e-05,0.990779,2.54057e-05,0.299139,0.302223,0.4,4.5,13.0,68.4,190.1,100,4027056417
54036,4950,2.30497e-05,0.990805,2.536e-05,0.159627,0.282044,0.1,4.1,11.1,66.7,185.4,100,4027056417
54038,5030,2.33718e-05,0.990733,2.54857e-05,0.151562,0.287982,0.1,4.4,11.0,64.0,194.0,100,4027056417
54040,4947,2.29857e-05,0.99069,2.59086e-05,0.37394,0.280358,0.4,5.4,9.8,66.0,193.7,100,4027056417
54042,4941,2.35248e-05,0.990691,2.54286e-05,0.270327,0.308095,0.5,3.7,12.0,66.5,192.1,100,4027056417
54044,4959,2.36117e-05,0.990753,2.59086e-05,0.378876,0.262268,0.4,5.3,10.3,65.6,187.4,100,4027056417
54046,5000,2.37053e-05,0.990616,2.49714e-05,0.307206,0.271407,0.2,6.1,12.0,63.1,190.7,100,4027056417
54048,4928,2.28532e-05,0.990614,2.59314e-05,0.183534,0.269721,0.3,4.3,12.4,67.3,193.3,100,4027056417
54050,4958,2.34129e-05,0.99057,2.57029e-05,0.229292,0.256626,0.2,3.8,12.2,65.0,195.7,100,4027056417
54052,5004,2.28258e-05,0.990475,2.49943e-05,0.238074,0.278035,0.2,3.7,11.8,64.8,188.4,100,4027056417
54054,4903,2.29378e-05,0.990452,2.60343e-05,0.250566,0.274908,0.2,5.6,11.7,65.7,194.4,100,4027056417
54056,4875,2.26316e-05,0.990451,2.56229e-05,0.343932,0.277492,0.3,4.8,12.6,64.1,191.1,100,4027056417
54058,4976,2.34243e-05,0.990425,2.54857e-05,0.166621,0.309054,0.2,4.6,10.8,61.6,194.4,100,4027056417
54060,4942,2.3205e-05,0.990484,2.58057e-05,0.271671,0.285309,0.1,5.3,11.7,67.2,191.1,100,4027056417
54062,4962,2.28669e-05,0.990619,2.568e-05,0.188586,0.285816,0.1,3.0,12.7,63.6,190.6,100,4027056417
54064,4969,2.30588e-05,0.990616,2.56114e-05,0.234986,0.289449,0.1,4.4,11.6,65.1,190.2,100,4027056417
54066,4872,2.32896e-05,0.990609,2.57371e-05,0.131763,0.261262,0.1,3.6,11.6,63.4,190.7,100,4027056417
54068,4988,2.38241e-05,0.990675,2.52229e-05,0.156187,0.279609,0.3,3.5,10.1,67.1,195.8,100,4027056417
54070,4942,2.3189e-05,0.990687,2.58171e-05,0.298674,0.287335,0.3,5.3,12.9,64.4,189.7,100,4027056417
54072,4958,2.41782e-05,0.990664,2.584e-05,0.368572,0.277502,0.3,5.7,10.8,62.4,195.6,100,4027056417
54074,4949,2.35386e-05,0.990733,2.55771e-05,0.184846,0.287917,0.0,6.0,9.9,64.8,192.9,100,4027056417
54076,4982,2.28852e-05,0.990663,2.59429e-05,0.267966,0.286604,0.1,4.8,13.4,67.8,195.6,100,4027056417
54078,4936,2.30543e-05,0.990623,2.64e-05,0.284774,0.265853,0.3,5.6,12.0,67.5,193.1,100,4027056417
54080,4902,2.27253e-05,0.990585,2.56686e-05,0.148512,0.276312,0.1,4.3,11.6,68.6,191.2,100,4027056417
54082,4959,2.34837e-05,0.990527,2.65486e-05,0.322015,0.278161,0.4,5.0,11.6,69.0,198.7,100,4027056417
54084,4929,2.24626e-05,0.990458,2.68e-05,0.16855,0.254475,0.1,5.4,12.1,62.2,196.5,100,4027056417
54086,4927,2.32827e-05,0.99041,2.6e-05,0.256789,0.289734,0.2,4.2,12.4,65.5,195.7,100,4027056417
54088,4956,2.31822e-05,0.990496,2.55771e-05,0.137309,0.282784,0.0,4.1,12.5,66.1,196.2,100,4027056417
54090,4971,2.32507e-05,0.990418,2.568e-05,0.465151,0.295073,0.4,4.4,12.7,69.0,196.9,100,4027056417
54092,4896,2.4313e-05,0.990417,2.55429e-05,0.154459,0.301919,0.1,4.4,13.5,63.6,190.8,100,4027056417
54094,4910,2.28601e-05,0.990491,2.61143e-05,0.138413,0.27223,0.2,3.2,12.3,65.8,191.5,100,4027056417
54096,4971,2.25403e-05,0.990496,2.64571e-05,0.261999,0.263342,0.3,5.3,11.3,65.1,193.8,100,4027056417
54098,4999,2.23461e-05,0.990465,2.54971e-05,0.265861,0.301439,0.3,4.7,11.3,69.9,191.4,100,4027056417
54100,4998,2.24603e-05,0.990562,2.592e-05,0.279766,0.27395,0.3,5.0,10.9,65.3,203.2,100,4027056417
54102,4947,2.27916e-05,0.990632,2.58857e-05,0.463726,0.282477,0.5,4.1,12.5,64.6,194.1,100,4027056417
54104,4937,2.32187e-05,0.990604,2.60571e-05,0.162737,0.293279,0.1,5.0,12.3,65.6,194.3,100,4027056417
54106,4935,2.35157e-05,0.990586,2.58514e-05,0.148981,0.281634,0.2,4.3,10.6,67.8,193.6,100,4027056417
54108,5009,2.40411e-05,0.990502,2.62857e-05,0.497827,0.268179,0.6,4.9,12.6,69.8,198.5,100,4027056417
54110,5024,2.32324e-05,0.990502,2.54629e-05,0.162222,0.278732,0.2,3.9,13.2,63.3,185.9,100,4027056417
54112,4938,2.33741e-05,0.99052,2.616e-05,0.374974,0.282659,0.6,4.4,9.9,66.7,196.0,100,4027056417
54114,4934,2.27139e-05,0.990534,2.53143e-05,0.232664,0.296264,0.1,4.0,11.9,68.7,184.8,100,4027056417
54116,4980,2.3703e-05,0.990536,2.59771e-05,0.187291,0.257624,0.3,5.0,12.1,66.3,193.2,100,4027056417
54118,4918,2.392e-05,0.990496,2.52457e-05,0.293546,0.273769,0.4,4.3,11.7,65.5,191.2,100,4027056417
54120,5028,2.25197e-05,0.990461,2.57943e-05,0.26365,0.271349,0.4,4.5,13.3,65.0,190.8,100,4027056417
54122,4965,2.36391e-05,0.990506,2.60571e-05,0.264682,0.277428,0.1,4.4,12.4,67.8,201.2,100,4027056417
54124,4929,2.38789e-05,0.990502,2.61257e-05,0.235107,0.279261,0.3,5.8,13.2,65.7,195.5,100,4027056417
54126,4984,2.32256e-05,0.990658,2.56571e-05,0.193076,0.288148,0.2,5.5,11.3,68.8,189.7,100,4027056417
54128,4956,2.28921e-05,0.99068,2.584e-05,0.131678,0.294926,0.1,4.0,13.7,68.2,187.3,100,4027056417
54130,4986,2.34358e-05,0.990642,2.64686e-05,0.301209,0.281861,0.2,5.9,10.4,67.7,198.3,100,4027056417
54132,4948,2.41873e-05,0.990704,2.616e-05,0.145648,0.27756,0.1,4.2,11.5,67.0,196.3,100,4027056417
54134,4955,2.27596e-05,0.990708,2.54857e-05,0.168791,0.278736,0.2,4.8,13.0,63.3,192.5,100,4027056417
54136,4925,2.29743e-05,0.990691,2.53257e-05,0.155071,0.28873,0.1,4.3,10.7,64.1,192.9,100,4027056417
54138,4904,2.31959e-05,0.99064,2.56229e-05,0.231643,0.278987,0.3,5.8,14.2,66.7,191.5,100,4027056417
54140,4880,2.25677e-05,0.990625,2.51771e-05,0.178474,0.308057,0.1,4.8,12.3,65.7,193.1,100,4027056417
54142,4958,2.32187e-05,0.990577,2.568e-05,0.307615,0.283155,0.4,5.2,10.3,65.6,193.0,100,4027056417
54144,4944,2.2803e-05,0.990641,2.56914e-05,0.178087,0.292747,0.1,5.0,12.5,65.0,193.9,100,4027056417
54146,4998,2.33192e-05,0.990611,2.59886e-05,0.349689,0.280647,0.4,3.8,13.1,70.8,194.0,100,4027056417
54148,4950,2.2691e-05,0.990677,2.60229e-05,0.160746,0.256775,0.0,4.2,11.4,66.5,195.7,100,4027056417
54150,4962,2.31182e-05,0.990666,2.50743e-05,0.295324,0.283156,0.4,5.4,13.7,67.1,197.4,100,4027056417
54152,4963,2.29697e-05,0.990763,2.56e-05,0.178547,0.276728,0.4,4.9,10.6,69.9,198.1,100,4027056417
54154,5036,2.33489e-05,0.990759,2.49029e-05,0.212985,0.283151,0.4,5.0,10.8,60.5,194.1,100,4027056417
54156,5001,2.33467e-05,0.990754,2.57257e-05,0.300143,0.254804,0.2,4.7,16.4,66.5,194.2,100,4027056417
54158,4994,2.37145e-05,0.990781,2.53829e-05,0.160851,0.284555,0.1,4.9,12.7,63.7,188.1,100,4027056417
54160,4924,2.32416e-05,0.990657,2.552e-05,0.161531,0.286223,0.0,4.7,12.5,67.2,194.0,100,4027056417
54162,4925,2.21793e-05,0.990592,2.62743e-05,0.149545,0.26687,0.0,5.2,10.8,67.7,198.2,100,4027056417
54164,4980,2.3052e-05,0.990624,2.6e-05,0.263575,0.269815,0.3,4.2,10.9,65.8,193.5,100,4027056417
54166,4915,2.33923e-05,0.990622,2.59886e-05,0.170721,0.272383,0.0,4.8,12.5,66.4,192.5,100,4027056417
54168,4962,2.40046e-05,0.99065,2.57714e-05,0.145911,0.274961,0.0,4.9,12.9,60.7,191.3,100,4027056417
54170,4938,2.33809e-05,0.99071,2.51543e-05,0.182168,0.304074,0.2,4.1,10.7,67.5,194.8,100,4027056417
54172,4959,2.29926e-05,0.990595,2.59314e-05,0.25724,0.258753,0.2,4.3,10.9,68.9,193.5,100,4027056417
54174,5002,2.33581e-05,0.990601,2.57143e-05,0.29578,0.297087,0.4,5.3,11.6,66.4,195.8,100,4027056417
54176,4967,2.36436e-05,0.990646,2.61257e-05,0.159417,0.260507,0.2,3.8,11.1,68.4,193.6,100,4027056417
54178,4957,2.37419e-05,0.990559,2.56457e-05,0.142467,0.305827,0.0,4.2,10.0,66.8,194.7,100,4027056417
54180,4987,2.33855e-05,0.990549,2.52571e-05,0.344073,0.296969,0.2,4.8,11.9,65.1,187.5,100,4027056417
54182,4895,2.31479e-05,0.990577,2.52686e-05,0.173885,0.281967,0.2,5.1,11.9,64.2,194.6,100,4027056417
54184,4887,2.42696e-05,0.990592,2.624e-05,0.176795,0.285327,0.1,4.8,11.9,66.9,195.8,100,4027056417
54186,4989,2.32827e-05,0.990638,2.56e-05,0.160661,0.26671,0.0,4.9,13.9,65.1,194.5,100,4027056417
54188,4893,2.31685e-05,0.990607,2.56e-05,0.196194,0.280706,0.1,5.7,12.9,63.7,195.3,100,4027056417
54190,4959,2.30634e-05,0.990561,2.63314e-05,0.151622,0.284414,0.1,4.1,12.9,69.9,196.3,100,4027056417
54192,4966,2.25654e-05,0.99066,2.60571e-05,0.132955,0.272258,0.1,3.3,11.0,62.6,199.2,100,4027056417
54194,4939,2.31479e-05,0.990558,2.56457e-05,0.32825,0.279497,0.3,3.9,11.4,64.8,191.3,100,4027056417
54196,4984,2.294e-05,0.990552,2.66057e-05,0.240562,0.276008,0.3,3.9,10.9,64.1,201.2,100,4027056417
54198,4960,2.32599e-05,0.99056,2.61371e-05,0.23874,0.271422,0.2,4.4,12.3,64.8,188.5,100,4027056417
54200,4912,2.37373e-05,0.990534,2.63543e-05,0.181315,0.273168,0.2,4.8,12.6,64.5,193.8,100,4027056417
54202,4909,2.37647e-05,0.990559,2.61829e-05,0.203854,0.264005,0.3,5.2,11.2,65.0,194.6,100,4027056417
54204,4905,2.33421e-05,0.990701,2.56229e-05,0.183555,0.288298,0.1,4.1,11.4,66.2,191.0,100,4027056417
54206,5022,2.36733e-05,0.990589,2.56114e-05,0.260858,0.307706,0.1,5.0,12.4,65.1,191.4,100,4027056417
54208,4963,2.29423e-05,0.99062,2.59086e-05,0.2383,0.309229,0.3,4.0,11.9,65.2,196.4,100,4027056417
54210,4957,2.20514e-05,0.990631,2.6e-05,0.232167,0.274739,0.5,5.6,11.9,68.5,194.5,100,4027056417
54212,4995,2.25129e-05,0.990726,2.55086e-05,0.176332,0.295406,0.1,5.3,11.5,65.6,198.7,100,4027056417
54214,4890,2.34517e-05,0.9907,2.53371e-05,0.126064,0.288387,0.0,4.0,10.8,65.3,198.0,100,4027056417
54216,4967,2.26796e-05,0.990725,2.58286e-05,0.231276,0.301066,0.1,3.9,10.9,67.0,188.8,100,4027056417
54218,4949,2.34106e-05,0.990698,2.49486e-05,0.138566,0.289736,0.0,4.1,10.3,63.9,193.3,100,4027056417
54220,4961,2.29286e-05,0.990729,2.57029e-05,0.161728,0.282504,0.1,5.3,12.8,67.5,198.7,100,4027056417
54222,4911,2.3454e-05,0.990745,2.54971e-05,0.268956,0.264717,0.2,5.1,12.1,66.5,194.7,100,4027056417
54224,4944,2.3566e-05,0.990716,2.576e-05,0.356236,0.276338,0.3,4.5,11.9,68.9,191.5,100,4027056417
54226,4936,2.38035e-05,0.990772,2.53143e-05,0.128068,0.290032,0.0,3.9,12.3,65.2,198.5,100,4027056417
54228,4956,2.24809e-05,0.990744,2.49714e-05,0.156923,0.317103,0.1,4.8,11.4,64.2,192.3,100,4027056417
54230,4890,2.29583e-05,0.990844,2.45829e-05,0.274631,0.322906,0.2,4.7,11.5,64.2,190.8,100,4027056417
54232,4943,2.36848e-05,0.990792,2.61943e-05,0.259498,0.288996,0.3,4.4,13.1,66.9,197.5,100,4027056417
54234,4988,2.31411e-05,0.990842,2.57829e-05,0.21949,0.296827,0.1,4.5,10.9,68.5,192.0,100,4027056417
54236,5014,2.22501e-05,0.990825,2.59086e-05,0.157497,0.266265,0.1,5.1,11.2,68.7,195.6,100,4027056417
54238,4968,2.20994e-05,0.99081,2.52686e-05,0.206944,0.297937,0.2,5.4,10.7,63.6,191.2,100,4027056417
54240,4970,2.37944e-05,0.990774,2.47543e-05,0.266247,0.296094,0.2,4.5,12.0,64.1,189.2,100,4027056417
54242,5012,2.33261e-05,0.9908,2.50514e-05,0.183476,0.288062,0.4,4.3,11.6,63.6,192.7,100,4027056417
54244,4928,2.26865e-05,0.990851,2.68686e-05,0.385888,0.275022,0.5,4.6,10.2,66.6,195.4,100,4027056417
