Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4948,2.43587e-05,0.991715,2.67543e-05,0.15092,0.277419,0.2,3.6,9.7,66.6,177.3,100,2939062473
54002,4950,2.35774e-05,0.99176,2.584e-05,0.139893,0.308936,0.0,4.6,8.3,64.2,176.3,100,2939062473
54004,5008,2.41142e-05,0.991772,2.69943e-05,0.341587,0.282321,0.5,5.0,11.9,69.8,177.6,100,2939062473
54006,4914,2.40937e-05,0.991862,2.61943e-05,0.225904,0.300689,0.6,5.0,8.6,67.5,178.4,100,2939062473
54008,4947,2.30611e-05,0.991778,2.74286e-05,0.151277,0.275139,0.1,5.1,9.8,64.3,180.9,100,2939062473
54010,4974,2.29103e-05,0.99173,2.65371e-05,0.168752,0.283648,0.2,3.9,9.3,68.4,182.1,100,2939062473
54012,4959,2.32187e-05,0.99181,2.69714e-05,0.191646,0.269791,0.6,3.9,8.4,70.1,181.2,100,2939062473
54014,4945,2.33581e-05,0.991863,2.72914e-05,0.188388,0.270871,0.3,4.7,8.9,70.6,176.7,100,2939062473
54016,4963,2.31228e-05,0.99185,2.648e-05,0.242237,0.270196,0.2,4.9,9.7,66.3,183.2,100,2939062473
54018,4969,2.31845e-05,0.991804,2.69943e-05,0.156617,0.280309,0.3,4.3,8.8,71.2,184.3,100,2939062473
54020,5056,2.30314e-05,0.991737,2.68e-05,0.180423,0.271751,0.4,5.0,8.4,67.8,178.6,100,2939062473
54022,4929,2.40548e-05,0.991867,2.62857e-05,0.141769,0.297743,0.2,3.9,8.8,69.6,182.4,100,2939062473
54024,4914,2.44432e-05,0.991804,2.67314e-05,0.1922,0.275589,0.6,4.6,8.6,66.8,178.4,100,2939062473
54026,4922,2.45597e-05,0.991725,2.64343e-05,0.186845,0.275868,0.3,4.8,7.9,69.0,185.4,100,2939062473
54028,4934,2.32941e-05,0.991732,2.66514e-05,0.216587,0.279401,0.6,4.5,10.1,64.4,182.7,100,2939062473
54030,5014,2.27367e-05,0.991732,2.68686e-05,0.260436,0.270271,0.6,5.4,8.4,71.1,184.3,100,2939062473
54032,4966,2.33489e-05,0.991863,2.69029e-05,0.297488,0.271865,0.3,5.5,10.6,67.8,180.8,100,2939062473
54034,4990,2.32461e-05,0.991882,2.64914e-05,0.20256,0.277306,0.3,4.3,10.0,69.7,182.8,100,2939062473
54036,4963,2.47493e-05,0.991816,2.67657e-05,0.187628,0.286874,0.2,4.2,9.7,72.4,181.5,100,2939062473
54038,5031,2.50782e-05,0.991677,2.71886e-05,0.179647,0.267002,0.4,5.1,6.4,68.1,183.5,100,2939062473
54040,4920,2.3767e-05,0.991711,2.6e-05,0.139965,0.276757,0.2,3.3,8.7,69.0,177.9,100,2939062473
54042,4946,2.38607e-05,0.991917,2.67657e-05,0.271503,0.284782,0.8,5.8,9.3,69.9,180.8,100,2939062473
54044,4980,2.46077e-05,0.991815,2.70629e-05,0.151513,0.24916,0.2,4.3,9.1,68.6,181.4,100,2939062473
54046,4961,2.38287e-05,0.991623,2.59086e-05,0.161465,0.2854,0.2,4.6,9.6,64.9,178.9,100,2939062473
54048,4915,2.36642e-05,0.991718,2.68229e-05,0.143594,0.284932,0.0,4.9,8.8,65.0,186.4,100,2939062473
54050,4971,2.33855e-05,0.991635,2.66857e-05,0.219785,0.276337,0.6,4.6,9.6,66.2,181.4,100,2939062473
54052,4965,2.37076e-05,0.991634,2.71314e-05,0.263532,0.288229,0.6,5.4,8.7,68.3,181.3,100,2939062473
54054,4962,2.32873e-05,0.991571,2.63657e-05,0.160268,0.292964,0.3,4.9,10.2,70.8,177.3,100,2939062473
54056,4974,2.40206e-05,0.99174,2.60571e-05,0.27667,0.27712,0.4,3.9,8.7,63.1,178.2,100,2939062473
54058,4935,2.39132e-05,0.991794,2.67886e-05,0.318067,0.255959,0.5,5.0,11.3,69.8,176.9,100,2939062473
54060,4995,2.3438e-05,0.991864,2.66171e-05,0.165787,0.254123,0.3,4.0,9.7,67.5,179.4,100,2939062473
54062,4954,2.26453e-05,0.991804,2.66057e-05,0.280175,0.293587,0.4,5.4,8.3,66.6,184.7,100,2939062473
54064,5054,2.38607e-05,0.99174,2.69714e-05,0.186375,0.257352,0.4,4.4,8.5,70.1,184.4,100,2939062473
54066,4966,2.48429e-05,0.991852,2.66971e-05,0.18214,0.276413,0.4,4.4,9.5,67.0,182.9,100,2939062473
54068,4951,2.38652e-05,0.991701,2.68343e-05,0.290176,0.251688,0.3,5.2,10.7,67.9,176.4,100,2939062473
54070,4927,2.44432e-05,0.9917,2.69257e-05,0.209907,0.244707,0.5,3.7,12.0,64.1,185.3,100,2939062473
54072,4983,2.46716e-05,0.991855,2.744e-05,0.213394,0.270192,0.3,4.8,10.1,68.1,182.4,100,2939062473
54074,5004,2.39977e-05,0.991661,2.53371e-05,0.147133,0.27054,0.2,4.2,9.4,69.1,174.8,100,2939062473
