Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4911,2.51788e-05,0.991731,2.78057e-05,0.106063,0.243043,0.0,4.2,9.2,57.4,215.8,100,476218349
54002,4932,2.44455e-05,0.991763,2.72e-05,0.166537,0.240265,0.2,5.7,10.1,54.4,217.4,100,476218349
54004,5014,2.45117e-05,0.991736,2.84114e-05,0.303467,0.221337,0.5,6.1,9.3,54.2,208.7,100,476218349
54006,4909,2.498e-05,0.991714,2.76e-05,0.181024,0.244627,0.1,6.9,10.0,55.6,214.3,100,476218349
54008,4968,2.5028e-05,0.99169,2.64686e-05,0.216333,0.274747,0.5,5.5,9.3,54.4,218.8,100,476218349
54010,4972,2.50051e-05,0.991761,2.71429e-05,0.379425,0.254898,0.5,4.4,10.7,53.8,213.1,100,476218349
54012,5007,2.43769e-05,0.991578,2.75886e-05,0.463744,0.242463,0.4,5.3,8.6,55.7,217.7,100,476218349
54014,4922,2.51308e-05,0.991612,2.84914e-05,0.299036,0.203894,0.4,6.5,8.2,53.5,209.0,100,476218349
54016,4988,2.39338e-05,0.991673,2.69829e-05,0.168192,0.280557,0.0,6.1,8.9,56.4,210.3,100,476218349
54018,4942,2.42901e-05,0.991767,2.73371e-05,0.140726,0.255885,0.1,3.8,8.6,57.0,213.3,100,476218349
54020,4911,2.50143e-05,0.991827,2.85371e-05,0.314292,0.224121,0.6,6.1,7.7,55.0,221.0,100,476218349
54022,4961,2.48978e-05,0.991834,2.81257e-05,0.262683,0.233531,0.5,6.5,9.1,57.1,213.0,100,476218349
54024,4928,2.60605e-05,0.991853,2.76114e-05,0.200018,0.22793,0.3,5.6,9.3,52.6,212.3,100,476218349
54026,5011,2.51947e-05,0.991852,2.73943e-05,0.185215,0.253331,0.1,5.6,9.8,55.5,216.9,100,476218349
54028,4874,2.48407e-05,0.991765,2.848e-05,0.195689,0.226445,0.4,5.9,8.9,56.5,212.8,100,476218349
54030,4931,2.44957e-05,0.99175,2.73486e-05,0.205625,0.252792,0.3,4.7,8.6,55.4,215.8,100,476218349
54032,4994,2.53135e-05,0.991747,2.71543e-05,0.142718,0.24735,0.1,4.7,8.6,55.3,210.9,100,476218349
54034,4945,2.49046e-05,0.991699,2.72229e-05,0.339771,0.270194,0.6,6.9,9.1,53.8,217.3,100,476218349
54036,4983,2.45254e-05,0.991681,2.69029e-05,0.156217,0.260131,0.1,5.5,7.5,52.7,214.3,100,476218349
54038,4943,2.62639e-05,0.991564,2.72114e-05,0.163035,0.248728,0.1,5.3,7.4,52.8,217.5,100,476218349
54040,5000,2.48384e-05,0.991698,2.82514e-05,0.310838,0.234097,0.6,5.5,9.3,54.1,215.7,100,476218349
54042,4992,2.50851e-05,0.991718,2.744e-05,0.193838,0.266029,0.2,5.8,7.3,55.4,212.3,100,476218349
54044,4920,2.5012e-05,0.991766,2.712e-05,0.302672,0.28442,0.3,6.2,8.5,54.8,209.2,100,476218349
54046,4955,2.45323e-05,0.991842,2.84e-05,0.360732,0.237702,0.8,5.1,9.3,58.0,216.5,100,476218349
54048,4956,2.45528e-05,0.991864,2.67543e-05,0.211305,0.251851,0.4,4.8,8.8,52.4,209.1,100,476218349
54050,5011,2.52587e-05,0.991816,2.78171e-05,0.204613,0.237247,0.3,6.0,9.4,55.4,215.5,100,476218349
54052,4920,2.45939e-05,0.991869,2.78971e-05,0.165383,0.236046,0.1,4.7,9.2,55.9,218.5,100,476218349
54054,4969,2.45757e-05,0.991853,2.776e-05,0.271214,0.233991,0.5,4.9,8.9,61.0,211.1,100,476218349
54056,4953,2.46716e-05,0.991795,2.78971e-05,0.215151,0.236162,0.2,6.3,9.7,55.2,209.9,100,476218349
54058,4986,2.51605e-05,0.991885,2.74743e-05,0.324788,0.253046,0.3,4.8,7.7,55.9,212.6,100,476218349
54060,4905,2.4747e-05,0.991785,2.77371e-05,0.148427,0.242218,0.1,4.6,9.0,54.1,212.2,100,476218349
54062,4954,2.46351e-05,0.991852,2.75429e-05,0.271871,0.260681,0.2,5.1,10.3,54.5,214.1,100,476218349
54064,4948,2.49046e-05,0.991792,2.82971e-05,0.160653,0.229709,0.1,6.3,8.0,54.9,214.5,100,476218349
54066,4933,2.50166e-05,0.991872,2.65829e-05,0.242723,0.232068,0.2,5.6,7.6,54.0,210.0,100,476218349
54068,4933,2.49526e-05,0.991948,2.76457e-05,0.171917,0.228142,0.1,5.2,8.3,54.8,209.7,100,476218349
54070,4959,2.45186e-05,0.992001,2.78971e-05,0.201632,0.241173,0.4,5.5,10.3,52.7,215.0,100,476218349
54072,4954,2.56699e-05,0.99185,2.74057e-05,0.60275,0.238639,0.7,6.4,9.0,54.9,210.2,100,476218349
54074,4965,2.33832e-05,0.991898,2.66971e-05,0.183036,0.2624,0.3,4.6,8.6,53.8,213.2,100,476218349
54076,4887,2.51628e-05,0.991948,2.65371e-05,0.374653,0.24802,0.4,6.0,8.6,50.3,214.5,100,476218349
54078,4984,2.56973e-05,0.991905,2.744e-05,0.267337,0.242334,0.4,4.8,8.7,55.5,208.8,100,476218349
54080,4954,2.53227e-05,0.991829,2.75771e-05,0.182436,0.253855,0.4,4.3,8.1,55.5,220.2,100,476218349
54082,4856,2.46625e-05,0.991755,2.79657e-05,0.351413,0.245995,0.4,4.0,7.9,56.7,210.5,100,476218349
54084,4943,2.38447e-05,0.991777,2.81371e-05,0.281721,0.253523,0.3,5.7,8.9,58.5,217.0,100,476218349
54086,4949,2.52244e-05,0.991735,2.69943e-05,0.171049,0.263483,0.3,4.4,10.6,54.9,207.1,100,476218349
54088,4967,2.45117e-05,0.991839,2.79429e-05,0.148465,0.248981,0.1,5.0,8.0,56.2,215.3,100,476218349
54090,4962,2.42513e-05,0.991595,2.78286e-05,0.141619,0.240271,0.2,4.3,8.0,54.1,219.2,100,476218349
54092,4935,2.43061e-05,0.991659,2.78171e-05,0.219376,0.248426,0.5,5.5,9.0,53.7,213.8,100,476218349
54094,4916,2.41416e-05,0.991822,2.69714e-05,0.200093,0.271499,0.3,6.2,8.5,53.9,209.7,100,476218349
54096,4977,2.55671e-05,0.991923,2.65829e-05,0.151888,0.281433,0.4,5.3,6.9,52.2,208.3,100,476218349
54098,4967,2.51696e-05,0.991904,2.816e-05,0.13984,0.23625,0.0,4.8,8.4,56.1,215.2,100,476218349
54100,4932,2.45505e-05,0.991921,2.69257e-05,0.167693,0.251667,0.2,4.3,8.7,56.8,212.8,100,476218349
54102,4934,2.4699e-05,0.991953,2.75771e-05,0.33602,0.204835,0.2,4.4,10.5,58.9,211.7,100,476218349
54104,4959,2.43609e-05,0.992036,2.71314e-05,0.194531,0.236228,0.1,3.3,7.0,49.0,214.9,100,476218349
54106,4975,2.51422e-05,0.992012,2.81714e-05,0.390846,0.239747,0.7,5.2,11.6,58.6,215.9,100,476218349
54108,4922,2.52519e-05,0.992056,2.76229e-05,0.260034,0.248469,0.7,6.8,9.0,56.2,213.5,100,476218349
54110,4942,2.45757e-05,0.991973,2.66286e-05,0.174699,0.258454,0.2,5.0,9.2,54.1,211.3,100,476218349
54112,4917,2.56585e-05,0.991927,2.68114e-05,0.20387,0.296454,0.4,6.3,9.8,55.5,210.9,100,476218349
54114,4989,2.49001e-05,0.991843,2.79771e-05,0.267241,0.242629,0.4,5.2,12.1,53.1,211.9,100,476218349
54116,4963,2.36551e-05,0.991844,2.70057e-05,0.157765,0.268776,0.2,5.1,8.0,55.0,211.5,100,476218349
54118,4945,2.58412e-05,0.991873,2.74514e-05,0.248813,0.243558,0.1,5.0,8.8,54.4,214.7,100,476218349
54120,4983,2.38378e-05,0.991981,2.736e-05,0.140537,0.249701,0.1,4.5,9.2,55.8,212.3,100,476218349
54122,4985,2.4731e-05,0.99205,2.72e-05,0.348268,0.260119,0.5,5.2,8.4,55.9,206.6,100,476218349
54124,4932,2.52519e-05,0.991985,2.74286e-05,0.159166,0.250982,0.3,4.0,9.9,55.9,213.6,100,476218349
54126,5017,2.4329e-05,0.991981,2.75086e-05,0.152231,0.255313,0.1,4.9,8.6,52.8,208.9,100,476218349
54128,4937,2.49229e-05,0.991992,2.70057e-05,0.175781,0.256964,0.2,5.7,7.7,55.8,209.8,100,476218349
54130,4941,2.4964e-05,0.991893,2.768e-05,0.17322,0.230096,0.2,4.9,9.8,58.7,211.3,100,476218349
