Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,5007,2.42284e-05,0.991065,2.79314e-05,0.324306,0.237181,0.2,4.0,10.4,72.8,200.9,100,553416450
54002,5004,2.41097e-05,0.991047,2.71543e-05,0.177651,0.240459,0.3,4.1,8.8,67.5,197.5,100,553416450
54004,4979,2.40914e-05,0.990982,2.67429e-05,0.38411,0.272324,0.8,5.8,9.5,64.4,203.0,100,553416450
54006,4984,2.48612e-05,0.991005,2.70971e-05,0.326411,0.265954,0.6,4.8,7.8,69.5,199.7,100,553416450
54008,4932,2.49298e-05,0.991158,2.76e-05,0.202911,0.244004,0.2,5.4,11.3,63.3,199.4,100,553416450
54010,4959,2.45071e-05,0.991137,2.70171e-05,0.150634,0.258107,0.3,3.4,8.6,68.7,206.9,100,553416450
54012,5002,2.35568e-05,0.991152,2.74971e-05,0.159406,0.235812,0.2,3.9,8.4,69.0,202.3,100,553416450
54014,4890,2.48475e-05,0.991095,2.65371e-05,0.318838,0.254775,0.4,5.5,10.1,66.7,200.0,100,553416450
54016,4944,2.50554e-05,0.990968,2.76e-05,0.15969,0.250433,0.2,4.3,8.6,67.8,207.4,100,553416450
54018,4962,2.49892e-05,0.991223,2.72343e-05,0.211014,0.25246,0.3,5.0,9.9,64.9,203.2,100,553416450
54020,4963,2.46099e-05,0.991178,2.69257e-05,0.237073,0.261649,0.7,4.4,10.2,66.0,201.9,100,553416450
54022,4964,2.42056e-05,0.991328,2.69714e-05,0.259554,0.260429,0.2,4.5,9.8,70.3,199.9,100,553416450
54024,4905,2.43449e-05,0.991341,2.704e-05,0.267375,0.236355,0.3,3.9,8.5,72.0,198.5,100,553416450
54026,4989,2.35568e-05,0.99126,2.67886e-05,0.165595,0.264721,0.3,4.4,9.2,69.9,196.4,100,553416450
54028,4964,2.53844e-05,0.991326,2.70629e-05,0.151328,0.26591,0.3,4.0,8.5,62.0,209.1,100,553416450
54030,4960,2.4201e-05,0.991345,2.73714e-05,0.268761,0.217139,0.3,4.4,6.7,68.9,206.3,100,553416450
54032,4920,2.46922e-05,0.991311,2.73829e-05,0.31367,0.247398,0.5,5.3,9.7,67.1,204.3,100,553416450
54034,4934,2.53775e-05,0.99122,2.68571e-05,0.16487,0.265732,0.2,4.4,9.4,66.7,198.1,100,553416450
54036,4966,2.39475e-05,0.991126,2.74057e-05,0.264027,0.24484,0.5,4.9,9.8,71.0,201.9,100,553416450
54038,4964,2.46259e-05,0.99108,2.63886e-05,0.383278,0.257128,0.4,5.0,10.3,65.0,195.7,100,553416450
54040,4930,2.49869e-05,0.991155,2.72571e-05,0.170067,0.253774,0.2,4.2,9.9,69.2,200.5,100,553416450
54042,4956,2.48292e-05,0.991244,2.67086e-05,0.264126,0.246754,0.7,4.9,10.0,66.6,201.8,100,553416450
54044,5007,2.39338e-05,0.991296,2.64457e-05,0.171388,0.251131,0.3,4.1,8.2,68.1,202.7,100,553416450
54046,4927,2.41873e-05,0.991221,2.74857e-05,0.188305,0.259892,0.3,4.5,10.6,67.4,203.2,100,553416450
54048,4971,2.44797e-05,0.991258,2.77029e-05,0.308509,0.255398,0.7,4.5,10.1,68.5,212.5,100,553416450
54050,4975,2.37944e-05,0.99122,2.79086e-05,0.281601,0.232541,0.6,4.0,7.9,69.6,206.7,100,553416450
54052,4913,2.45414e-05,0.991308,2.79314e-05,0.147229,0.241728,0.1,4.5,8.6,73.1,204.3,100,553416450
54054,4905,2.47447e-05,0.991256,2.73371e-05,0.190781,0.233844,0.2,4.6,10.1,71.0,203.0,100,553416450
54056,4925,2.47927e-05,0.991267,2.76457e-05,0.238702,0.253448,0.6,5.0,8.2,65.6,209.7,100,553416450
54058,5029,2.46122e-05,0.991194,2.68914e-05,0.282464,0.253577,0.2,4.9,8.7,64.7,203.0,100,553416450
54060,4957,2.3936e-05,0.991283,2.688e-05,0.188902,0.248506,0.1,4.8,8.3,64.9,206.0,100,553416450
54062,4953,2.48315e-05,0.991301,2.78057e-05,0.169323,0.241165,0.2,4.6,8.9,70.4,207.3,100,553416450
54064,4959,2.41371e-05,0.991339,2.69829e-05,0.308022,0.257625,0.3,5.5,11.3,66.1,203.8,100,553416450
54066,4966,2.45643e-05,0.991193,2.68343e-05,0.127508,0.259891,0.0,4.2,9.0,71.2,209.1,100,553416450
54068,4899,2.46648e-05,0.991214,2.66971e-05,0.179489,0.261804,0.1,5.3,8.3,73.1,201.1,100,553416450
54070,4953,2.54917e-05,0.991172,2.73371e-05,0.261418,0.262892,0.5,4.0,9.2,68.4,202.4,100,553416450
54072,4937,2.46168e-05,0.991151,2.68e-05,0.17492,0.238972,0.4,4.3,10.4,66.5,205.1,100,553416450
54074,4959,2.50371e-05,0.991143,2.73829e-05,0.401621,0.252466,0.7,4.3,11.6,67.7,202.3,100,553416450
54076,4960,2.45871e-05,0.991192,2.68571e-05,0.131518,0.262105,0.1,3.4,7.9,67.6,203.1,100,553416450
