Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4919,2.3815e-05,0.990307,2.712e-05,0.298969,0.246186,0.4,5.0,12.1,63.0,205.6,100,1182336049
54002,4933,2.34198e-05,0.990165,2.72571e-05,0.222716,0.254077,0.4,5.7,11.9,66.5,200.5,100,1182336049
54004,4931,2.33764e-05,0.990143,2.74057e-05,0.25581,0.257535,0.5,5.5,11.9,65.3,199.1,100,1182336049
54006,4945,2.38173e-05,0.990204,2.73943e-05,0.480135,0.272562,0.7,6.8,10.6,64.2,202.2,100,1182336049
54008,4957,2.48224e-05,0.990246,2.67429e-05,0.325231,0.259203,0.5,5.3,10.5,63.3,203.2,100,1182336049
54010,4958,2.39954e-05,0.99023,2.704e-05,0.52943,0.256,0.9,5.1,10.4,64.8,202.6,100,1182336049
54012,4960,2.38949e-05,0.99028,2.77029e-05,0.331922,0.241654,0.4,6.9,10.5,68.7,205.1,100,1182336049
54014,5005,2.38058e-05,0.990241,2.71086e-05,0.190416,0.254741,0.3,5.2,9.8,63.1,206.9,100,1182336049
54016,4974,2.43404e-05,0.990412,2.63543e-05,0.286748,0.261984,0.3,5.4,10.5,65.8,201.0,100,1182336049
54018,4948,2.35637e-05,0.990409,2.59543e-05,0.307548,0.266853,0.5,4.6,10.9,61.6,193.5,100,1182336049
54020,4884,2.37853e-05,0.99039,2.64e-05,0.135516,0.270193,0.2,3.3,11.0,63.4,197.4,100,1182336049
54022,4924,2.30588e-05,0.990257,2.67314e-05,0.196825,0.258338,0.4,5.0,9.6,67.4,199.5,100,1182336049
54024,4960,2.43587e-05,0.990287,2.63886e-05,0.255109,0.282972,0.3,4.1,9.0,65.1,200.1,100,1182336049
54026,4949,2.38081e-05,0.99024,2.57714e-05,0.143087,0.283648,0.1,4.2,10.0,65.2,194.1,100,1182336049
54028,4964,2.43587e-05,0.990159,2.70286e-05,0.242127,0.266881,0.6,6.1,12.0,61.7,200.4,100,1182336049
54030,4934,2.4466e-05,0.990251,2.70514e-05,0.182952,0.238495,0.3,4.3,10.6,64.3,201.9,100,1182336049
