Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4995,2.49617e-05,0.99005,2.70971e-05,0.216057,0.272428,0.4,5.2,7.5,68.7,208.3,100,2498324714
54002,4929,2.53158e-05,0.99019,2.89257e-05,0.38072,0.240081,0.5,5.3,9.6,73.9,208.0,100,2498324714
54004,4977,2.39383e-05,0.990142,2.76571e-05,0.189689,0.257431,0.1,5.6,10.9,71.8,196.5,100,2498324714
54006,4928,2.53684e-05,0.990053,2.73371e-05,0.208579,0.284644,0.4,4.6,10.5,73.2,196.6,100,2498324714
54008,4964,2.44295e-05,0.990088,2.792e-05,0.584507,0.248446,0.6,5.4,11.3,72.3,195.7,100,2498324714
54010,4892,2.39155e-05,0.989967,2.56229e-05,0.22844,0.319336,0.4,5.2,9.8,78.4,201.0,100,2498324714
54012,4971,2.50828e-05,0.990045,2.74171e-05,0.177924,0.269684,0.0,5.8,9.0,73.8,199.5,100,2498324714
54014,4958,2.48087e-05,0.990043,2.72229e-05,0.298149,0.255607,0.4,6.4,8.0,73.0,201.5,100,2498324714
54016,4983,2.5695e-05,0.990046,2.83314e-05,0.187046,0.251372,0.1,5.2,10.5,71.0,202.8,100,2498324714
54018,4967,2.42741e-05,0.990025,2.70286e-05,0.212663,0.280731,0.3,5.3,8.4,73.1,201.4,100,2498324714
54020,4942,2.48704e-05,0.989983,2.71886e-05,0.207127,0.263834,0.3,5.3,8.8,77.6,193.2,100,2498324714
54022,5001,2.39772e-05,0.990029,2.75429e-05,0.268635,0.258621,0.3,5.2,9.8,72.6,203.4,100,2498324714
54024,4893,2.50326e-05,0.990005,2.75086e-05,0.341118,0.259538,0.2,4.5,9.2,67.0,208.6,100,2498324714
54026,4951,2.48041e-05,0.990093,2.81714e-05,0.20363,0.261221,0.4,5.2,9.4,76.5,203.8,100,2498324714
54028,4971,2.49777e-05,0.990112,2.82629e-05,0.217099,0.248612,0.4,5.4,11.0,72.8,207.7,100,2498324714
54030,4893,2.48064e-05,0.990122,2.82514e-05,0.188269,0.248836,0.2,4.5,11.6,73.4,199.4,100,2498324714
54032,4943,2.43861e-05,0.990223,2.82286e-05,0.250871,0.245149,0.5,5.0,9.7,73.6,199.4,100,2498324714
54034,4965,2.53364e-05,0.99014,2.74286e-05,0.260811,0.252122,0.7,6.0,9.9,73.7,202.0,100,2498324714
54036,4966,2.49206e-05,0.990145,2.77143e-05,0.397727,0.266818,0.7,4.3,8.5,74.7,193.8,100,2498324714
54038,4944,2.57796e-05,0.990017,2.74286e-05,0.316087,0.250837,0.4,5.6,9.2,72.9,205.7,100,2498324714
54040,4951,2.47653e-05,0.990055,2.70857e-05,0.219302,0.2679,0.3,4.7,9.4,71.9,199.8,100,2498324714
54042,4954,2.47607e-05,0.989999,2.79429e-05,0.254161,0.225567,0.7,5.3,8.9,70.4,202.4,100,2498324714
54044,4928,2.55785e-05,0.990097,2.77257e-05,0.44863,0.247022,0.5,3.8,9.7,75.4,201.9,100,2498324714
54046,4965,2.50348e-05,0.989937,2.76914e-05,0.319497,0.258098,0.3,5.6,9.9,70.1,204.3,100,2498324714
54048,4924,2.43335e-05,0.990122,2.768e-05,0.155493,0.233219,0.2,4.9,9.8,72.4,205.5,100,2498324714
54050,4938,2.54849e-05,0.990199,2.74514e-05,0.221594,0.282633,0.4,5.3,9.4,73.2,198.2,100,2498324714
54052,4921,2.50166e-05,0.990122,2.752e-05,0.303074,0.264621,0.3,5.4,9.5,72.5,201.0,100,2498324714
54054,4954,2.42125e-05,0.990207,2.74629e-05,0.218044,0.259171,0.3,4.9,7.9,76.3,201.4,100,2498324714
54056,4975,2.4514e-05,0.990288,2.68e-05,0.17933,0.276499,0.4,4.9,9.5,73.0,193.9,100,2498324714
54058,4958,2.41097e-05,0.990392,2.77029e-05,0.304213,0.260035,0.4,5.5,9.5,71.2,200.4,100,2498324714
54060,4998,2.5293e-05,0.990333,2.66057e-05,0.189149,0.269597,0.1,4.9,8.4,68.8,197.2,100,2498324714
54062,4926,2.47561e-05,0.990319,2.74743e-05,0.334538,0.25675,0.4,6.9,9.4,72.4,196.8,100,2498324714
54064,4934,2.47813e-05,0.990222,2.704e-05,0.300334,0.251821,0.4,5.3,9.2,74.7,197.8,100,2498324714
54066,4917,2.47424e-05,0.990202,2.78286e-05,0.209136,0.235135,0.2,5.5,10.6,73.6,197.6,100,2498324714
54068,5044,2.50645e-05,0.990054,2.72571e-05,0.29787,0.249577,0.4,5.3,7.1,73.5,199.1,100,2498324714
