Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,5013,2.3084e-05,0.990916,2.47886e-05,0.427531,0.294121,1.1,4.4,11.1,60.7,200.9,100,4099438448
54002,4933,2.34586e-05,0.991083,2.60914e-05,0.321988,0.284623,0.8,5.2,12.3,59.1,205.1,100,4099438448
54004,4982,2.24146e-05,0.990985,2.53486e-05,0.189555,0.282243,0.4,4.2,11.4,56.2,205.2,100,4099438448
54006,4982,2.2289e-05,0.990894,2.58057e-05,0.155496,0.255922,0.3,3.9,9.5,56.8,210.7,100,4099438448
54008,4908,2.21565e-05,0.990853,2.58629e-05,0.380278,0.294187,0.3,5.9,10.6,56.5,207.1,100,4099438448
54010,4958,2.33695e-05,0.990938,2.544e-05,0.347433,0.301462,0.5,4.1,10.6,58.9,207.8,100,4099438448
54012,4949,2.35682e-05,0.990935,2.56686e-05,0.188265,0.28098,0.3,5.6,10.0,59.7,204.1,100,4099438448
54014,4956,2.24626e-05,0.991091,2.59543e-05,0.241118,0.272634,0.1,4.8,11.9,56.8,201.3,100,4099438448
54016,4999,2.28509e-05,0.991064,2.50743e-05,0.363456,0.300985,0.5,4.5,8.5,56.6,207.7,100,4099438448
54018,4939,2.34517e-05,0.99099,2.53943e-05,0.407813,0.291801,0.7,4.5,11.5,58.2,205.1,100,4099438448
54020,4975,2.30223e-05,0.99094,2.54057e-05,0.322425,0.297174,0.5,4.9,10.2,58.8,199.7,100,4099438448
54022,4934,2.28235e-05,0.990861,2.56457e-05,0.394227,0.260136,0.8,4.7,10.5,63.4,205.6,100,4099438448
54024,4932,2.35979e-05,0.990699,2.57943e-05,0.160025,0.280263,0.3,4.5,10.5,57.7,212.7,100,4099438448
54026,5026,2.32621e-05,0.990691,2.52e-05,0.168502,0.304169,0.4,4.1,12.3,56.0,204.3,100,4099438448
54028,4951,2.30771e-05,0.9906,2.61486e-05,0.198508,0.296672,0.4,4.2,12.4,60.6,207.9,100,4099438448
54030,4922,2.30017e-05,0.990521,2.55771e-05,0.466443,0.271793,0.6,5.1,10.6,57.6,213.7,100,4099438448
54032,4906,2.32096e-05,0.990704,2.52686e-05,0.433348,0.308747,1.0,4.7,10.7,60.7,199.4,100,4099438448
54034,4913,2.31753e-05,0.990771,2.45257e-05,0.205204,0.310397,0.3,5.2,9.8,61.3,205.0,100,4099438448
54036,4892,2.40571e-05,0.990719,2.58286e-05,0.296269,0.277781,0.6,5.2,12.8,58.0,204.1,100,4099438448
54038,4962,2.28829e-05,0.990667,2.59657e-05,0.254303,0.284144,0.7,5.0,10.7,61.4,206.7,100,4099438448
54040,4949,2.30383e-05,0.990668,2.6e-05,0.41349,0.285546,0.9,5.2,11.3,57.8,206.5,100,4099438448
54042,5005,2.32667e-05,0.990717,2.57029e-05,0.261664,0.296962,0.6,6.3,10.9,59.0,209.0,100,4099438448
54044,4919,2.28487e-05,0.990839,2.56686e-05,0.346971,0.287738,0.4,4.6,10.3,61.5,207.1,100,4099438448
54046,4896,2.33421e-05,0.990887,2.61714e-05,0.366019,0.290336,0.9,5.7,11.9,60.4,206.3,100,4099438448
54048,4979,2.41645e-05,0.99085,2.584e-05,0.316996,0.270441,0.6,6.5,10.8,63.0,202.7,100,4099438448
54050,4905,2.38401e-05,0.990868,2.62057e-05,0.558114,0.276223,1.2,5.9,12.0,57.6,206.5,100,4099438448
54052,4940,2.33352e-05,0.990852,2.54743e-05,0.19925,0.304785,0.6,4.6,11.1,63.9,202.1,100,4099438448
54054,4963,2.31091e-05,0.990793,2.64457e-05,0.593891,0.267503,1.0,6.4,10.2,59.1,208.7,100,4099438448
54056,4994,2.32621e-05,0.990737,2.68914e-05,0.429196,0.263845,0.6,5.8,12.0,60.7,215.2,100,4099438448
54058,4968,2.33444e-05,0.990688,2.58057e-05,0.51647,0.279315,1.0,5.1,10.1,61.1,206.5,100,4099438448
54060,4903,2.30109e-05,0.990649,2.54514e-05,0.330355,0.282039,0.5,6.2,11.1,59.5,203.1,100,4099438448
54062,5032,2.28966e-05,0.990647,2.56457e-05,0.182533,0.31263,0.2,5.2,13.2,57.5,206.0,100,4099438448
54064,4945,2.28098e-05,0.990658,2.57943e-05,0.390945,0.282327,0.7,3.9,11.3,58.5,209.7,100,4099438448
54066,4885,2.39315e-05,0.990594,2.55657e-05,0.146503,0.286053,0.1,4.3,12.3,60.4,208.2,100,4099438448
54068,4908,2.37259e-05,0.990692,2.6e-05,0.315242,0.284227,0.7,5.4,11.1,64.0,203.9,100,4099438448
54070,5016,2.31159e-05,0.990788,2.49943e-05,0.304783,0.307679,0.4,5.7,11.8,58.1,200.0,100,4099438448
54072,4896,2.34152e-05,0.990711,2.55314e-05,0.3106,0.28903,0.6,5.5,11.1,61.6,205.4,100,4099438448
54074,4917,2.33764e-05,0.990686,2.62857e-05,0.413925,0.281101,0.5,5.4,11.8,59.9,209.6,100,4099438448
54076,4933,2.3285e-05,0.990632,2.56229e-05,0.325647,0.273451,0.7,5.4,10.4,59.9,210.9,100,4099438448
54078,4955,2.32027e-05,0.990522,2.54629e-05,0.29465,0.295075,0.5,4.8,10.3,60.8,205.9,100,4099438448
54080,4985,2.32873e-05,0.990682,2.60686e-05,0.362999,0.264846,0.5,5.3,9.9,59.4,210.2,100,4099438448
54082,4927,2.31639e-05,0.990731,2.58514e-05,0.34817,0.284277,0.7,6.1,10.8,59.4,205.8,100,4099438448
54084,5018,2.50531e-05,0.990638,2.60686e-05,0.201465,0.289062,0.4,5.3,12.1,58.1,208.7,100,4099438448
54086,5033,2.33558e-05,0.990681,2.59086e-05,0.220442,0.293706,0.2,3.3,10.7,64.4,212.6,100,4099438448
54088,4908,2.3799e-05,0.990691,2.58057e-05,0.494912,0.29956,0.5,5.3,10.9,61.6,201.2,100,4099438448
54090,4931,2.41325e-05,0.9906,2.56114e-05,0.21893,0.273549,0.3,5.8,9.6,59.2,205.8,100,4099438448
54092,4943,2.30223e-05,0.99077,2.552e-05,0.289092,0.283565,0.5,4.5,11.4,60.9,209.4,100,4099438448
54094,4944,2.29149e-05,0.990851,2.57371e-05,0.525615,0.303952,0.5,4.4,9.8,55.9,208.3,100,4099438448
54096,4921,2.4032e-05,0.990823,2.63771e-05,0.533015,0.2853,0.4,4.9,12.2,58.1,205.3,100,4099438448
54098,4972,2.26773e-05,0.990753,2.62514e-05,0.449831,0.262757,0.8,5.7,11.8,63.0,203.0,100,4099438448
54100,5043,2.22204e-05,0.990908,2.64114e-05,0.317713,0.260246,0.8,4.2,11.0,58.2,208.4,100,4099438448
54102,4960,2.35979e-05,0.990909,2.552e-05,0.399461,0.296833,0.8,4.8,10.4,58.1,213.8,100,4099438448
54104,4955,2.25243e-05,0.990883,2.60229e-05,0.477174,0.272488,0.8,5.0,13.0,60.8,204.0,100,4099438448
54106,4983,2.33352e-05,0.990833,2.54857e-05,0.231568,0.29333,0.9,4.2,10.9,59.2,207.0,100,4099438448
54108,4919,2.30885e-05,0.990779,2.58514e-05,0.498553,0.279642,0.8,5.6,11.4,61.3,206.6,100,4099438448
54110,4871,2.33124e-05,0.990711,2.65029e-05,0.728152,0.287132,1.0,5.9,11.3,62.5,211.6,100,4099438448
54112,4972,2.33421e-05,0.990676,2.61943e-05,0.222304,0.24629,0.5,4.8,10.1,62.8,210.3,100,4099438448
54114,5002,2.37898e-05,0.990819,2.64686e-05,0.312205,0.254678,0.6,5.5,11.4,58.2,205.8,100,4099438448
54116,4915,2.2803e-05,0.990823,2.552e-05,0.211146,0.290274,0.6,4.4,8.2,60.1,204.5,100,4099438448
54118,4971,2.30931e-05,0.990854,2.66057e-05,0.26432,0.247172,0.4,4.3,11.7,59.4,208.6,100,4099438448
