Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,KCrater,Seed
54000,4968,2.45414e-05,0.990504,2.72e-05,0.277918,0.268998,0.9,5.4,10.5,74.9,201.7,100,3653355013
54002,4977,2.50074e-05,0.990466,2.816e-05,0.585091,0.253635,0.6,6.0,8.8,77.6,200.8,100,3653355013
54004,4958,2.39977e-05,0.990534,2.78286e-05,0.325241,0.264257,0.4,6.8,10.8,78.1,199.5,100,3653355013
54006,4974,2.36825e-05,0.990609,2.82971e-05,0.282692,0.245493,0.8,5.8,9.5,76.4,203.7,100,3653355013
54008,4935,2.52541e-05,0.990651,2.87771e-05,0.46877,0.249403,0.7,7.2,10.8,74.6,202.5,100,3653355013
54010,5001,2.51354e-05,0.990636,2.816e-05,0.313758,0.239279,0.5,5.3,10.4,74.7,202.4,100,3653355013
54012,4943,2.52016e-05,0.990668,2.81943e-05,0.324312,0.248068,0.4,5.5,11.1,75.2,196.6,100,3653355013
54014,5030,2.48567e-05,0.99074,2.74171e-05,0.253204,0.282232,0.4,6.2,8.9,72.3,201.1,100,3653355013
54016,4957,2.39886e-05,0.990693,2.75086e-05,0.344957,0.275852,0.6,6.8,10.6,73.9,196.1,100,3653355013
54018,4942,2.54392e-05,0.990599,2.67314e-05,0.167218,0.292943,0.3,4.8,9.0,72.0,195.4,100,3653355013
54020,4958,2.44158e-05,0.99058,2.74743e-05,0.393675,0.283815,0.6,5.3,9.0,71.3,195.4,100,3653355013
54022,5008,2.36117e-05,0.990546,2.74286e-05,0.284278,0.290117,0.3,6.1,9.6,74.8,198.9,100,3653355013
54024,4971,2.52267e-05,0.990603,2.70286e-05,0.388387,0.286754,0.7,4.8,10.7,77.0,195.3,100,3653355013
54026,4950,2.4763e-05,0.990627,2.73714e-05,0.192646,0.266996,0.5,4.8,10.4,77.0,196.3,100,3653355013
54028,4989,2.52062e-05,0.99047,2.78057e-05,0.274243,0.267925,0.4,4.3,9.8,77.5,202.9,100,3653355013
54030,4977,2.49366e-05,0.990469,2.75429e-05,0.18657,0.290652,0.2,5.3,8.6,74.2,202.6,100,3653355013
54032,4993,2.53364e-05,0.990446,2.77943e-05,0.662291,0.260353,1.2,6.1,11.1,74.3,200.2,100,3653355013
54034,4957,2.50485e-05,0.990497,2.776e-05,0.322412,0.254392,0.7,4.5,9.7,72.6,200.3,100,3653355013
54036,4980,2.56699e-05,0.990369,2.77257e-05,0.304355,0.269449,0.7,5.4,9.5,74.5,204.3,100,3653355013
54038,4945,2.42102e-05,0.990443,2.88343e-05,0.367634,0.223492,0.8,6.1,9.6,74.2,211.8,100,3653355013
54040,4922,2.51925e-05,0.990531,2.65029e-05,0.220506,0.295651,0.4,5.2,9.1,73.2,200.1,100,3653355013
54042,5003,2.4731e-05,0.990584,2.83771e-05,0.288416,0.261647,0.4,5.5,8.7,74.5,205.4,100,3653355013
54044,4915,2.46465e-05,0.990429,2.79771e-05,0.212918,0.269124,0.5,6.1,10.2,75.8,199.5,100,3653355013
54046,4915,2.52541e-05,0.990349,2.77714e-05,0.278738,0.287883,0.9,5.8,10.3,74.2,199.7,100,3653355013
54048,4907,2.52587e-05,0.990467,2.85714e-05,0.195628,0.245314,0.3,5.7,10.3,76.9,200.0,100,3653355013
54050,4922,2.58686e-05,0.99049,2.74629e-05,0.324623,0.268554,0.5,5.5,10.1,73.4,200.1,100,3653355013
54052,5005,2.49914e-05,0.990704,2.77829e-05,0.288813,0.265502,0.4,5.3,9.0,77.3,200.1,100,3653355013
54054,4950,2.52016e-05,0.9907,2.75543e-05,0.567854,0.27123,1.0,6.3,10.8,73.3,198.3,100,3653355013
54056,4956,2.45277e-05,0.990697,2.77143e-05,0.27277,0.277318,0.3,5.0,10.4,75.7,201.9,100,3653355013
54058,4964,2.42079e-05,0.990528,2.84114e-05,0.333365,0.25861,0.4,6.4,11.2,77.3,198.1,100,3653355013
54060,4922,2.55374e-05,0.990654,2.80229e-05,0.311336,0.257192,0.4,5.5,9.3,74.4,196.7,100,3653355013
54062,4917,2.54049e-05,0.990645,2.77257e-05,0.281758,0.245592,0.5,5.0,11.0,75.8,205.5,100,3653355013
54064,5004,2.51742e-05,0.990494,2.76914e-05,0.209018,0.280907,0.6,4.7,11.2,74.4,203.4,100,3653355013
54066,5005,2.50143e-05,0.990402,2.776e-05,0.306588,0.26703,0.9,6.3,9.9,72.4,200.8,100,3653355013
54068,4960,2.4964e-05,0.990391,2.68343e-05,0.444441,0.260513,1.0,5.3,8.6,76.9,193.8,100,3653355013
54070,4955,2.43198e-05,0.990379,2.79886e-05,0.200636,0.265093,0.3,5.3,10.8,71.8,208.9,100,3653355013
54072,4947,2.49732e-05,0.990383,2.80343e-05,0.212649,0.242926,0.2,6.1,11.2,74.7,205.8,100,3653355013
54074,4991,2.48201e-05,0.990406,2.808e-05,0.310236,0.277376,0.4,5.7,10.2,76.1,204.6,100,3653355013
54076,4924,2.453e-05,0.990489,2.70857e-05,0.24351,0.286211,0.6,6.3,9.7,72.9,197.1,100,3653355013
