Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2000,2.56973e-05,0.989445,2.84571e-05,0.129536,0.231218,0.0,4.1,8.2,74.7,216.8,93,2.24535e-05,0.983324,2.32114e-05,0.19065,0.375414,0.5,5.1,6.2,71.8,214.2,23,1.76585e-05,0.852558,2.024e-05,0.085118,0.461234,0.0,2.9,10.7,70.8,215.1,100,4007953653
55606,2013,2.5341e-05,0.98939,2.93829e-05,0.168209,0.21434,0.0,5.5,8.0,80.4,220.6,99,2.12884e-05,0.983872,2.488e-05,0.211538,0.379706,0.8,5.4,7.0,74.8,225.7,23,1.72199e-05,0.86127,2.06057e-05,0.130639,0.457303,0.0,2.8,8.7,71.7,215.9,100,4007953653
55608,1949,2.60491e-05,0.98959,2.912e-05,0.307035,0.209706,0.4,4.7,8.6,77.3,211.5,99,2.03701e-05,0.986899,2.50857e-05,0.197163,0.345997,0.7,5.3,7.9,72.3,212.3,27,1.63084e-05,0.84861,1.92914e-05,0.0801657,0.488353,0.0,2.1,9.9,75.2,221.7,100,4007953653
55610,2014,2.657e-05,0.989413,2.89714e-05,0.281422,0.216651,0.2,5.5,10.2,78.6,216.6,92,2.05049e-05,0.987236,2.504e-05,0.22203,0.331655,0.6,5.0,8.5,74.4,212.8,30,1.44032e-05,0.856507,1.816e-05,0.095867,0.535392,0.0,2.5,11.4,76.1,222.9,100,4007953653
55612,1990,2.58892e-05,0.989291,3.00686e-05,0.349301,0.202909,0.5,5.3,9.9,78.6,220.0,97,1.9751e-05,0.984951,2.46971e-05,0.190981,0.35798,0.5,5.4,7.0,75.5,216.7,26,1.52439e-05,0.844226,1.75771e-05,0.120539,0.566308,0.0,2.8,13.1,75.3,224.3,100,4007953653
55614,1968,2.66613e-05,0.989128,2.91543e-05,0.168915,0.221671,0.2,5.0,8.2,79.1,221.3,94,2.06739e-05,0.98725,2.52229e-05,0.217098,0.333362,0.8,5.5,6.7,74.1,216.0,19,1.42935e-05,1.13438,1.77257e-05,0.13147,0.54893,0.0,3.3,12.6,71.8,220.2,100,4007953653
55616,1970,2.62456e-05,0.989531,2.872e-05,0.214943,0.245495,0.2,6.0,9.3,80.5,218.4,101,2.0964e-05,0.985161,2.26057e-05,0.211323,0.411736,0.7,4.7,6.9,71.9,212.6,24,1.17556e-05,0.858801,1.39086e-05,0.113737,0.6504,0.0,4.0,13.6,68.4,224.5,100,4007953653
55618,1945,2.53318e-05,0.989527,2.82743e-05,0.274566,0.234331,0.6,6.2,8.7,76.4,216.0,96,2.02102e-05,0.987485,2.32e-05,0.210812,0.406953,0.6,5.2,6.1,71.8,221.9,33,1.0193e-05,0.841399,1.32686e-05,0.0809407,0.665562,0.0,3.8,13.8,67.3,220.9,100,4007953653
55620,1948,2.62593e-05,0.989557,2.888e-05,0.195425,0.241216,0.2,5.1,9.3,77.4,218.4,104,2.03312e-05,0.986165,2.35886e-05,0.198631,0.374378,0.3,6.0,5.0,71.8,219.6,26,9.58081e-06,0.808706,1.18171e-05,0.0917378,0.701947,0.0,3.3,14.1,66.1,223.2,100,4007953653
55622,1970,2.56265e-05,0.989524,2.88571e-05,0.215478,0.219827,0.4,5.0,8.0,78.6,209.0,104,2.17613e-05,0.984647,2.33371e-05,0.121706,0.3789,0.4,4.1,6.3,72.9,217.6,20,1.03735e-05,0.811491,1.09486e-05,0.0540123,0.731573,0.0,3.3,13.9,63.4,219.2,100,4007953653
55624,1992,2.55169e-05,0.989336,2.96571e-05,0.255575,0.211697,0.3,5.5,8.5,77.6,220.7,97,2.10782e-05,0.987066,2.26286e-05,0.18328,0.400444,0.5,4.3,8.3,72.7,213.1,20,9.35922e-06,0.80028,1.13829e-05,0.0775946,0.726009,0.0,3.9,13.5,65.6,218.1,100,4007953653
55626,1961,2.55351e-05,0.989326,2.84686e-05,0.201804,0.237542,0.3,5.1,6.8,78.3,215.6,100,2.08475e-05,0.985179,2.21829e-05,0.173124,0.436931,0.4,5.2,5.1,72.0,211.2,26,9.34095e-06,0.822133,1.08686e-05,0.0944751,0.729707,0.1,3.9,12.9,62.2,217.8,100,4007953653
55628,2005,2.57818e-05,0.989276,2.92914e-05,0.258994,0.226888,0.2,6.0,8.6,82.0,219.2,107,1.90954e-05,0.984719,2.37371e-05,0.160463,0.4031,0.4,4.6,7.1,71.5,221.5,21,8.15991e-06,0.835218,9.90857e-06,0.110122,0.757355,0.0,3.6,12.8,66.8,217.0,100,4007953653
55630,1973,2.5076e-05,0.989079,2.83771e-05,0.175775,0.231945,0.3,5.0,7.9,78.0,210.8,106,1.99772e-05,0.984862,2.25143e-05,0.185883,0.418884,0.4,6.0,5.8,71.9,219.1,23,6.59509e-06,0.817607,8.53714e-06,0.0854083,0.796231,0.0,3.6,12.5,67.5,217.4,100,4007953653
55632,1976,2.56905e-05,0.988919,2.85371e-05,0.234312,0.241509,0.4,5.7,9.6,75.7,215.1,88,1.9936e-05,0.986138,2.35657e-05,0.14966,0.382743,0.3,4.5,6.4,69.1,214.2,22,7.64592e-06,0.818724,7.57714e-06,0.0696948,0.83236,0.0,3.3,12.9,65.3,214.9,100,4007953653
55634,1977,2.54232e-05,0.988848,2.81371e-05,0.166762,0.226407,0.3,4.5,6.8,80.2,215.6,91,2.00114e-05,0.985911,2.21486e-05,0.231144,0.434417,0.9,5.4,7.1,70.2,218.3,25,7.92462e-06,0.818342,8.83429e-06,0.0731869,0.795338,0.0,3.1,13.3,64.4,217.3,100,4007953653
55636,1974,2.53021e-05,0.989056,2.86286e-05,0.203484,0.221062,0.2,5.1,9.2,78.2,208.7,98,2.11285e-05,0.983144,2.13371e-05,0.133252,0.455134,0.3,3.5,5.8,70.0,222.5,40,1.58172e-05,0.85194,2.064e-05,0.160287,0.444878,0.1,3.7,10.7,68.1,214.4,100,4007953653
