Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2004,2.34746e-05,0.989079,2.584e-05,0.516743,0.292683,1.0,5.4,9.9,66.6,190.4,84,1.88075e-05,0.983343,2.23086e-05,0.135564,0.415846,0.1,4.6,9.1,70.7,192.6,19,1.53444e-05,1.18859,1.73029e-05,0.222338,0.540012,0.5,4.3,6.9,76.7,213.7,100,2066714477
55606,1938,2.33421e-05,0.98935,2.57371e-05,0.286807,0.282699,0.4,4.8,9.7,67.1,191.2,94,2.08429e-05,0.982678,1.98971e-05,0.322332,0.470373,0.2,4.9,10.7,75.3,186.3,30,1.33912e-05,0.913404,1.45371e-05,0.152774,0.630258,0.1,3.9,6.6,75.9,213.6,100,2066714477
55608,1966,2.34563e-05,0.989166,2.63886e-05,0.374203,0.284011,1.1,4.6,11.1,68.2,192.2,104,1.86933e-05,0.981206,2.07886e-05,0.209638,0.442121,0.1,4.3,11.5,74.2,190.5,31,1.3309e-05,0.934251,1.58971e-05,0.212154,0.600583,0.5,4.1,8.5,75.7,211.6,100,2066714477
55610,1995,2.34403e-05,0.988755,2.53943e-05,0.173185,0.283488,0.3,4.6,10.6,68.6,189.7,94,1.84832e-05,0.983545,2.20914e-05,0.233632,0.419159,0.2,4.1,9.8,71.9,191.8,33,1.46728e-05,1.13048,1.54514e-05,0.156159,0.608621,0.1,3.8,6.2,77.6,215.4,100,2066714477
55612,2015,2.37304e-05,0.988842,2.64343e-05,0.204839,0.27508,0.2,4.3,9.4,70.4,193.4,100,1.86773e-05,0.984672,2.09829e-05,0.115662,0.455193,0.0,4.0,11.0,76.5,186.7,21,1.36493e-05,0.931489,1.64686e-05,0.140657,0.571704,0.1,2.9,5.4,76.1,223.1,100,2066714477
55614,1954,2.4329e-05,0.988714,2.66971e-05,0.212624,0.27813,0.4,5.5,10.7,69.9,191.4,84,1.82342e-05,0.983663,2.18857e-05,0.288071,0.399721,0.5,5.4,10.4,75.8,185.2,20,1.35397e-05,1.24152,1.504e-05,0.13551,0.633454,0.1,3.9,4.8,78.6,215.3,100,2066714477
55616,1963,2.38355e-05,0.989077,2.67314e-05,0.548611,0.28191,0.8,6.2,10.3,66.5,192.9,95,1.94129e-05,0.983928,2.09714e-05,0.150235,0.426453,0.3,5.1,11.0,73.2,188.4,33,1.17145e-05,0.915779,1.536e-05,0.15073,0.630668,0.0,4.7,4.5,78.6,218.4,100,2066714477
55618,1996,2.42604e-05,0.989341,2.59086e-05,0.389479,0.301952,0.4,5.4,10.8,69.7,189.5,90,1.85357e-05,0.983943,2.17486e-05,0.145407,0.419964,0.1,4.4,10.2,75.9,189.4,22,1.01017e-05,1.18334,1.33714e-05,0.148144,0.684454,0.1,4.5,4.3,79.4,216.2,100,2066714477
55620,1980,2.26842e-05,0.98941,2.58171e-05,0.210253,0.29772,0.4,5.1,9.2,67.4,189.5,101,2.00845e-05,0.982916,2.17143e-05,0.207971,0.413451,0.4,5.0,10.4,74.6,191.3,29,1.19772e-05,1.06919,1.34743e-05,0.175251,0.673347,0.0,5.8,3.6,77.2,222.4,100,2066714477
55622,2038,2.36002e-05,0.989311,2.66743e-05,0.444795,0.274706,0.8,5.0,10.4,69.7,186.3,97,1.98378e-05,0.9848,2.21029e-05,0.137083,0.422511,0.0,4.6,12.1,76.4,189.8,23,1.04352e-05,1.11861,1.24114e-05,0.171969,0.695512,0.0,5.8,4.3,78.1,220.0,100,2066714477
55624,1991,2.33901e-05,0.989016,2.54057e-05,0.270381,0.292134,0.2,5.1,10.3,67.1,187.5,105,1.93261e-05,0.984141,2.21143e-05,0.331933,0.410027,0.4,4.9,9.4,72.4,189.8,25,1.00537e-05,0.89312,1.29029e-05,0.240013,0.689403,0.2,5.9,5.0,77.0,220.7,100,2066714477
55626,1991,2.43975e-05,0.989119,2.66514e-05,0.238196,0.257978,0.3,4.0,11.8,67.0,194.5,86,1.88121e-05,0.984563,2.05371e-05,0.137809,0.46612,0.3,4.3,11.0,74.2,190.6,25,1.1269e-05,1.2022,1.29486e-05,0.231672,0.691509,0.1,5.8,3.6,77.8,220.4,100,2066714477
55628,1955,2.37007e-05,0.988772,2.63429e-05,0.15543,0.275589,0.2,5.0,10.2,72.2,193.3,97,1.98401e-05,0.984135,2.12914e-05,0.133419,0.437346,0.0,4.5,9.6,77.3,191.8,25,1.02387e-05,1.1324,1.25714e-05,0.160408,0.702262,0.0,5.3,3.6,77.5,217.8,100,2066714477
55630,1991,2.39155e-05,0.988912,2.61257e-05,0.316713,0.291625,0.5,5.5,11.3,67.2,182.9,99,1.95248e-05,0.984024,2.10514e-05,0.139649,0.463062,0.3,4.3,9.0,72.9,191.8,29,1.08144e-05,1.16582,1.248e-05,0.175532,0.725013,0.0,5.4,4.5,76.9,217.5,100,2066714477
55632,2001,2.35157e-05,0.988939,2.71314e-05,0.32884,0.262874,0.6,5.4,10.2,65.1,196.1,93,1.8755e-05,0.983132,2.17371e-05,0.169706,0.417551,0.2,6.1,9.6,70.6,190.4,20,1.03484e-05,1.17634,1.16e-05,0.226837,0.732994,0.2,6.3,3.9,78.5,217.5,100,2066714477
55634,2003,2.35043e-05,0.989334,2.64e-05,0.510414,0.278548,0.8,6.1,10.0,65.7,189.7,100,2.04615e-05,0.982949,2.18286e-05,0.108569,0.431142,0.0,4.4,7.9,77.4,191.2,20,1.06111e-05,1.09933,1.10057e-05,0.130302,0.753405,0.0,5.6,4.7,79.2,217.9,100,2066714477
55636,1983,2.25722e-05,0.98947,2.63657e-05,0.230849,0.255659,0.6,5.7,10.9,67.8,190.7,84,2.01142e-05,0.983923,2.22743e-05,0.244085,0.409266,0.2,5.3,10.3,73.6,188.7,28,2.13501e-05,0.870807,2.53714e-05,0.187991,0.311937,0.0,5.7,9.3,72.6,204.2,100,2066714477
55638,1941,2.249e-05,0.989265,2.616e-05,0.223104,0.297303,0.5,5.1,9.7,69.3,189.2,96,1.95545e-05,0.98479,2.06286e-05,0.348243,0.478349,0.4,5.3,9.7,75.8,190.9,29,1.78983e-05,1.2429,2.744e-05,0.19492,0.303545,0.0,6.4,6.1,73.9,208.2,100,2066714477
55640,1994,2.35957e-05,0.989081,2.59771e-05,0.222968,0.258371,0.5,5.5,7.6,64.7,191.7,102,1.93786e-05,0.98375,2.21714e-05,0.143088,0.415521,0.2,5.2,9.7,70.9,192.9,32,1.76014e-05,1.19243,1.96914e-05,0.166962,0.506041,0.0,6.8,5.5,71.4,210.9,100,2066714477
