Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1988,2.41302e-05,0.990983,2.544e-05,0.280573,0.283712,0.2,5.4,8.6,54.3,183.7,85,2.12427e-05,0.980457,2.36914e-05,0.1563,0.351992,0.1,6.2,9.3,58.5,192.1,33,1.34826e-05,1.16686,1.48343e-05,0.0856818,0.646197,0.0,5.9,6.2,53.3,204.7,100,1726050844
55606,1986,2.35751e-05,0.9909,2.63429e-05,0.268299,0.298447,0.3,5.4,9.7,58.0,186.9,91,1.90406e-05,0.980354,2.33714e-05,0.184012,0.361486,0.3,5.5,7.7,55.7,189.4,25,1.16139e-05,0.868238,1.408e-05,0.070952,0.666507,0.0,6.9,5.7,58.8,199.1,100,1726050844
55608,1976,2.34517e-05,0.991119,2.57486e-05,0.370507,0.25547,0.4,6.1,8.6,55.6,188.4,105,2.06465e-05,0.981156,2.32229e-05,0.157221,0.357426,0.1,5.1,8.6,59.9,186.6,27,1.13101e-05,0.875157,1.44914e-05,0.0481598,0.646537,0.0,6.2,5.9,59.8,194.5,100,1726050844
55610,1972,2.38949e-05,0.990993,2.58743e-05,0.208266,0.28855,0.4,4.9,10.8,59.0,194.8,100,2.04409e-05,0.978279,2.28e-05,0.223253,0.39184,0.3,7.0,8.8,57.6,188.6,28,9.4803e-06,0.911613,1.18514e-05,0.0564628,0.724664,0.0,5.9,3.0,60.4,194.5,100,1726050844
55612,1992,2.34837e-05,0.991044,2.57486e-05,0.385774,0.268973,0.4,6.3,8.3,54.8,185.9,105,2.04683e-05,0.980014,2.368e-05,0.213974,0.362689,0.2,6.3,8.5,58.7,189.0,26,1.05174e-05,0.877366,1.48114e-05,0.0990558,0.651256,0.0,6.1,5.7,57.6,193.2,100,1726050844
55614,2015,2.29126e-05,0.991044,2.56114e-05,0.221557,0.277911,0.2,4.4,9.8,57.5,195.1,89,2.11947e-05,0.978194,2.36114e-05,0.134265,0.3718,0.0,6.4,9.4,57.6,190.1,27,9.85494e-06,0.919621,1.072e-05,0.0472558,0.744004,0.0,5.4,5.8,57.8,193.9,100,1726050844
55616,1962,2.29606e-05,0.990792,2.61029e-05,0.239298,0.292952,0.3,3.8,9.4,56.0,196.8,88,2.10234e-05,0.977072,2.32114e-05,0.197953,0.380399,0.2,5.8,9.1,58.1,189.5,22,9.27242e-06,1.15021,1.12686e-05,0.0482984,0.742282,0.0,5.8,6.2,58.0,197.4,100,1726050844
55618,1992,2.24649e-05,0.990791,2.59543e-05,0.143368,0.272306,0.1,4.8,9.1,55.9,191.6,97,2.12998e-05,0.977827,2.32e-05,0.158487,0.383927,0.1,6.2,10.0,59.0,189.4,26,9.64934e-06,1.11834,1.20114e-05,0.0492512,0.731613,0.0,6.1,6.2,56.4,200.6,100,1726050844
55620,1978,2.25745e-05,0.991042,2.57943e-05,0.271493,0.257492,0.4,4.8,10.0,59.0,184.2,101,2.0811e-05,0.980137,2.41829e-05,0.177481,0.377438,0.2,5.3,8.5,59.7,188.4,29,8.99829e-06,1.1664,1.09257e-05,0.0346633,0.762326,0.0,6.5,5.9,55.7,195.6,100,1726050844
55622,1993,2.28669e-05,0.990853,2.60914e-05,0.202887,0.289273,0.3,5.5,8.5,54.4,194.8,90,2.02444e-05,0.98296,2.50286e-05,0.171712,0.345668,0.2,6.1,9.8,60.1,190.5,24,9.75671e-06,1.15819,1.05714e-05,0.0471257,0.752933,0.0,6.0,5.8,56.5,195.6,100,1726050844
55624,1977,2.25425e-05,0.990847,2.53714e-05,0.281651,0.300029,0.3,6.2,9.3,55.6,185.9,102,1.99246e-05,0.981912,2.24686e-05,0.127613,0.398295,0.0,5.5,10.1,57.7,189.8,21,9.17419e-06,1.14158,1.03771e-05,0.0389008,0.783982,0.0,5.9,5.8,57.0,198.7,100,1726050844
55626,1967,2.31411e-05,0.99086,2.54514e-05,0.204778,0.278339,0.5,5.3,8.8,55.2,182.7,95,1.99635e-05,0.981235,2.38971e-05,0.140628,0.362474,0.0,6.1,10.6,59.2,189.1,31,8.88864e-06,0.871552,1.10286e-05,0.0491267,0.771729,0.0,5.4,6.2,60.6,200.8,100,1726050844
