Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1968,2.41713e-05,0.991279,2.67771e-05,0.0905012,0.269946,0.0,2.9,6.9,67.9,207.4,48,2.10051e-05,0.979452,2.37257e-05,0.196292,0.377396,0.2,5.0,9.6,66.1,201.3,30,1.37179e-05,1.15427,1.66857e-05,0.112695,0.590429,0.0,6.3,10.3,67.9,205.7,100,2887415235
55606,1999,2.34883e-05,0.991306,2.63543e-05,0.16421,0.287656,0.1,3.5,9.2,63.4,205.2,47,2.0466e-05,0.977017,2.43771e-05,0.196488,0.359421,0.4,4.8,12.0,72.0,204.7,30,1.41085e-05,0.938586,1.60686e-05,0.0764891,0.622478,0.0,5.2,9.1,67.9,204.0,100,2887415235
55608,2009,2.39315e-05,0.991137,2.58171e-05,0.146358,0.296951,0.0,3.3,8.3,65.3,199.2,54,2.1775e-05,0.96801,2.288e-05,0.175103,0.42232,0.2,4.6,10.6,67.3,206.3,23,1.404e-05,1.16461,1.54971e-05,0.10293,0.625337,0.0,5.1,10.3,64.1,206.9,100,2887415235
55610,2005,2.34312e-05,0.991204,2.61029e-05,0.109755,0.288043,0.0,3.3,9.4,64.8,204.8,43,2.18504e-05,0.976194,2.28229e-05,0.148222,0.412882,0.1,5.1,10.4,70.3,214.2,22,1.31696e-05,1.17619,1.49829e-05,0.0781994,0.655588,0.0,4.3,9.5,67.2,201.6,100,2887415235
55612,1985,2.34335e-05,0.991192,2.68571e-05,0.282996,0.267142,0.3,4.2,9.3,69.0,210.5,52,2.17978e-05,0.973336,2.31543e-05,0.207555,0.379041,0.4,5.4,10.6,69.9,200.9,30,1.15294e-05,0.935483,1.35086e-05,0.0738866,0.684433,0.0,5.4,9.4,65.5,207.2,100,2887415235
55614,1973,2.32781e-05,0.991111,2.616e-05,0.145903,0.318115,0.2,4.4,7.7,70.5,206.3,46,2.17407e-05,0.978834,2.30743e-05,0.254213,0.394878,0.6,5.4,12.5,71.2,205.7,20,1.19109e-05,1.20785,1.368e-05,0.0775023,0.698814,0.0,5.1,8.6,66.8,201.5,100,2887415235
55616,1970,2.31388e-05,0.990888,2.56686e-05,0.141533,0.30947,0.3,3.6,8.9,65.3,208.6,44,2.24717e-05,0.981008,2.32114e-05,0.208585,0.390311,0.3,4.9,11.5,70.5,203.2,27,1.25094e-05,0.937195,1.464e-05,0.0755254,0.678443,0.0,3.5,8.8,67.5,207.3,100,2887415235
55618,1977,2.36322e-05,0.990973,2.63086e-05,0.316916,0.279845,0.5,3.1,8.5,64.3,201.8,52,1.9534e-05,0.979183,2.34743e-05,0.230044,0.412501,0.4,4.9,10.8,68.6,207.1,27,9.69503e-06,0.888585,1.23314e-05,0.0401596,0.738153,0.0,3.7,8.4,62.6,210.6,100,2887415235
55620,1964,2.34814e-05,0.991247,2.58857e-05,0.222972,0.265324,0.2,3.9,6.3,68.3,205.5,44,2.07973e-05,0.981335,2.488e-05,0.263374,0.346758,0.3,4.5,10.4,67.8,207.4,27,9.09652e-06,0.887253,1.23771e-05,0.0396076,0.747796,0.0,3.2,9.4,65.6,210.0,100,2887415235
55622,1960,2.36916e-05,0.991296,2.51771e-05,0.1797,0.316522,0.3,4.1,7.8,66.7,201.1,56,2.23552e-05,0.981001,2.27771e-05,0.195811,0.405618,0.4,5.3,8.5,70.4,198.2,12,9.07139e-06,0.875558,1.02171e-05,0.0234507,0.78769,0.0,3.0,9.1,65.7,210.2,100,2887415235
