Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,2000,2.38378e-05,0.990203,2.66171e-05,0.157188,0.296667,0.3,3.7,8.6,64.7,202.3,87,2.14392e-05,0.987645,2.54057e-05,0.180409,0.347019,0.3,5.2,7.0,69.8,204.1,36,6.25471e-06,0.93745,9.88571e-06,0.0410989,0.81618,0.1,1.2,8.2,85.6,206.5,100,132269959
55606,1986,2.42901e-05,0.990071,2.59886e-05,0.169475,0.290032,0.2,4.9,8.9,62.5,199.6,90,2.19052e-05,0.986973,2.32914e-05,0.091621,0.384672,0.1,4.0,8.7,70.2,206.0,27,9.61965e-06,1.18887,8.96e-06,0.0294117,0.834146,0.0,1.5,8.6,85.5,206.9,100,132269959
55608,2012,2.45734e-05,0.989941,2.66171e-05,0.255696,0.281571,0.4,3.7,7.9,63.6,201.2,100,2.27253e-05,0.987563,2.28914e-05,0.0978873,0.407612,0.1,3.4,8.6,73.4,200.7,23,6.82125e-06,0.92029,8.50286e-06,0.0435157,0.843086,0.0,1.9,7.2,87.4,204.8,100,132269959
55610,1932,2.38173e-05,0.989936,2.71657e-05,0.156059,0.26961,0.1,4.7,8.4,66.0,201.4,101,2.23507e-05,0.987326,2.43771e-05,0.131678,0.348463,0.1,4.2,9.2,73.5,201.2,31,6.52884e-06,1.23017,7.58857e-06,0.0536261,0.880475,0.0,1.6,7.4,88.4,203.5,100,132269959
55612,1939,2.45231e-05,0.990239,2.64343e-05,0.129738,0.291646,0.2,3.6,9.4,66.3,203.6,90,2.16608e-05,0.987728,2.44457e-05,0.138247,0.362923,0.2,4.5,9.1,73.9,203.8,26,5.44832e-06,1.21563,6.01143e-06,0.0240544,0.904274,0.0,1.2,7.0,88.5,201.0,100,132269959
55614,1982,2.34106e-05,0.990234,2.63429e-05,0.169194,0.309831,0.2,5.5,7.9,64.9,203.8,97,2.08155e-05,0.986591,2.504e-05,0.110403,0.356263,0.0,5.4,8.8,71.3,207.8,18,5.42776e-06,1.12305,6.75429e-06,0.0390271,0.894576,0.0,1.1,7.5,88.0,202.2,100,132269959
55616,1987,2.52222e-05,0.990138,2.744e-05,0.135893,0.272933,0.2,4.1,8.1,64.9,206.9,100,2.15945e-05,0.984634,2.45257e-05,0.158556,0.356001,0.2,5.2,9.7,69.7,204.5,31,5.01885e-06,1.1701,5.98857e-06,0.0288766,0.913947,0.0,1.1,7.7,90.1,204.9,100,132269959
55618,2006,2.34906e-05,0.990272,2.61143e-05,0.149989,0.301636,0.0,4.9,10.1,65.5,195.3,95,2.13661e-05,0.984159,2.41943e-05,0.148846,0.357268,0.3,5.5,8.9,75.1,201.0,21,4.68532e-06,1.19025,6.8e-06,0.0408741,0.895956,0.1,1.3,7.9,87.8,203.3,100,132269959
55620,1973,2.40297e-05,0.990231,2.62743e-05,0.164618,0.291129,0.1,4.5,8.9,64.2,200.4,103,1.96505e-05,0.98466,2.34286e-05,0.132783,0.407654,0.1,5.1,8.4,73.8,206.6,24,5.41177e-06,1.14228,6.43429e-06,0.0417476,0.905066,0.0,1.5,7.0,86.6,204.1,100,132269959
55622,1983,2.3936e-05,0.990269,2.63886e-05,0.186536,0.283575,0.3,4.7,6.8,65.0,194.5,104,2.13661e-05,0.984439,2.36e-05,0.111441,0.389443,0.3,4.6,8.4,71.1,203.7,16,4.92747e-06,1.09275,6.03429e-06,0.0377737,0.91461,0.0,1.4,7.2,88.1,201.5,100,132269959
55624,2007,2.33284e-05,0.990247,2.73486e-05,0.242029,0.260838,0.2,4.2,10.7,66.3,202.7,90,2.16585e-05,0.985397,2.296e-05,0.120614,0.41527,0.1,4.0,9.2,70.9,202.5,23,3.42661e-06,0.914661,5.30286e-06,0.0227033,0.916862,0.0,1.5,6.8,87.8,201.7,100,132269959
55626,1983,2.49092e-05,0.990352,2.656e-05,0.130915,0.305613,0.0,3.9,9.2,64.0,200.9,94,2.01348e-05,0.984761,2.37486e-05,0.150223,0.394473,0.2,5.2,8.3,67.1,203.4,28,3.73501e-06,0.856318,4.86857e-06,0.0274747,0.923003,0.0,1.6,6.6,87.8,200.4,100,132269959
55628,2028,2.35226e-05,0.990357,2.72457e-05,0.220794,0.276146,0.2,3.1,11.0,65.0,208.4,104,2.08224e-05,0.985578,2.40457e-05,0.118901,0.3704,0.0,4.6,7.4,70.4,206.9,29,3.74415e-06,0.859939,5.6e-06,0.0359907,0.921096,0.1,1.4,7.5,87.0,200.8,100,132269959
55630,1975,2.44706e-05,0.990458,2.61829e-05,0.221694,0.287698,0.2,4.3,8.2,61.2,207.0,110,2.12222e-05,0.985429,2.408e-05,0.136603,0.399831,0.2,4.0,8.5,71.4,206.4,28,3.87207e-06,0.896187,4.01143e-06,0.0337247,0.9522,0.1,0.9,7.5,86.0,201.6,100,132269959
55632,1974,2.40503e-05,0.990184,2.73257e-05,0.235295,0.28118,0.3,3.7,8.2,64.8,203.3,100,2.09252e-05,0.986043,2.368e-05,0.111389,0.39963,0.1,3.9,9.6,69.7,204.0,22,2.63164e-06,0.85423,3.80571e-06,0.0309063,0.954014,0.0,0.8,7.5,88.2,203.2,100,132269959
55634,2016,2.46648e-05,0.990163,2.62286e-05,0.351996,0.304247,0.6,4.1,7.8,61.5,202.5,93,1.98972e-05,0.984782,2.37486e-05,0.155683,0.403049,0.4,3.4,9.1,69.2,208.1,19,3.51342e-06,0.844037,4.12571e-06,0.0258147,0.940732,0.0,1.1,7.6,88.4,201.4,100,132269959
55636,1987,2.43724e-05,0.990081,2.68571e-05,0.156948,0.24857,0.0,4.8,7.3,62.8,201.9,104,2.1181e-05,0.983312,2.39771e-05,0.159311,0.393198,0.3,4.7,8.8,70.2,206.6,19,7.25757e-06,0.855939,1.63657e-05,0.0747985,0.61869,0.1,1.9,8.0,84.2,204.8,100,132269959
