Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1976,2.25722e-05,0.990014,2.52914e-05,0.159459,0.303573,0.0,4.9,12.6,67.7,183.0,48,2.21908e-05,0.974513,2.30743e-05,0.220232,0.365099,0.7,6.3,10.3,72.1,197.1,26,1.00994e-05,0.821192,1.20686e-05,0.0964708,0.701545,0.0,10.3,11.4,75.5,156.2,100,887936469
55606,1970,2.28761e-05,0.99007,2.584e-05,0.152858,0.293132,0.3,4.6,11.7,68.5,183.5,46,1.95066e-05,0.974941,2.15771e-05,0.170202,0.424253,0.7,4.4,10.4,71.3,199.7,23,1.01885e-05,0.817541,1.072e-05,0.0983425,0.733978,0.0,10.0,11.6,76.0,158.5,100,887936469
55608,1977,2.34769e-05,0.990012,2.53143e-05,0.305587,0.317139,0.5,5.2,9.7,69.4,185.7,49,2.04866e-05,0.977327,2.33029e-05,0.168217,0.389647,0.5,4.0,10.5,72.7,198.6,28,9.69046e-06,0.811654,1.15886e-05,0.0886705,0.732057,0.0,9.6,11.4,76.2,152.8,100,887936469
55610,1959,2.35271e-05,0.990025,2.61029e-05,0.18972,0.289857,0.3,4.6,12.8,70.9,184.7,49,2.06602e-05,0.969822,2.44457e-05,0.194885,0.341309,0.8,4.9,10.5,75.0,199.9,20,9.5534e-06,0.813398,1.04686e-05,0.0889531,0.761991,0.0,9.6,11.3,75.2,153.8,100,887936469
55612,1976,2.33284e-05,0.990264,2.59543e-05,0.203555,0.277652,0.4,5.7,10.2,69.5,189.1,51,2.00274e-05,0.973543,2.27314e-05,0.174333,0.401908,0.5,4.5,10.3,71.1,197.6,23,8.21474e-06,0.817307,1.04343e-05,0.0721878,0.760943,0.0,9.1,10.6,74.8,153.1,100,887936469
55614,1977,2.37419e-05,0.990441,2.56114e-05,0.178129,0.300951,0.2,4.7,10.4,70.8,185.0,47,1.89035e-05,0.977017,2.24914e-05,0.155076,0.391828,0.5,5.3,9.1,72.4,205.1,16,8.34495e-06,0.833898,9.23429e-06,0.0821192,0.794388,0.0,9.5,10.7,75.0,150.4,100,887936469
55616,1971,2.30246e-05,0.990473,2.528e-05,0.169937,0.32631,0.5,4.4,9.8,64.5,191.2,50,2.053e-05,0.977224,2.27657e-05,0.168524,0.384128,0.7,3.8,10.9,74.8,199.0,19,8.06853e-06,0.822704,9.05143e-06,0.0509289,0.798159,0.0,8.4,9.6,73.9,152.7,100,887936469
55618,1971,2.30565e-05,0.990402,2.536e-05,0.148078,0.320748,0.0,4.5,9.9,67.4,182.1,46,2.04272e-05,0.977836,2.18057e-05,0.172067,0.428328,0.8,4.3,10.3,74.5,201.2,24,8.31525e-06,0.828978,9.42857e-06,0.06154,0.78752,0.0,7.9,12.0,74.8,148.0,100,887936469
55620,1928,2.28281e-05,0.990316,2.66057e-05,0.293612,0.282878,0.4,4.9,10.8,75.9,183.2,51,2.15922e-05,0.977488,2.34971e-05,0.179664,0.349302,0.8,6.0,8.2,71.8,201.2,21,8.04569e-06,0.824404,9.23429e-06,0.0682412,0.805272,0.0,8.8,10.2,75.1,148.8,100,887936469
55622,1945,2.33901e-05,0.990434,2.60571e-05,0.137451,0.279336,0.3,4.0,9.0,70.4,190.1,55,1.8177e-05,0.976771,2.29143e-05,0.127584,0.381284,0.7,5.3,9.6,74.5,200.7,25,7.99543e-06,0.826725,9.09714e-06,0.0654997,0.802257,0.0,9.0,10.1,74.5,149.8,100,887936469
55624,1995,2.23347e-05,0.990347,2.59771e-05,0.130742,0.2906,0.1,3.7,10.4,72.5,184.9,48,2.01028e-05,0.978822,2.33943e-05,0.148906,0.375753,0.4,5.3,9.5,71.3,202.1,15,7.83552e-06,0.82177,9.16571e-06,0.0817432,0.807292,0.0,9.3,10.6,77.4,147.5,100,887936469
55626,1997,2.29812e-05,0.990705,2.54743e-05,0.224787,0.278549,0.2,4.0,11.1,71.1,182.1,52,1.98972e-05,0.979783,2.26629e-05,0.154286,0.376923,0.5,4.8,9.6,71.3,192.5,28,7.14563e-06,0.82321,7.39429e-06,0.0541598,0.860792,0.0,9.2,10.2,74.0,143.9,100,887936469
55628,1980,2.31708e-05,0.990645,2.57486e-05,0.183371,0.300674,0.3,4.4,11.1,72.0,188.5,46,2.02559e-05,0.975688,2.27543e-05,0.152869,0.386815,0.5,6.2,9.5,73.8,206.9,28,7.97487e-06,0.817935,8.30857e-06,0.0734733,0.830117,0.0,10.0,10.7,73.9,145.8,100,887936469
55630,1978,2.32941e-05,0.990749,2.616e-05,0.155293,0.268523,0.3,4.9,8.4,67.6,190.9,49,1.9454e-05,0.979903,2.10286e-05,0.144197,0.430765,0.3,5.5,10.1,70.2,201.4,26,7.39235e-06,0.811664,8.30857e-06,0.054818,0.83487,0.0,9.5,10.4,75.9,143.7,100,887936469
