Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1969,2.30954e-05,0.990408,2.58857e-05,0.231253,0.287685,0.6,6.2,6.9,73.2,186.2,109,2.00114e-05,0.984066,2.27314e-05,0.214953,0.383392,0.9,3.6,8.9,66.3,189.1,10,2.27527e-05,0.988321,2.512e-05,0.284056,0.301678,0.4,5.7,10.2,76.4,182.2,100,2308233199
55568,2019,2.31753e-05,0.990501,2.56914e-05,0.180575,0.300505,0.4,5.1,9.8,74.9,190.6,115,2.09732e-05,0.980312,2.40343e-05,0.198251,0.330863,0.8,3.9,10.9,65.3,190.4,23,2.0779e-05,0.964583,2.55886e-05,0.247839,0.285974,0.5,6.9,10.7,81.5,174.7,100,2308233199
55570,1986,2.31753e-05,0.990523,2.50629e-05,0.185414,0.28912,0.5,4.7,8.2,72.8,187.8,125,1.98584e-05,0.983605,2.41257e-05,0.142464,0.343945,0.6,3.5,10.8,67.4,185.4,30,2.0932e-05,0.908953,2.33257e-05,0.178449,0.369238,0.3,6.8,12.6,79.6,174.3,100,2308233199
55572,2019,2.27664e-05,0.99054,2.552e-05,0.249087,0.283661,0.4,5.4,9.3,76.1,187.6,117,2.02696e-05,0.984367,2.23657e-05,0.152012,0.399638,0.5,3.9,10.4,67.6,192.0,27,1.61348e-05,0.898071,2.17143e-05,0.089636,0.425349,0.0,4.2,8.7,75.2,187.9,100,2308233199
55574,1989,2.31091e-05,0.990619,2.56114e-05,0.257375,0.299335,0.7,5.1,8.3,71.1,192.1,123,2.02947e-05,0.985911,2.22514e-05,0.32641,0.403626,1.0,4.6,10.1,68.7,181.0,33,1.67242e-05,0.878211,1.98743e-05,0.127303,0.466567,0.1,4.4,10.3,72.5,185.6,100,2308233199
55576,1996,2.32279e-05,0.990315,2.55886e-05,0.191365,0.276172,0.4,4.8,7.4,69.9,185.8,118,2.02216e-05,0.986326,2.23429e-05,0.19039,0.395022,0.7,4.0,9.9,65.8,190.5,29,1.67904e-05,0.864663,2.19543e-05,0.119707,0.417428,0.2,5.8,10.5,68.6,187.7,100,2308233199
55578,1964,2.23461e-05,0.990466,2.58514e-05,0.186103,0.308809,0.1,5.0,9.1,69.8,187.6,118,1.95705e-05,0.984729,2.30286e-05,0.158478,0.369229,0.6,3.9,10.5,68.2,190.2,31,1.52667e-05,0.844704,1.584e-05,0.0929611,0.617437,0.0,6.7,10.4,70.4,187.6,100,2308233199
55580,2041,2.25266e-05,0.990554,2.52e-05,0.133546,0.286253,0.1,4.4,8.9,72.6,181.4,127,1.99657e-05,0.983541,2.33257e-05,0.173243,0.348912,0.8,4.8,11.0,66.8,184.3,24,1.38321e-05,0.837083,1.79314e-05,0.142596,0.534818,0.1,7.9,10.8,70.7,185.1,100,2308233199
55582,1966,2.39749e-05,0.990638,2.56914e-05,0.249283,0.255862,0.7,5.5,8.4,71.3,190.2,54,1.89629e-05,0.98786,2.16e-05,0.192213,0.406662,0.7,4.2,10.0,64.5,184.6,24,1.37933e-05,0.840177,1.64571e-05,0.189783,0.584385,0.1,7.8,10.7,71.4,188.8,100,2308233199
55584,1967,2.31342e-05,0.990748,2.57371e-05,0.198571,0.274438,0.3,5.0,9.3,72.0,186.7,49,1.91616e-05,0.987117,2.01486e-05,0.174732,0.448072,0.8,4.0,10.7,64.7,186.1,31,1.3727e-05,0.853572,1.432e-05,0.17563,0.653088,0.1,6.5,8.6,67.9,180.7,100,2308233199
55586,1989,2.32941e-05,0.990484,2.51429e-05,0.180614,0.290718,0.3,4.5,9.3,73.3,187.9,48,1.96391e-05,0.98877,2.184e-05,0.111896,0.40493,0.3,3.4,10.0,64.9,183.7,23,1.26602e-05,0.85127,1.65714e-05,0.0999631,0.584297,0.0,7.3,9.3,65.7,181.9,100,2308233199
55588,1987,2.29789e-05,0.990306,2.544e-05,0.229624,0.281773,0.5,6.2,7.6,72.6,187.3,50,2.02878e-05,0.988959,2.05714e-05,0.119153,0.446773,0.3,2.7,10.1,66.1,187.2,30,1.23015e-05,0.837344,1.384e-05,0.0823378,0.679003,0.0,8.2,8.9,66.6,183.7,100,2308233199
55590,1972,2.16082e-05,0.990321,2.6e-05,0.231069,0.278296,0.4,4.8,9.8,76.2,189.1,45,2.06785e-05,0.982149,2.15886e-05,0.113697,0.420363,0.4,3.7,11.5,66.7,186.3,23,1.1486e-05,0.820188,1.312e-05,0.0829712,0.691625,0.0,8.5,8.7,65.8,185.9,100,2308233199
