Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1969,2.51788e-05,0.991275,2.72457e-05,0.281767,0.260994,0.4,5.0,10.5,59.9,196.8,93,2.00251e-05,0.972487,2.15657e-05,0.154892,0.452321,0.4,4.2,8.6,61.4,203.9,10,2.49092e-05,0.993028,2.74743e-05,0.32256,0.244857,0.4,3.9,9.4,59.9,203.2,100,1033787958
55568,1999,2.48932e-05,0.991161,2.78286e-05,0.597973,0.27856,0.7,5.8,7.7,61.3,201.2,105,1.9984e-05,0.973106,2.14514e-05,0.125571,0.452504,0.5,4.5,10.4,58.6,202.3,21,2.43838e-05,1.15628,2.78057e-05,0.325083,0.256832,0.4,4.1,9.0,58.5,205.2,100,1033787958
55570,1955,2.56699e-05,0.991235,2.81829e-05,0.141142,0.25315,0.1,3.8,10.4,64.7,193.3,116,2.0016e-05,0.973704,2.24114e-05,0.161187,0.411891,0.8,4.1,9.7,59.7,202.5,30,2.26956e-05,1.18528,2.78971e-05,0.317707,0.258782,0.3,5.1,8.9,57.8,210.1,100,1033787958
55572,2004,2.50531e-05,0.99111,2.73143e-05,0.486372,0.261906,0.7,5.0,9.5,62.9,197.7,114,2.03632e-05,0.977275,2.24229e-05,0.205997,0.402551,0.7,5.4,8.8,61.4,202.2,35,2.21588e-05,0.922867,2.39543e-05,0.112679,0.364192,0.0,6.2,9.1,56.5,213.3,100,1033787958
55574,1950,2.50257e-05,0.99122,2.66857e-05,0.341663,0.247636,0.7,5.0,9.5,60.5,198.7,111,1.95294e-05,0.979478,2.25143e-05,0.155566,0.426472,0.4,4.8,9.5,62.2,204.3,18,2.20011e-05,1.2407,2.46971e-05,0.153365,0.347967,0.2,6.1,9.6,56.7,201.7,100,1033787958
55576,2017,2.47904e-05,0.991201,2.70743e-05,0.262154,0.300252,0.2,5.9,8.7,59.4,201.5,114,2.03153e-05,0.982159,2.18743e-05,0.124572,0.430372,0.3,4.4,8.1,60.2,207.6,33,2.05597e-05,1.25586,2.37943e-05,0.117762,0.376919,0.1,5.0,11.2,58.8,196.6,100,1033787958
55578,1995,2.60217e-05,0.991182,2.63657e-05,0.341559,0.285261,0.4,4.2,8.8,61.9,197.9,116,2.00206e-05,0.98325,2.30171e-05,0.181598,0.419694,0.5,4.3,8.3,59.4,213.5,21,2.13615e-05,1.17965,2.35886e-05,0.0997758,0.364117,0.2,3.9,10.6,60.4,201.6,100,1033787958
55580,2005,2.51331e-05,0.991077,2.73371e-05,0.265652,0.253248,0.3,5.4,9.2,58.3,197.6,117,2.00982e-05,0.982946,2.22514e-05,0.184875,0.41416,0.9,5.4,9.1,61.5,204.0,33,1.9068e-05,1.18444,2.35657e-05,0.103961,0.354224,0.1,4.6,11.2,58.5,197.9,100,1033787958
55582,1998,2.42513e-05,0.991171,2.72e-05,0.464469,0.256013,0.6,4.7,8.8,60.1,204.7,58,2.01394e-05,0.982701,2.344e-05,0.144336,0.385606,0.4,3.7,10.0,58.8,197.4,25,1.96368e-05,1.16817,2.22514e-05,0.118518,0.418735,0.2,3.9,7.7,62.1,198.7,100,1033787958
55584,2024,2.59463e-05,0.991149,2.75771e-05,0.284372,0.276613,0.3,5.6,9.3,61.9,199.4,55,1.9703e-05,0.98746,2.23086e-05,0.164815,0.421826,0.3,4.6,10.6,59.6,205.7,26,1.80308e-05,0.944389,2.32686e-05,0.171959,0.378262,0.4,4.6,9.9,61.6,207.2,100,1033787958
55586,1995,2.50782e-05,0.991133,2.77029e-05,0.174982,0.258137,0.3,3.7,9.2,60.6,198.4,50,1.95431e-05,0.987648,2.31771e-05,0.108432,0.411344,0.1,3.9,10.1,57.4,203.5,36,1.79395e-05,0.8865,1.95886e-05,0.194681,0.518168,0.5,4.5,11.6,60.0,212.0,100,1033787958
55588,1996,2.45757e-05,0.99101,2.76e-05,0.186801,0.255289,0.4,5.1,9.1,59.5,199.3,46,1.92096e-05,0.986452,2.32229e-05,0.109786,0.395246,0.1,4.2,10.3,57.5,201.3,29,1.62924e-05,0.867683,2.02629e-05,0.098904,0.477373,0.1,5.8,8.2,66.2,206.9,100,1033787958
55590,1959,2.38858e-05,0.991016,2.80229e-05,0.464615,0.237758,0.6,4.6,10.6,67.8,201.0,48,1.91959e-05,0.986568,2.224e-05,0.14527,0.420718,0.1,4.7,9.2,55.8,200.8,27,1.51913e-05,0.866197,1.81257e-05,0.10023,0.53255,0.2,5.1,8.3,63.9,202.3,100,1033787958
