Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1961,2.28669e-05,0.990268,2.616e-05,0.181011,0.308803,0.1,5.9,11.1,64.9,203.1,105,2.1711e-05,0.982455,2.49143e-05,0.136932,0.335756,0.0,5.3,14.9,74.8,209.9,10,2.32736e-05,0.988848,2.66057e-05,0.187427,0.283184,0.3,5.2,11.2,68.2,194.9,100,1167753165
55568,2001,2.35477e-05,0.990407,2.70743e-05,0.208467,0.261491,0.5,4.9,11.2,69.9,204.0,118,2.14552e-05,0.98138,2.41486e-05,0.113469,0.340515,0.0,4.4,14.4,75.7,199.7,25,2.17521e-05,0.903673,2.63657e-05,0.259627,0.278643,0.4,7.6,10.5,71.8,194.4,100,1167753165
55570,1983,2.3004e-05,0.990201,2.59314e-05,0.24736,0.296346,0.1,4.8,12.2,66.0,193.5,116,2.18024e-05,0.981894,2.26514e-05,0.110637,0.375889,0.0,4.0,13.6,71.7,201.9,25,1.95705e-05,0.916497,2.19543e-05,0.189523,0.396783,1.0,7.3,10.6,69.1,186.7,100,1167753165
55572,1986,2.27459e-05,0.98988,2.54057e-05,0.0935522,0.28065,0.0,3.4,12.3,66.1,198.6,124,2.19212e-05,0.981688,2.46857e-05,0.107789,0.31317,0.0,4.0,14.1,76.4,207.1,25,1.87733e-05,0.854766,2.05829e-05,0.211238,0.436259,1.2,8.7,11.5,72.5,176.3,100,1167753165
55574,1975,2.43815e-05,0.98972,2.66857e-05,0.34624,0.286683,0.8,5.0,11.6,67.3,195.9,118,2.16539e-05,0.983056,2.48229e-05,0.103721,0.33482,0.0,4.0,13.6,72.3,206.1,27,1.61485e-05,0.903469,1.93257e-05,0.1998,0.489477,0.3,7.5,10.9,70.7,179.4,100,1167753165
55576,1961,2.32027e-05,0.990023,2.61029e-05,0.179775,0.281088,0.3,4.3,12.8,63.1,195.8,115,2.25654e-05,0.982962,2.41143e-05,0.118833,0.357461,0.0,5.3,14.3,74.8,206.7,30,1.67836e-05,1.18228,1.89257e-05,0.146819,0.513483,0.2,4.3,12.8,67.2,179.5,100,1167753165
55578,1983,2.34586e-05,0.989834,2.55543e-05,0.121489,0.28329,0.1,4.0,11.4,67.5,197.3,111,2.17613e-05,0.981748,2.43543e-05,0.136749,0.355347,0.0,5.0,15.1,73.1,204.2,23,1.54746e-05,1.16765,1.688e-05,0.0611924,0.594065,0.0,3.6,11.1,61.8,178.4,100,1167753165
55580,1958,2.32027e-05,0.989739,2.68229e-05,0.267803,0.281418,0.4,4.2,14.0,68.8,194.9,115,2.17978e-05,0.982095,2.46171e-05,0.137813,0.330636,0.0,5.1,14.1,73.6,206.1,17,1.60503e-05,1.18951,1.81029e-05,0.150263,0.535778,0.2,4.7,12.1,63.2,178.3,100,1167753165
55582,1976,2.30428e-05,0.989856,2.59657e-05,0.20497,0.280531,0.4,4.7,12.0,66.5,191.8,51,2.34083e-05,0.979846,2.53943e-05,0.133308,0.309292,0.0,4.4,15.5,71.9,201.9,40,1.47139e-05,0.882888,1.67086e-05,0.0674947,0.618195,0.0,2.9,10.6,65.7,183.2,100,1167753165
55584,2025,2.32576e-05,0.989422,2.72686e-05,0.250527,0.262075,0.5,5.1,12.9,70.5,201.4,44,2.10782e-05,0.978291,2.49029e-05,0.127673,0.325371,0.0,4.8,15.3,70.2,202.4,27,1.40834e-05,0.887437,1.81029e-05,0.0658578,0.572639,0.0,3.5,14.4,65.7,169.3,100,1167753165
55586,1942,2.34289e-05,0.989375,2.63086e-05,0.18826,0.276813,0.2,5.4,12.0,64.6,198.6,48,2.10074e-05,0.978247,2.39886e-05,0.130487,0.346406,0.0,5.3,12.7,69.9,203.9,26,1.4707e-05,0.854683,1.53714e-05,0.0735648,0.642261,0.0,3.2,14.8,65.9,181.6,100,1167753165
55588,1974,2.3936e-05,0.989632,2.67314e-05,0.371684,0.242647,0.8,7.0,12.5,66.2,200.8,45,2.23758e-05,0.978461,2.488e-05,0.150386,0.315802,0.0,6.0,14.5,71.5,202.9,29,1.31102e-05,0.836292,1.536e-05,0.104669,0.636292,0.0,4.6,15.9,65.7,178.2,100,1167753165
55590,1982,2.32804e-05,0.989909,2.65143e-05,0.22133,0.286227,0.7,4.5,14.0,63.5,195.9,52,2.18549e-05,0.978164,2.48571e-05,0.141964,0.310065,0.0,5.6,16.0,73.5,203.0,27,1.25802e-05,0.842378,1.41257e-05,0.0599553,0.679034,0.0,2.9,17.5,66.6,178.3,100,1167753165
55592,1976,2.32027e-05,0.98981,2.648e-05,0.202835,0.26163,0.5,4.5,12.4,67.9,198.1,51,2.07744e-05,0.979814,2.37029e-05,0.148668,0.338781,0.0,5.8,14.7,68.2,205.8,22,1.33409e-05,0.848235,1.65143e-05,0.105393,0.606999,0.0,3.5,14.7,68.1,175.6,100,1167753165
55594,1971,2.31959e-05,0.989818,2.56229e-05,0.144285,0.281328,0.1,4.6,11.5,64.9,192.2,51,2.19075e-05,0.978901,2.37029e-05,0.135327,0.329681,0.0,5.5,15.7,68.2,204.2,30,1.36037e-05,0.846334,1.66514e-05,0.0734595,0.606193,0.0,3.0,14.2,70.5,183.1,100,1167753165
55596,1938,2.36482e-05,0.990128,2.59314e-05,0.287298,0.276196,0.4,4.9,12.8,62.3,200.7,44,2.18755e-05,0.979693,2.39886e-05,0.148512,0.342816,0.0,6.9,13.5,71.5,204.7,33,1.42867e-05,0.846174,1.67086e-05,0.0826052,0.600627,0.0,3.7,15.6,68.8,183.5,100,1167753165
