Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1970,2.51947e-05,0.990341,2.78171e-05,0.24857,0.261466,0.2,3.8,11.0,69.3,213.2,109,2.22593e-05,0.982092,2.64343e-05,0.143841,0.318616,0.0,4.2,11.6,70.3,222.4,10,2.49777e-05,0.991241,2.83886e-05,0.427572,0.232778,0.9,4.3,11.1,71.3,212.7,100,2228270206
55568,1998,2.60171e-05,0.9904,2.8e-05,0.275617,0.255653,0.5,3.9,11.7,69.3,219.9,107,2.19966e-05,0.980062,2.67086e-05,0.120668,0.315773,0.0,4.0,9.8,71.0,224.6,17,2.4297e-05,1.21779,2.86743e-05,0.489661,0.241921,1.1,5.4,10.7,68.7,218.5,100,2228270206
55570,2006,2.55031e-05,0.990312,2.87543e-05,0.162548,0.231744,0.2,4.2,8.9,70.7,215.3,116,2.17704e-05,0.984124,2.54057e-05,0.162,0.341947,0.0,4.7,10.2,69.3,227.5,31,2.2988e-05,1.22306,2.77371e-05,0.262147,0.25549,0.7,5.4,12.3,68.5,217.3,100,2228270206
55572,1969,2.67504e-05,0.990388,2.81486e-05,0.111291,0.261711,0.0,3.4,11.3,69.6,217.3,123,2.19692e-05,0.984379,2.50286e-05,0.106028,0.363236,0.0,3.6,11.4,67.3,228.9,29,2.30885e-05,1.14855,2.69486e-05,0.233564,0.261792,0.4,4.8,10.8,74.1,209.0,100,2228270206
55574,1985,2.4201e-05,0.990585,2.93486e-05,0.24026,0.228437,0.4,3.3,13.4,70.6,223.2,120,2.28989e-05,0.986775,2.65943e-05,0.103733,0.313971,0.0,2.7,10.3,69.9,228.6,30,2.28966e-05,1.1835,2.42743e-05,0.223887,0.383481,0.6,7.1,12.7,73.1,214.0,100,2228270206
55576,1960,2.52244e-05,0.990627,2.81143e-05,0.151015,0.250467,0.2,3.7,10.0,73.3,215.0,122,2.2273e-05,0.986882,2.43086e-05,0.0933134,0.377882,0.0,3.0,9.6,68.2,228.2,32,2.17499e-05,1.15047,2.57029e-05,0.277584,0.335475,0.6,6.8,11.1,70.8,210.4,100,2228270206
55578,2005,2.48589e-05,0.990635,2.86171e-05,0.24775,0.233851,0.5,3.5,10.7,68.8,218.2,124,2.24626e-05,0.985242,2.59886e-05,0.144573,0.339944,0.0,4.6,11.4,69.1,225.0,22,2.16516e-05,1.14881,2.48686e-05,0.248992,0.361369,0.6,6.7,11.1,70.9,214.2,100,2228270206
55580,2011,2.48292e-05,0.990338,2.88914e-05,0.173792,0.243805,0.2,4.8,10.6,71.4,214.6,118,2.21748e-05,0.987598,2.38286e-05,0.132521,0.399491,0.0,3.8,11.1,67.8,226.4,32,1.92758e-05,0.908216,2.77143e-05,0.27524,0.302362,0.5,5.7,12.3,69.9,226.8,100,2228270206
55582,1974,2.46122e-05,0.990343,2.848e-05,0.155314,0.237848,0.4,3.6,12.4,69.4,217.1,53,2.29857e-05,0.987931,2.608e-05,0.17448,0.354299,0.0,4.9,9.2,68.5,225.7,30,1.57967e-05,0.878091,1.96457e-05,0.269369,0.50633,1.0,6.7,13.1,74.5,225.1,100,2228270206
55584,1992,2.54323e-05,0.990546,2.92457e-05,0.395563,0.238825,0.5,5.7,11.3,69.2,222.7,45,2.26179e-05,0.987967,2.51771e-05,0.097061,0.346767,0.0,4.2,8.8,70.9,228.5,30,1.93124e-05,0.857005,2.29486e-05,0.189525,0.428306,0.7,8.9,13.2,67.4,217.5,100,2228270206
55586,2015,2.53432e-05,0.990514,2.72686e-05,0.21908,0.283381,0.3,3.1,8.7,70.7,218.4,49,2.33672e-05,0.987874,2.41943e-05,0.106065,0.389989,0.0,3.8,9.6,67.6,222.4,31,1.72953e-05,1.19608,2.272e-05,0.20384,0.43636,0.4,7.6,11.0,69.4,214.9,100,2228270206
55588,1997,2.49892e-05,0.99059,2.87314e-05,0.232196,0.247334,0.4,3.4,11.5,70.2,223.5,47,2.18961e-05,0.98733,2.584e-05,0.114481,0.344981,0.0,3.8,11.0,71.0,225.9,28,1.7277e-05,1.17163,1.97486e-05,0.216221,0.531318,0.7,8.2,10.8,67.5,215.8,100,2228270206
55590,1972,2.4795e-05,0.990626,2.87314e-05,0.319863,0.227986,0.2,4.0,11.6,68.2,216.0,47,2.27047e-05,0.986726,2.50857e-05,0.142876,0.383769,0.0,4.3,11.7,70.6,226.3,34,1.66008e-05,1.12743,2.06743e-05,0.228712,0.489057,0.5,8.2,9.9,68.7,217.6,100,2228270206
55592,1927,2.54072e-05,0.990634,2.84e-05,0.281326,0.226485,0.4,4.6,11.1,70.0,219.3,41,2.16859e-05,0.986996,2.40914e-05,0.123896,0.384388,0.0,3.8,10.3,70.8,229.6,21,1.70463e-05,1.13739,1.95657e-05,0.156673,0.538034,0.4,8.7,10.5,70.8,221.7,100,2228270206
