Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1946,2.57613e-05,0.989898,2.85829e-05,0.216683,0.235079,0.3,6.3,11.0,67.6,233.2,100,2.00503e-05,0.987264,2.29143e-05,0.124862,0.396867,0.2,4.1,8.5,62.1,230.4,10,2.58138e-05,0.992456,2.87886e-05,0.173183,0.251192,0.3,4.4,8.4,68.4,229.7,100,2127120342
55568,1951,2.50714e-05,0.989981,2.96343e-05,0.259145,0.2108,0.5,6.8,10.9,66.8,240.7,112,2.08201e-05,0.987504,2.40457e-05,0.178354,0.383188,0.5,4.4,8.3,65.1,234.3,24,2.2209e-05,0.901493,2.82171e-05,0.12355,0.245876,0.4,3.7,10.1,69.8,234.2,100,2127120342
55570,1991,2.67961e-05,0.989888,2.89143e-05,0.320632,0.235052,0.6,6.0,10.0,69.2,228.4,110,2.06351e-05,0.988469,2.33143e-05,0.138025,0.386996,0.6,3.6,6.7,62.5,231.0,24,2.07881e-05,0.881759,2.66286e-05,0.165656,0.300874,0.6,3.9,9.3,68.6,229.3,100,2127120342
55572,1982,2.58344e-05,0.990027,2.96914e-05,0.228795,0.241299,0.4,7.0,9.7,70.6,235.5,110,2.09572e-05,0.988614,2.232e-05,0.123521,0.422238,0.3,3.2,6.1,65.1,238.9,20,2.08384e-05,0.869703,2.39314e-05,0.108333,0.391458,0.2,3.9,9.0,66.5,224.0,100,2127120342
55574,1966,2.54666e-05,0.990058,2.83657e-05,0.251672,0.252502,0.4,6.6,10.5,66.9,227.9,123,2.10143e-05,0.988852,2.19429e-05,0.108895,0.419334,0.3,3.9,6.7,63.3,229.1,30,2.06465e-05,0.868125,2.20571e-05,0.0856036,0.461927,0.1,3.1,8.4,66.8,227.2,100,2127120342
55576,2008,2.60605e-05,0.989967,2.87886e-05,0.189229,0.223191,0.3,5.4,9.7,65.9,228.4,123,2.06967e-05,0.985171,2.32229e-05,0.155216,0.418717,0.4,3.5,6.9,64.9,234.6,23,1.81862e-05,0.876089,2.264e-05,0.136401,0.409153,0.2,5.0,6.4,67.4,232.2,100,2127120342
55578,2002,2.54323e-05,0.989897,2.83086e-05,0.161162,0.248834,0.3,5.3,9.0,68.5,234.5,116,2.01553e-05,0.984106,2.32229e-05,0.119268,0.390904,0.3,2.8,9.2,64.3,239.8,25,1.77773e-05,0.860564,2.07886e-05,0.186764,0.488705,0.6,4.0,6.5,68.0,231.1,100,2127120342
55580,1991,2.64854e-05,0.989929,2.82171e-05,0.164148,0.265955,0.2,5.6,9.1,65.3,223.4,119,2.12016e-05,0.985712,2.32114e-05,0.135613,0.389757,0.4,2.9,8.3,66.8,235.4,28,1.75328e-05,0.875341,1.78629e-05,0.0885921,0.549057,0.2,3.9,7.2,64.3,237.7,100,2127120342
55582,1987,2.55009e-05,0.989993,2.83657e-05,0.21543,0.234205,0.4,5.5,9.7,65.3,230.2,52,2.106e-05,0.986598,2.16914e-05,0.100862,0.459104,0.1,2.8,8.3,65.3,236.0,25,1.63221e-05,0.886252,2.05371e-05,0.0946337,0.50064,0.3,2.6,9.4,66.0,230.9,100,2127120342
55584,1991,2.58275e-05,0.989885,2.904e-05,0.161161,0.259891,0.0,6.1,9.6,69.5,233.9,50,2.07516e-05,0.988489,2.20686e-05,0.188817,0.423111,0.6,3.6,8.7,65.4,231.8,26,1.61942e-05,0.852056,1.91657e-05,0.113084,0.550276,0.4,3.6,10.3,64.0,227.3,100,2127120342
