Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1972,2.41394e-05,0.990088,2.70286e-05,0.177382,0.282188,0.3,4.6,12.8,71.7,204.5,110,2.01965e-05,0.983509,2.46971e-05,0.0903597,0.346157,0.0,2.9,10.9,73.4,210.0,10,2.48338e-05,0.98403,2.69714e-05,0.270869,0.251138,0.3,5.3,11.1,70.0,202.2,100,3338017195
55568,1965,2.37716e-05,0.989907,2.71771e-05,0.172907,0.236041,0.1,5.0,10.3,69.2,200.9,122,2.08315e-05,0.983678,2.27314e-05,0.106321,0.398862,0.0,3.8,12.7,70.3,207.6,30,2.07973e-05,0.949596,2.78286e-05,0.169568,0.261194,0.1,5.0,11.3,71.1,214.4,100,3338017195
55570,1985,2.5446e-05,0.989788,2.75429e-05,0.210726,0.263911,0.5,4.4,12.3,70.7,203.1,119,2.03792e-05,0.984709,2.33371e-05,0.115863,0.396345,0.0,3.9,10.5,72.3,205.8,26,1.96139e-05,0.87431,2.712e-05,0.161079,0.272448,0.1,5.6,11.2,71.5,218.2,100,3338017195
55572,2028,2.49161e-05,0.989798,2.72114e-05,0.20211,0.25127,0.2,3.9,10.9,68.7,197.6,116,2.12336e-05,0.985598,2.232e-05,0.080281,0.443226,0.0,2.6,13.4,68.9,204.9,28,1.89492e-05,1.16545,2.51086e-05,0.126293,0.3391,0.0,5.7,9.0,69.8,219.0,100,3338017195
55574,1988,2.47219e-05,0.989772,2.67886e-05,0.151232,0.248325,0.2,3.4,12.4,66.9,205.5,119,2.09595e-05,0.984928,2.376e-05,0.110423,0.411252,0.0,3.4,12.6,73.1,208.2,30,2.05231e-05,1.13456,2.55657e-05,0.112965,0.349922,0.0,4.6,9.6,72.3,219.1,100,3338017195
55576,1961,2.42878e-05,0.990106,2.80457e-05,0.179565,0.233019,0.1,5.0,10.9,71.6,205.9,120,2.0313e-05,0.984579,2.20114e-05,0.092631,0.434812,0.0,2.9,11.4,73.7,207.4,30,2.01302e-05,1.20043,2.21257e-05,0.103137,0.435554,0.0,5.0,10.0,69.9,221.5,100,3338017195
55578,1940,2.46442e-05,0.990032,2.672e-05,0.172214,0.27114,0.2,4.5,11.6,69.7,213.0,114,1.95066e-05,0.984949,2.27314e-05,0.092321,0.409116,0.0,4.3,11.2,73.5,213.3,30,1.91479e-05,1.17521,2.13029e-05,0.0880412,0.46377,0.0,4.9,9.3,69.4,215.0,100,3338017195
55580,1964,2.41097e-05,0.989586,2.72e-05,0.12107,0.2527,0.0,3.7,11.4,67.7,204.5,112,2.03084e-05,0.983589,2.32571e-05,0.0838577,0.413974,0.0,2.6,11.7,72.3,205.6,27,1.90223e-05,1.22186,2.18629e-05,0.0883694,0.461763,0.0,4.6,11.1,72.8,212.3,100,3338017195
55582,1974,2.34746e-05,0.989697,2.73829e-05,0.167746,0.24441,0.2,5.4,11.8,73.0,206.2,52,2.06808e-05,0.981538,2.248e-05,0.110596,0.428483,0.0,4.2,11.3,72.9,205.7,30,1.91411e-05,1.1402,2.216e-05,0.110238,0.443284,0.0,4.6,8.8,68.8,217.1,100,3338017195
55584,1996,2.44021e-05,0.989531,2.75886e-05,0.215365,0.239137,0.3,5.3,11.3,69.2,205.0,52,2.04706e-05,0.981019,2.26971e-05,0.0972751,0.454367,0.0,2.6,12.9,76.5,205.0,22,1.82935e-05,1.18277,2.12114e-05,0.0935942,0.472171,0.0,5.5,8.4,67.4,212.9,100,3338017195
55586,1933,2.50668e-05,0.989921,2.68457e-05,0.21355,0.257494,0.2,4.2,12.2,71.8,206.8,47,2.07036e-05,0.98083,2.344e-05,0.120163,0.412284,0.0,4.0,13.5,75.0,209.3,26,1.68818e-05,0.93033,1.82629e-05,0.100002,0.551443,0.0,5.5,9.2,70.0,210.8,100,3338017195
55588,1974,2.39246e-05,0.99022,2.67429e-05,0.212302,0.279512,0.4,4.9,11.5,67.5,202.1,46,2.02421e-05,0.982066,2.30629e-05,0.0827864,0.407904,0.0,2.7,13.1,73.7,214.7,22,1.53307e-05,1.16983,1.86286e-05,0.0691706,0.525902,0.0,6.1,8.4,66.5,221.0,100,3338017195
55590,1997,2.5309e-05,0.990114,2.68914e-05,0.204925,0.268112,0.2,3.5,11.9,71.4,203.7,47,1.96733e-05,0.984638,2.38171e-05,0.109987,0.396255,0.0,3.9,13.7,75.6,208.6,22,1.35831e-05,1.19904,1.88229e-05,0.0576207,0.536028,0.0,5.9,7.8,68.3,216.9,100,3338017195
55592,1974,2.46511e-05,0.990005,2.64914e-05,0.137558,0.261818,0.3,2.7,11.0,69.7,206.9,47,2.07539e-05,0.984184,2.34057e-05,0.0893643,0.422643,0.0,2.7,12.5,74.4,214.0,30,1.46796e-05,1.13116,1.66857e-05,0.0550565,0.59165,0.0,5.3,8.4,65.0,220.1,100,3338017195
55594,1970,2.42399e-05,0.990283,2.76114e-05,0.255447,0.237971,0.3,4.3,10.6,67.9,205.8,54,2.12861e-05,0.98475,2.352e-05,0.086975,0.418845,0.0,3.1,12.5,76.3,208.7,33,1.28452e-05,0.914201,1.49257e-05,0.0469999,0.632557,0.1,6.4,7.3,62.1,221.3,100,3338017195
55596,2001,2.46511e-05,0.990079,2.73486e-05,0.316461,0.256957,0.5,4.8,12.0,70.5,198.7,50,2.14437e-05,0.984926,2.44457e-05,0.133033,0.363314,0.1,2.8,12.0,73.5,205.3,35,1.20069e-05,0.911165,1.20914e-05,0.0504629,0.71664,0.0,4.8,8.5,59.7,220.5,100,3338017195
55598,2002,2.51422e-05,0.990074,2.68686e-05,0.133946,0.264944,0.1,3.5,10.2,72.7,204.4,44,2.15054e-05,0.986387,2.36e-05,0.1157,0.377508,0.0,3.7,13.5,74.7,204.8,26,1.11433e-05,0.84917,1.152e-05,0.0440303,0.720245,0.0,5.4,9.1,59.0,217.6,100,3338017195
55600,1962,2.54072e-05,0.989969,2.61714e-05,0.225948,0.266299,0.3,4.1,10.7,69.1,202.7,42,2.20171e-05,0.985387,2.52e-05,0.162007,0.365646,0.2,3.2,12.0,75.8,214.2,20,1.15979e-05,0.867452,1.47543e-05,0.0462622,0.64099,0.0,6.4,8.5,58.4,219.5,100,3338017195
55602,2005,2.45391e-05,0.989951,2.74743e-05,0.144748,0.228481,0.1,4.2,10.3,74.0,203.1,45,2.29126e-05,0.986081,2.37714e-05,0.0924723,0.397909,0.0,2.9,13.8,79.1,204.3,28,1.09446e-05,0.856169,1.424e-05,0.0399823,0.657856,0.0,6.1,7.0,60.9,220.2,100,3338017195
