Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55566,1981,2.46785e-05,0.989248,2.75657e-05,0.250948,0.228323,0.5,6.1,11.2,65.7,199.8,97,2.26522e-05,0.982173,2.51429e-05,0.150918,0.321337,0.0,6.6,10.5,64.4,219.9,10,2.4466e-05,0.98975,2.78971e-05,0.18673,0.233873,0.1,6.9,10.5,65.1,208.9,100,4208050814
55568,1934,2.53866e-05,0.989342,2.79429e-05,0.211442,0.238545,0.3,5.8,11.3,67.6,210.8,117,2.23735e-05,0.983167,2.50743e-05,0.144428,0.340096,0.0,6.2,9.9,67.0,219.5,26,2.24123e-05,0.871595,2.82743e-05,0.193712,0.234602,0.3,6.7,10.8,61.0,209.2,100,4208050814
55570,1974,2.46305e-05,0.989511,2.73486e-05,0.134689,0.233583,0.0,4.5,12.8,64.2,208.0,108,2.1928e-05,0.983025,2.55543e-05,0.158023,0.334823,0.0,6.4,10.0,66.1,224.8,35,2.06876e-05,0.887443,2.296e-05,0.218843,0.345813,0.5,7.2,8.7,59.1,205.4,100,4208050814
55572,1933,2.543e-05,0.989575,2.79086e-05,0.18028,0.24323,0.3,5.4,8.0,65.1,207.5,114,2.19669e-05,0.98236,2.54857e-05,0.1316,0.321687,0.0,5.2,10.4,62.7,217.5,26,2.01713e-05,0.860997,2.31543e-05,0.196921,0.394934,0.3,8.5,8.0,57.9,209.2,100,4208050814
55574,1979,2.5229e-05,0.989418,2.78743e-05,0.15641,0.224195,0.1,5.8,10.0,66.5,207.6,112,2.28395e-05,0.982054,2.43086e-05,0.140373,0.364237,0.0,6.4,10.4,62.5,220.5,24,1.75306e-05,0.875636,2.29029e-05,0.172616,0.367479,0.0,9.0,10.5,55.0,203.3,100,4208050814
55576,1985,2.49503e-05,0.989201,2.81257e-05,0.23451,0.248225,0.4,5.6,11.9,69.0,212.8,114,2.23552e-05,0.982422,2.24e-05,0.137903,0.398115,0.0,6.1,10.1,63.3,217.7,32,1.9735e-05,0.877376,2.13257e-05,0.141845,0.43727,0.0,7.7,11.5,62.3,206.0,100,4208050814
55578,2039,2.5197e-05,0.988968,2.82743e-05,0.302551,0.244744,0.4,5.5,11.0,64.1,210.3,114,2.32713e-05,0.982183,2.46057e-05,0.131444,0.334842,0.0,6.1,9.4,66.8,215.5,24,1.89126e-05,1.16883,1.88571e-05,0.118868,0.513709,0.0,7.5,12.0,58.8,202.5,100,4208050814
55580,1967,2.52359e-05,0.988896,2.792e-05,0.240197,0.243771,0.1,5.3,8.8,63.9,214.0,124,2.2506e-05,0.982,2.384e-05,0.0952109,0.359054,0.0,4.3,9.6,64.8,217.9,18,1.90725e-05,1.16583,1.97029e-05,0.123694,0.483288,0.0,7.7,11.5,61.7,208.4,100,4208050814
55582,1995,2.5494e-05,0.988695,2.736e-05,0.132133,0.241204,0.0,4.9,11.0,60.9,210.7,55,2.16059e-05,0.981225,2.544e-05,0.144308,0.333168,0.0,5.9,10.1,68.6,222.0,31,1.56528e-05,0.911104,1.88686e-05,0.122889,0.531791,0.0,7.7,14.0,60.2,225.1,100,4208050814
55584,1993,2.47881e-05,0.988906,2.78171e-05,0.258837,0.235884,0.3,4.4,11.4,60.3,209.7,51,2.31753e-05,0.981598,2.43086e-05,0.124998,0.351476,0.0,5.3,9.8,63.3,217.5,19,1.37796e-05,0.8354,1.74743e-05,0.117842,0.555197,0.0,8.5,12.3,61.4,225.7,100,4208050814
55586,1985,2.5277e-05,0.9888,2.73829e-05,0.198464,0.239951,0.4,5.3,9.9,63.8,208.9,47,2.19714e-05,0.978582,2.52114e-05,0.110262,0.332843,0.0,5.1,10.8,69.1,221.6,36,1.4723e-05,0.819242,1.68343e-05,0.101862,0.57236,0.0,9.2,14.1,60.2,224.9,100,4208050814
55588,2008,2.4715e-05,0.9887,2.71543e-05,0.202234,0.240802,0.4,4.9,11.0,62.2,208.6,47,2.10805e-05,0.979224,2.44e-05,0.138736,0.373158,0.0,6.1,10.7,63.6,217.3,24,8.02513e-06,0.815686,1.63543e-05,0.101026,0.606093,0.0,11.4,14.6,61.9,233.7,100,4208050814
55590,1974,2.42696e-05,0.988739,2.808e-05,0.233088,0.2517,0.3,6.5,12.0,63.5,204.5,45,2.22844e-05,0.979804,2.424e-05,0.151364,0.39791,0.0,5.3,10.0,65.7,222.0,20,1.3574e-05,0.855319,1.53257e-05,0.0846857,0.647224,0.0,9.4,12.5,59.1,228.4,100,4208050814
55592,1955,2.58161e-05,0.988626,2.82057e-05,0.177287,0.235961,0.2,5.5,10.6,63.9,208.3,49,2.10394e-05,0.980979,2.392e-05,0.124406,0.406039,0.0,5.7,12.4,65.8,220.5,22,1.72541e-05,0.855253,1.912e-05,0.15875,0.503376,0.0,8.6,13.5,57.2,227.2,100,4208050814
55594,1995,2.50143e-05,0.988879,2.80686e-05,0.237033,0.216307,0.6,5.8,9.8,66.0,209.8,53,1.98127e-05,0.983277,2.41829e-05,0.119397,0.37827,0.0,6.0,11.6,63.9,221.2,27,1.4442e-05,0.847525,1.67314e-05,0.128487,0.596654,0.0,7.9,11.2,55.1,224.6,100,4208050814
55596,1988,2.3968e-05,0.988966,2.78057e-05,0.143879,0.219699,0.1,4.2,11.9,65.3,212.1,49,2.21702e-05,0.982372,2.43429e-05,0.143332,0.371392,0.0,6.0,10.9,63.7,219.6,25,1.36608e-05,0.808,1.68114e-05,0.136715,0.606988,0.0,7.7,9.6,58.3,223.9,100,4208050814
55598,2008,2.52793e-05,0.988678,2.85714e-05,0.244295,0.220095,0.5,5.4,12.5,69.6,212.2,46,2.19943e-05,0.980949,2.55886e-05,0.142702,0.35127,0.0,6.3,13.3,67.0,218.6,18,1.38161e-05,0.801172,1.416e-05,0.109558,0.658418,0.0,8.4,8.7,53.7,224.8,100,4208050814
55600,1950,2.46876e-05,0.988787,2.86171e-05,0.19967,0.237606,0.4,5.6,11.4,66.4,207.5,54,2.3084e-05,0.98132,2.54057e-05,0.131386,0.349365,0.0,6.1,11.6,66.6,223.4,30,1.28726e-05,0.815875,1.448e-05,0.0713389,0.65388,0.0,8.4,9.6,51.7,223.1,100,4208050814
55602,2016,2.47813e-05,0.989013,2.77371e-05,0.188777,0.238936,0.3,5.6,11.0,62.8,214.8,50,2.39657e-05,0.981532,2.54171e-05,0.126996,0.331568,0.0,5.2,12.3,68.8,220.1,19,1.26967e-05,0.818548,1.44343e-05,0.107964,0.648146,0.0,8.1,11.0,53.6,221.1,100,4208050814
