Year,popSizeP1,PiP1,FitnessP1,meanHetP1,BP1,FROHP1,avgvStrDelP1,avgStrDelP1,avgModDelP1,avgWkDelP1,avgNeutP1,popSizeP2,PiP2,FitnessP2,meanHetP2,BP2,FROHP2,avgvStrDelP2,avgStrDelP2,avgModDelP2,avgWkDelP2,avgNeutP2,popSizeP3,PiP3,FitnessP3,meanHetP3,BP3,FROHP3,avgvStrDelP3,avgStrDelP3,avgModDelP3,avgWkDelP3,avgNeutP3, KCrater,Seed
55604,1986,2.36779e-05,0.99015,2.776e-05,0.123192,0.262078,0.0,3.6,12.7,79.1,205.1,43,2.01599e-05,0.985704,2.42286e-05,0.14626,0.350893,0.1,5.2,11.9,86.6,201.7,22,1.21005e-05,1.19019,1.45486e-05,0.055125,0.649306,0.0,3.3,11.9,79.6,195.8,100,3694974616
55606,1956,2.53067e-05,0.990067,2.79657e-05,0.150907,0.248401,0.1,5.2,11.4,75.7,204.0,49,2.07287e-05,0.985245,2.31771e-05,0.12298,0.405225,0.0,3.8,12.2,85.8,204.6,28,1.16322e-05,1.14403,1.22286e-05,0.0521848,0.718747,0.0,3.5,12.5,80.8,195.2,100,3694974616
55608,2024,2.53295e-05,0.990159,2.65143e-05,0.139579,0.275704,0.2,3.8,11.1,77.9,205.7,49,2.08978e-05,0.986746,2.37829e-05,0.114929,0.397933,0.1,3.9,10.5,84.8,201.5,28,1.09674e-05,1.17756,1.296e-05,0.0455838,0.703571,0.0,3.0,12.5,80.7,193.6,100,3694974616
55610,1968,2.46648e-05,0.990178,2.87886e-05,0.313204,0.203864,0.4,4.9,11.9,78.6,202.8,49,2.04637e-05,0.986971,2.30171e-05,0.112659,0.413056,0.1,3.4,9.6,85.3,206.4,17,1.10999e-05,1.21598,1.28686e-05,0.0538945,0.703595,0.0,2.6,12.7,82.8,196.5,100,3694974616
55612,1953,2.4779e-05,0.990338,2.75086e-05,0.190419,0.241783,0.2,5.5,10.5,82.8,200.4,51,2.0827e-05,0.986355,2.344e-05,0.118349,0.400325,0.1,3.1,9.9,82.7,203.1,30,1.15363e-05,1.14952,1.36914e-05,0.0527753,0.685618,0.0,2.6,12.3,80.4,193.9,100,3694974616
55614,1974,2.49046e-05,0.990415,2.672e-05,0.168129,0.258953,0.4,4.6,8.6,77.9,200.5,49,2.19943e-05,0.986159,2.42629e-05,0.115409,0.378581,0.0,3.1,10.9,85.8,200.5,25,8.01142e-06,0.942918,1.15886e-05,0.0425718,0.728258,0.0,2.4,13.1,83.4,190.3,100,3694974616
55616,1962,2.4329e-05,0.990328,2.73829e-05,0.239208,0.266489,0.1,5.1,9.8,76.8,202.6,40,2.34289e-05,0.987826,2.42171e-05,0.119191,0.372204,0.1,2.9,9.6,83.1,204.6,26,9.96231e-06,0.901599,1.43543e-05,0.0520514,0.667931,0.0,3.8,12.5,80.8,198.1,100,3694974616
55618,1998,2.39543e-05,0.990184,2.83771e-05,0.191962,0.232418,0.3,5.6,10.5,79.1,206.8,44,2.15443e-05,0.988215,2.41714e-05,0.170708,0.41685,0.3,3.9,10.2,85.4,208.4,25,9.67219e-06,0.92607,1.10629e-05,0.0216062,0.756459,0.0,2.2,13.0,80.6,195.5,100,3694974616
55620,1981,2.53524e-05,0.990262,2.67657e-05,0.233418,0.282838,0.4,4.4,9.8,78.0,203.1,46,2.03929e-05,0.988956,2.40571e-05,0.107581,0.374348,0.1,2.6,10.7,83.1,207.7,27,8.56197e-06,0.874331,1.07771e-05,0.0299091,0.766703,0.0,2.0,13.2,79.7,196.9,100,3694974616
55622,1971,2.44546e-05,0.99016,2.74971e-05,0.264555,0.227851,0.4,5.7,9.2,74.9,203.5,58,2.04706e-05,0.988761,2.376e-05,0.122562,0.393391,0.1,3.0,11.5,84.9,201.7,19,7.37636e-06,0.87424,9.23429e-06,0.0230132,0.799316,0.0,2.3,13.4,81.0,195.1,100,3694974616
55624,1950,2.51765e-05,0.990128,2.84571e-05,0.20902,0.222615,0.2,6.6,11.0,81.8,206.0,50,2.16836e-05,0.988977,2.48571e-05,0.109774,0.350343,0.0,3.1,9.8,82.3,206.1,25,7.62079e-06,0.878799,9.30286e-06,0.0277407,0.78981,0.0,2.6,13.8,79.4,190.6,100,3694974616
55626,1972,2.57636e-05,0.990134,2.84e-05,0.168917,0.233942,0.1,4.8,10.5,79.9,205.0,56,2.21359e-05,0.988661,2.33486e-05,0.102157,0.390253,0.0,3.0,10.8,86.3,199.9,30,7.77384e-06,0.847563,9.16571e-06,0.0263596,0.802201,0.0,2.3,14.0,80.9,195.1,100,3694974616
55628,1975,2.39383e-05,0.990002,2.74857e-05,0.28399,0.23318,0.7,5.6,11.7,77.0,200.0,49,2.26453e-05,0.989354,2.53257e-05,0.118513,0.356197,0.1,3.5,11.4,86.4,201.6,25,7.2827e-06,0.849174,7.25714e-06,0.0245629,0.84929,0.0,2.5,12.9,81.2,197.5,100,3694974616
55630,2001,2.44043e-05,0.989893,2.73029e-05,0.154779,0.269665,0.2,4.7,11.2,77.1,197.8,53,2.14186e-05,0.988625,2.55886e-05,0.123684,0.310389,0.1,3.4,9.9,84.5,200.6,26,7.66191e-06,0.85027,9.18857e-06,0.0311857,0.802581,0.0,2.7,13.9,81.3,194.5,100,3694974616
55632,2001,2.4466e-05,0.989838,2.68114e-05,0.167088,0.260086,0.1,5.3,10.8,74.0,201.3,52,2.09617e-05,0.988438,2.40914e-05,0.130676,0.359984,0.2,3.6,11.6,84.8,197.8,23,6.77327e-06,0.870137,9.62286e-06,0.0251259,0.804313,0.0,2.8,14.7,82.2,198.2,100,3694974616
55634,1989,2.49663e-05,0.989744,2.82629e-05,0.155658,0.244652,0.2,4.5,10.6,79.5,203.7,49,2.42627e-05,0.989395,2.39429e-05,0.0942254,0.386774,0.0,2.9,11.5,82.8,196.7,14,7.14106e-06,0.848899,7.74857e-06,0.0233681,0.837707,0.0,3.0,15.4,80.9,198.4,100,3694974616
55636,1970,2.53021e-05,0.989862,2.72343e-05,0.133585,0.246173,0.2,4.0,10.3,82.0,196.1,49,2.38607e-05,0.989692,2.41943e-05,0.0800597,0.352223,0.0,2.8,9.1,82.7,198.4,28,6.96516e-06,0.861058,7.31429e-06,0.0186923,0.852114,0.0,2.9,15.9,80.8,198.9,100,3694974616
55638,2006,2.44066e-05,0.989731,2.71543e-05,0.304066,0.260204,0.7,5.2,10.3,77.6,207.9,47,2.3068e-05,0.987353,2.40914e-05,0.0939966,0.366709,0.0,3.0,11.9,83.3,201.2,19,6.24101e-06,0.868335,6.61714e-06,0.0207772,0.875253,0.0,2.2,13.8,82.0,195.0,100,3694974616
55640,1955,2.47927e-05,0.989978,2.832e-05,0.175227,0.24768,0.3,4.2,12.5,75.8,203.0,51,2.26499e-05,0.98796,2.61486e-05,0.139905,0.301383,0.3,4.0,10.9,81.9,205.5,30,5.72473e-06,0.857892,6.60571e-06,0.016023,0.866024,0.0,1.8,14.3,82.7,192.8,100,3694974616
55642,2001,2.47196e-05,0.99,2.72229e-05,0.15653,0.275566,0.1,4.9,9.3,81.0,200.6,51,2.25677e-05,0.987835,2.39657e-05,0.137061,0.356669,0.0,4.1,11.2,83.3,201.4,27,4.93661e-06,0.864229,5.14286e-06,0.0109285,0.903316,0.0,2.5,15.6,81.9,191.6,100,3694974616
55644,1969,2.41005e-05,0.990254,2.78514e-05,0.132934,0.221246,0.1,4.5,9.6,77.9,206.3,48,2.21588e-05,0.98873,2.53829e-05,0.0925696,0.307671,0.0,3.4,10.4,81.8,197.1,27,4.96631e-06,0.85836,5.49714e-06,0.0102205,0.89839,0.0,1.7,16.3,81.7,191.8,100,3694974616
55646,2011,2.48635e-05,0.990169,2.72114e-05,0.168984,0.235166,0.3,5.0,10.1,77.6,203.3,48,1.95614e-05,0.986113,2.368e-05,0.137093,0.35725,0.1,3.9,10.3,81.3,200.7,27,5.43004e-06,0.853655,6.17143e-06,0.0127255,0.888308,0.0,1.5,16.1,83.3,190.5,100,3694974616
